Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj
DNPEP,226.2499374,0.85465498,0.151225591,1.95E-09,6.19E-08
PTPRN,402.6971806,0.610322673,0.165867277,4.37E-05,0.000577725
DNAJB2,547.6343661,0.096672171,0.089788127,0.258127313,0.501525891
LOC119056902,9.751976785,-0.582885587,0.832490017,0.025156204,0.105481479
LOC119056884,705.3392922,-0.252150615,0.098061027,0.006719127,0.038505842
STK16,622.41302,0.026289637,0.069491713,0.692871456,0.848015646
GLB1L,351.2864426,0.107277302,0.092788426,0.233110331,0.472605119
ANKZF1,732.2008955,-0.077087023,0.099328421,0.425628478,0.664016783
ATG9A,1414.838267,0.029365003,0.065343491,0.649769327,0.82306846
ABCB6,710.9480691,-0.145446701,0.083153478,0.069445376,0.218419977
ZFAND2B,466.661149,0.17953407,0.100544567,0.059061071,0.195676683
RETREG2,1484.846169,0.073271384,0.071378707,0.286228444,0.533054872
CNPPD1,673.0486218,-0.081029504,0.078278012,0.272278273,0.516303646
SLC23A3,20.3129847,0.079853825,0.254393838,0.601756679,0.79432461
NHEJ1,42.17357234,-0.087388608,0.21833214,0.592176505,0.787030053
CFAP65,8.120385492,0.453941689,0.524656394,0.043261084,0.158128756
CDK5R2,0.328738094,0.003480959,0.313910799,0.993791655,NA
WNT6,3.846290924,-0.09315259,0.318054558,0.314709557,0.563441239
LOC119056899,8.663199935,5.267185508,1.197914973,1.34E-06,2.62E-05
LOC119056909,0.358167451,0.023443728,0.315468021,0.588622972,NA
TTLL4,494.8628099,0.471129235,0.098533478,5.64E-07,1.20E-05
STK36,645.3484965,0.22437887,0.079511926,0.003106504,0.020794557
RNF25,646.5286077,0.045223988,0.080807435,0.551216106,0.758855504
LOC119039496,377.8543593,-0.082875792,0.107774938,0.411100891,0.652054771
ZNF142,573.6445925,0.053893584,0.088026233,0.521639973,0.738854424
PLCD4,90.16222626,-0.27554771,0.15306543,0.040356516,0.150070568
LOC128628050,1.206795209,-0.084118345,0.32281607,0.232344059,NA
CNOT9,689.1748363,0.064388537,0.072528977,0.358168639,0.605690906
LOC119039547,8.231184454,0.130567222,0.303011085,0.359508177,0.606934392
USP37,1011.774194,-0.064304313,0.106280411,0.524397643,0.740122115
VIL1,0.602768109,-0.027926395,0.315345015,0.679556702,NA
CTDSP1,567.86452,-0.005991661,0.092625449,0.950812399,0.977646173
SLC11A1,1.112509803,-0.092905723,0.328136878,0.160183023,NA
CATIP,5.331198418,0.136181132,0.29789919,0.373253416,0.620429093
LOC119039533,285.4101578,-0.148057262,0.125619659,0.210411725,0.44514114
TMBIM1,6179.108853,0.024343201,0.073924767,0.717627859,0.861350669
LOC119039537,380.0358199,0.046608374,0.080454473,0.57379232,0.77480185
AAMP,2680.066925,-0.173822591,0.064966059,0.006126427,0.035753063
GPBAR1,7.052779994,-0.540278468,0.742920625,0.027482655,0.113140685
ARPC2,13438.25286,-0.062118868,0.077899102,0.409945101,0.65154951
CXCR1,49.34779004,-0.162820109,0.289267996,0.30896308,0.557312527
LOC119039525,0.242154658,0.01801444,0.315101576,0.671060117,NA
LOC119039529,484.1336578,-0.058238692,0.243964455,0.677053236,0.840481583
RUFY4,439.231543,0.120516993,0.253606963,0.472632714,0.702729211
TNS1,5969.999579,-0.285310415,0.140869133,0.023634567,0.100650441
LOC119039493,2.612405257,-0.086550417,0.317418437,0.350322255,0.598721744
LOC119039542,0.376778169,-0.005568524,0.312927509,0.790395258,NA
IGFBP5,61577.06747,-0.255877984,0.189551582,0.097780706,0.274168093
IGFBP2,5.577226613,-0.027958181,0.304008465,0.763058617,0.883530716
RPL37A,6065.74956,-0.152961084,0.068260081,0.022709341,0.097667788
SMARCAL1,621.5574521,0.084436185,0.073717131,0.246279529,0.488238284
XRCC5,994.743713,-0.023388194,0.070259332,0.677690502,0.841003919
TMEM169,71.43576961,-0.06874492,0.192117657,0.652775316,0.824980913
PECR,163.5646821,-0.041295621,0.157427867,0.770141095,0.886995491
MREG,32.94665315,0.386087647,0.281043682,0.046867589,0.16727868
LOC128627015,0.287776763,0.016877231,0.314759428,0.70585636,NA
FN1,6603.503132,0.115794967,0.231298933,0.481068296,0.709919167
ATIC,1246.898404,-0.126481595,0.089333838,0.139188426,0.34247342
LOC128628364,5.507252594,-0.095175167,0.301960456,0.450899952,0.685023541
ABCA12,243.2315369,0.046226018,0.104913871,0.641688654,0.818444572
BARD1,238.3840068,0.083918241,0.161081704,0.544394508,0.754113939
SPAG16,29.02198459,0.150288204,0.248664913,0.367991799,0.615054513
IKZF2,779.333953,0.220487641,0.12156899,0.051674009,0.178449651
ERBB4,5814.691859,0.247086484,0.120531034,0.030036354,0.120746445
LOC128628494,3.383280812,0.093592751,0.320244502,0.307740868,0.556166123
CPS1,1.820035168,-0.006421845,0.309276864,0.942539996,0.973303959
LOC128628506,0.893981514,0.049338517,0.315232172,0.408804137,NA
LANCL1,1539.670021,-0.153928021,0.055865146,0.005223756,0.031526925
MYL1,1.051749176,-0.044288473,0.314826835,0.38631905,NA
ACADL,353.6716529,-0.130870676,0.127126759,0.25603233,0.499326734
KANSL1L,1168.867504,-0.103258115,0.112261579,0.295514139,0.543336378
RPE,1099.977012,0.189266563,0.089827488,0.026956452,0.111413926
UNC80,1.200057005,-0.021041496,0.308199456,0.73043579,NA
MAP2,65.81755216,0.599084287,0.270641995,0.004177645,0.026320311
LOC119064373,2.434076618,-0.2463269,0.430974052,0.04990176,0.174200931
LOC119064309,0.386179778,0.008495715,0.313822864,0.913738975,NA
PTH2R,6.433421291,-0.089852518,0.293094437,0.496462411,0.722552193
PIKFYVE,987.3388262,-0.077107947,0.093410129,0.383020277,0.629051899
IDH1,2626.936896,0.093994676,0.140726537,0.455652539,0.689234574
CUNH2orf80,0.630565568,0.048156351,0.316892407,0.303211199,NA
PLEKHM3,285.5660271,0.253105209,0.148746824,0.055639463,0.187943977
LOC119064340,5.675903067,0.192382445,0.341526081,0.199736125,0.430951671
FZD5,493.5789865,-0.049404595,0.157494308,0.728711339,0.866773878
CCNYL1,3680.062785,0.285924437,0.098505308,0.00218137,0.015607284
LOC119064400,131.8006928,-0.029022161,0.164375679,0.826897842,0.918612513
LOC119064372,816.1483483,0.066031078,0.145296081,0.609698444,0.799206704
LOC128626294,2.151502752,-0.059949374,0.305896333,0.531956423,0.744754742
METTL21A,713.4382718,-0.036744456,0.076377523,0.56710058,0.76980072
CREB1,932.8734622,0.018745579,0.08194523,0.81236969,0.910470465
KLF7,1208.662623,-0.319075134,0.098687749,0.000731063,0.006424086
LOC119064387,0.187008491,-0.003268846,0.314877217,0.909654588,NA
FASTKD2,593.560885,-0.006248575,0.071454791,0.925886907,0.965787536
MDH1B,18.38406556,0.196730463,0.272480886,0.273343412,0.517391981
ADAM23,30.8119391,-0.260849132,0.279416604,0.148847594,0.357676792
ZDBF2,666.5735797,-0.451268093,0.233515136,0.013675655,0.066243256
CMKLR2,247.2234879,0.05655425,0.219914196,0.71987459,0.862132967
EEF1B2,6879.067819,-0.068177943,0.086815285,0.413269606,0.653531693
LOC119064398,13.87872396,0.06678011,0.24769033,0.67679754,0.840414901
LOC119064397,10.85736221,-0.115109448,0.280115328,0.444024841,0.679214893
NDUFS1,2260.992933,-0.089675001,0.047336315,0.055153553,0.186813045
LOC119064381,20.26676238,-0.159602569,0.266094763,0.338061378,0.58649854
LOC119064321,63.1209386,0.029995307,0.171115817,0.837668584,0.923642253
INO80D,2111.062148,0.194740026,0.134094414,0.106615151,0.290771883
LOC128627026,0.22508616,-0.002497323,0.314766651,0.995500252,NA
NRP2,1556.95319,0.790667346,0.189977946,4.03E-06,6.97E-05
PARD3B,857.8600167,0.373825303,0.121127798,0.000866451,0.007371945
LOC128626133,0.38707116,-0.018155562,0.315119183,0.624129713,NA
CD28,0.164263326,-0.002799479,0.314869101,0.914563277,NA
RAPH1,1934.569618,0.137782093,0.113109191,0.184471896,0.411192389
ABI2,1417.250983,0.005199957,0.069334606,0.983256754,0.993223603
LOC119064359,754.3626423,-0.129101823,0.086558644,0.120154754,0.313647428
NBEAL1,2662.117159,0.065796656,0.143913189,0.602416393,0.794654098
CARF,381.1476795,0.135682064,0.119934494,0.220930305,0.457383209
WDR12,1046.991116,-0.086314881,0.081898462,0.271865539,0.515870476
ICA1L,21.47705634,0.345029503,0.371237318,0.08699773,0.253531734
ADCY1,0.353104425,0.015615127,0.314613759,0.798440398,NA
IGFBP1,5.629765146,-0.679948052,1.914098604,0.010874377,0.055342937
IGFBP3,27.91345358,2.443391137,0.536298379,2.40E-07,5.54E-06
TNS3,1959.248511,0.079463518,0.124987454,0.457192166,0.690507822
PKD1L1,9.329999696,-0.237632972,0.335668519,0.167853804,0.386836877
HUS1,199.0178242,2.02E-05,0.138104537,0.999956706,0.999962162
SUN3,0.270041872,0.014162706,0.314311725,0.828058517,NA
CUNH7orf57,22.74221817,1.129237186,0.364414231,0.000144422,0.001632315
UPP1,119.7754085,5.049255581,0.430883676,4.55E-33,6.83E-31
ABCA13,1.831168853,0.1778812,0.383895793,0.013721413,0.066424866
VWC2,7.228000032,-0.080269254,0.297820558,0.513726575,0.734633816
ZPBP,73.8461007,0.101085355,0.16386727,0.485571585,0.713811993
SPATA48,42.78759342,0.245679751,0.206743312,0.131568726,0.332218784
LOC119057327,0.528956068,-0.047716901,0.318915147,0.195773387,NA
IKZF1,185.3805742,1.314400459,0.188512321,2.23E-13,1.14E-11
FIGNL1,217.1734053,-0.15873666,0.128923341,0.179543296,0.404261678
DDC,0.875778663,0.017962926,0.312853241,0.713916291,NA
GRB10,11389.49296,-0.100163338,0.074434005,0.186397421,0.413330545
COBL,1675.588079,-0.098532212,0.078610353,0.169692613,0.389502953
VSTM2A,0.258537864,0.014751636,0.314964921,0.797869631,NA
SEC61G,922.4810604,0.004060215,0.080704249,0.958550786,0.981513012
EGFR,945.4312224,-0.149266697,0.137940147,0.219025132,0.455403257
LOC119057340,1.493982626,0.023967817,0.30807726,0.729046572,NA
LANCL2,122.7022721,-0.122954795,0.133537122,0.297489012,0.545617185
LOC128626824,81.5274493,-0.153766424,0.163004205,0.266700463,0.510834209
VOPP1,63.07137339,-0.48293928,0.232391664,0.009007195,0.047887411
LSMEM1,3.598402278,-0.00433332,0.29644286,0.966635505,0.985644776
IFRD1,1286.754161,0.681955813,0.103105828,6.42E-12,2.77E-10
ZNF277,789.8773831,-0.192613981,0.131631148,0.092695173,0.264617553
DOCK4,616.9189127,-0.718017392,0.187914302,1.76E-05,0.000258503
LOC119057308,0.501374082,-0.021700058,0.314912627,0.713129999,NA
IMMP2L,15.36190405,-0.023953354,0.247168865,0.874870133,0.941572152
LRRN3,26.79844325,0.283021245,0.286006071,0.128280613,0.326894881
DNAJB9,2909.433727,0.503494971,0.102908946,2.83E-07,6.47E-06
THAP5,600.6834241,0.268064974,0.120352568,0.015712036,0.073880585
GPR141,0.280564625,0.01628524,0.315040214,0.740211491,NA
ELMO1,212.9092499,-0.042658059,0.122529852,0.710195859,0.857563457
ANLN,5399.119703,-0.604459404,0.12745901,4.33E-07,9.50E-06
MATCAP2,66.26667036,-0.094605875,0.17626402,0.52124081,0.738711792
EEPD1,12.27046909,-0.345497739,0.423214723,0.08041069,0.240887346
SEPTIN7,5087.197189,-0.21963091,0.055199077,3.81E-05,0.000513172
HERPUD2,621.9012319,0.125671402,0.090747195,0.14858488,0.357386439
TBX20,1947.438204,0.234368006,0.120580261,0.034834075,0.134709638
DPY19L2,156.3993694,0.042465849,0.144201268,0.758857425,0.881558115
DPY19L1,896.7928626,-0.179176954,0.075376995,0.014313962,0.068639072
BMPER,22.68864811,-0.197614246,0.259981559,0.245200393,0.486946832
LOC128626839,13.84984915,-0.26277557,0.381136446,0.114688138,0.304410528
BBS9,696.0936168,0.347931616,0.07662929,2.37E-06,4.34E-05
LOC128626840,127.4498006,-0.137801926,0.165532826,0.327907083,0.576662943
RP9,101.783437,-0.008639947,0.13745008,0.933690349,0.969824886
NT5C3A,489.7890358,-0.324818336,0.093036389,0.000252887,0.002634085
LOC119035304,0.364606173,-0.013322593,0.314837521,0.800748679,NA
FKBP9,2173.804693,-0.254943771,0.06769574,7.43E-05,0.000913975
LOC119035195,56.74971197,-0.141124182,0.180616177,0.342163432,0.590814336
KBTBD2,1313.02611,-0.012975637,0.083096576,0.882982637,0.945356345
AVL9,838.8563791,0.040549895,0.109982722,0.691412046,0.847367272
LSM5,411.7199642,-0.180582296,0.118564055,0.098386175,0.275339497
PDE1C,199.2656677,0.118143866,0.147863716,0.391190328,0.636099854
ADCYAP1R1,0.64441453,0.024212666,0.31362994,0.639726853,NA
AQP1,20.41926045,-0.139011305,0.250324976,0.400675949,0.644423098
MINDY4,67.54742391,0.371572268,0.201283734,0.024568839,0.103586143
GARS1,3426.655425,0.435694044,0.061721879,6.16E-13,2.99E-11
LOC119035252,348.2025561,0.023438616,0.093659623,0.793563674,0.899746778
GGCT,359.4633419,0.025193209,0.086758273,0.76443501,0.884035782
NOD1,331.3422368,1.079744405,0.133493426,3.98E-17,2.77E-15
LOC128626878,14.2740701,0.061497001,0.275347264,0.670522872,0.835740676
BTG1,2145.754355,0.646564685,0.149075521,2.56E-06,4.66E-05
PLEKHG7,114.9690979,-0.436777443,0.199566064,0.008670415,0.04666809
EEA1,2859.834542,-0.068888974,0.129710851,0.559669736,0.764984406
LOC119050035,2.926626697,-0.034792914,0.297427245,0.729308812,0.867145856
LOC119050017,0.447436147,-0.021601971,0.315299234,0.567586591,NA
NUDT4,9228.00664,-0.450669464,0.075405088,1.27E-09,4.14E-08
UBE2N,3104.055613,-0.243760143,0.079642373,0.001506999,0.011583206
MRPL42,399.7240219,0.132384745,0.094593873,0.140025819,0.343969423
SOCS2,158.0940884,0.764537045,0.208665515,3.28E-05,0.000448321
CRADD,98.50005465,-0.000317681,0.139302577,0.996858878,0.998411908
PLXNC1,76.32210858,0.296149662,0.217879248,0.080272679,0.240743142
CEP83,618.5982276,0.009062456,0.082424683,0.908085739,0.957272616
TMCC3,4.208247102,0.402953287,0.687532411,0.025993495,0.108263818
KCNA6,0.41742281,0.002570516,0.313648887,0.992584369,NA
KCNA1,8.265012054,5.406385465,1.09791368,5.05E-07,1.08E-05
GALNT8,8.729618656,0.016137206,0.273167603,0.905563818,0.956391004
NDUFA9,932.8393244,0.111829559,0.064805578,0.076531747,0.233197032
AKAP3,3.751914737,0.157820255,0.353046229,0.12508048,0.321133144
DYRK4,0.618125231,0.037328111,0.316266222,0.471268542,NA
RAD51AP1,206.9442352,-0.10298743,0.126384289,0.37167725,0.618501948
CUNH12orf4,641.372378,-0.034174505,0.088982641,0.640606511,0.818131362
FGF23,1.82391961,-0.016175901,0.306622877,0.813543929,0.911105709
TIGAR,542.520504,0.340710788,0.095810735,0.000242741,0.002551563
CCND2,21046.59642,-0.317972398,0.122548472,0.004693225,0.028922361
LOC128626910,31.10369104,-0.451459249,0.271526012,0.022643902,0.097490702
PARP11,207.5349306,0.335226846,0.130321961,0.005147759,0.031208894
CRACR2A,3.38800033,-0.102675303,0.326670882,0.220794065,0.4572941
TSPAN11,1.323439358,-0.101864616,0.330329821,0.163559436,NA
TSPAN9,2225.66409,0.138619916,0.088582571,0.109924931,0.296843141
TEAD4,507.1801026,-0.098429414,0.116796161,0.360603529,0.608272451
TULP3,1262.783638,-0.100239798,0.080797516,0.169545054,0.389223357
RHNO1,368.6497329,-0.215033254,0.106196108,0.031069227,0.123722652
FOXM1,225.0970745,-0.305126184,0.192112876,0.053145789,0.182084656
NRIP2,3.105685108,-0.093867666,0.314295321,0.368764544,0.616089787
ITFG2,453.6042263,-0.164467269,0.080846087,0.035423084,0.136070699
LOC128626937,312.0641294,-0.111427636,0.118787141,0.31129083,0.560002935
FKBP4,1634.04832,0.040211065,0.071405183,0.559231856,0.764668766
WASHC1,526.6407469,-0.002064465,0.083026993,0.984999793,0.994483344
KDM5A,2423.523053,0.153633519,0.090873666,0.09838693,0.275339497
CCDC77,453.925311,-0.177703238,0.095738143,0.055002711,0.186580501
B4GALNT3,1041.387491,0.165531727,0.115227614,0.116312707,0.306989118
LOC128626955,1.550628026,-0.025036385,0.305864509,0.714797157,NA
NINJ2,5.245612052,-0.043040504,0.296753343,0.6788831,0.841692839
WNK1,6703.781463,0.044800367,0.065651926,0.479883143,0.709016536
RAD52,190.9323652,-0.073359084,0.115662073,0.515979813,0.735816162
ERC1,1452.743155,0.092000645,0.086854534,0.26794533,0.512424719
WNT5B,188.9582339,0.06422888,0.137178267,0.61308682,0.800969873
FBXL14,413.0064342,0.130338628,0.091030941,0.133866685,0.33522988
ADIPOR2,1203.847347,0.133542912,0.068954476,0.047670944,0.168796523
CACNA2D4,5.52838799,0.308854114,0.485593467,0.051446791,0.177932608
LOC119051683,2.963681458,-0.298559405,0.528103354,0.018385228,0.083212441
LRTM2,6.066146706,0.008040776,0.283750021,0.950955032,0.977721934
DCP1B,761.6057409,0.142593696,0.068833408,0.033426406,0.130617359
CACNA1C,2378.989553,-0.086459717,0.170662651,0.545068113,0.754188293
C1QTNF9,7.408225599,-0.060268933,0.273813483,0.653278946,0.825107994
SPATA13,400.0590883,0.260416063,0.094213178,0.003591206,0.023310929
AMER2,34.31518401,-0.567771481,0.285328433,0.007267039,0.040879164
LOC128627030,0.550140206,-0.006179392,0.31210224,0.815336134,NA
UGT2A1,83.39087753,-1.683516104,0.291584537,5.84E-10,2.01E-08
LOC119043925,0.736420822,-0.014617695,0.31239158,0.728329424,NA
ARHGEF5,13.94748361,0.456661173,0.453442585,0.045440568,0.163822524
NOBOX,3.097684044,-0.029132473,0.301659611,0.76040266,0.882397908
TPK1,148.1118999,-0.006468111,0.124823902,0.943121454,0.973645119
LOC128627069,2.943043475,0.038823236,0.302134277,0.690574187,0.84702999
LOC128627068,8.602252936,0.077117272,0.291169577,0.54937493,0.757771531
LOC128627072,73.99245196,-0.291093511,0.194144326,0.06485436,0.208676501
ZNF354A,2425.18154,0.183576506,0.058083141,0.001415661,0.011000289
SMURF1,675.2125688,0.260817261,0.102241868,0.00630249,0.036620978
KPNA7,0.168978499,0.00705909,0.314483713,0.948207575,NA
TRRAP,8670.11939,-0.124271314,0.075632927,0.089877418,0.259244413
LOC119062981,2.716943708,0.01804528,0.296388091,0.870683088,0.939989158
LOC128627176,0.771584327,0.011798703,0.309072704,0.87201898,NA
LOC119052713,706.514344,-0.166276035,0.091166148,0.053781775,0.183754399
HIGD2A,200.0449606,-0.074358893,0.132726595,0.534466558,0.74670948
CLTB,1066.648186,0.046310306,0.074375984,0.545040831,0.754188293
LOC128627103,8.885968043,-0.063431246,0.261623211,0.683619853,0.842947721
FAF2,976.3187739,0.230864622,0.065033778,0.000232838,0.002468448
RNF44,1273.744367,-0.141165087,0.07601787,0.057221492,0.191516832
CDHR2,1072.657547,0.282920222,0.203200234,0.069553143,0.218482065
GPRIN1,3.160702796,-0.015965573,0.294194554,0.871045141,0.940065379
SNCB,6.885562039,0.246572666,0.413153123,0.081645309,0.24304564
TSPAN17,633.3921654,0.081008538,0.092110817,0.357648265,0.60532997
UNC5A,1.294444055,0.019357241,0.308100438,0.769966313,NA
HK3,40.01580708,-0.05941492,0.263053001,0.699521053,0.851467182
UIMC1,363.8379032,-0.046641773,0.081733766,0.561753493,0.766266042
ZNF346,214.0217004,0.301538428,0.118946557,0.008248052,0.044937187
FGFR4,234.4780824,-0.653845152,0.17776809,4.00E-05,0.000536111
LOC119035150,27.36274668,0.328836244,0.298799574,0.087848236,0.255131344
LOC119035162,6.830305744,0.006607192,0.283324613,0.9574779,0.980976911
LOC119035164,0.619554237,-0.030344073,0.315843293,0.512197,NA
NSD1,4171.631432,0.050178694,0.100041812,0.589131309,0.785682583
RAB24,543.533018,-0.021535887,0.077829118,0.782299291,0.893917017
PRELID1,1736.003531,-0.056582933,0.096322051,0.536781861,0.747846573
MXD3,33.14670802,-0.491301984,0.301772734,0.021059676,0.092452008
LOC128627128,55.5513251,-0.164152522,0.2043323,0.303869572,0.552172812
LMAN2,1117.564589,0.09942945,0.064319452,0.114336946,0.303961123
RGS14,59.93139537,0.165221063,0.179254894,0.266583829,0.510671669
SLC34A1,4.73013699,-0.111437208,0.312965315,0.348702749,0.596950634
PFN3,3.881761477,0.020988854,0.301902125,0.809087898,0.909176337
F12,4.697408643,-0.137016625,0.324447902,0.270623808,0.514561172
GRK6,823.3259655,-0.29628082,0.083600392,0.000235907,0.002496053
PRR7,33.54341051,-0.137491688,0.247883308,0.402883983,0.646299385
DBN1,5277.464367,-0.382983042,0.063217177,6.54E-10,2.24E-08
PDLIM7,6991.924135,-0.28714646,0.084238616,0.000402775,0.003883579
DOK3,25.86603345,-0.154738694,0.237014162,0.350596238,0.598871584
DDX41,727.3661102,-0.159393409,0.108078018,0.11540097,0.305555913
FAM193B,437.9179499,-0.171556838,0.103924679,0.068115339,0.215518515
TMED9,2092.031903,0.065680038,0.057648139,0.243651097,0.485090606
B4GALT7,437.7401974,0.05905378,0.093696193,0.507923103,0.730042936
LOC128627174,0.182055887,-0.000567586,0.314861224,0.997109364,NA
N4BP3,21.41490539,0.393359804,0.336517281,0.057292259,0.191675759
RMND5B,231.4743791,0.116138215,0.12559184,0.321085493,0.570471595
NHP2,505.80332,-0.132135736,0.105151236,0.181200118,0.406398031
HNRNPAB,4692.317244,-0.128144012,0.057940378,0.024245111,0.102615817
PHYKPL,157.5638301,-0.290686899,0.166538997,0.043654769,0.159241818
COL23A1,643.7241076,-0.374008688,0.101406443,9.25E-05,0.00112083
CLK4,1444.256992,0.042809526,0.086824147,0.606702172,0.797213195
LOC119055211,402.6493783,1.390691905,0.163357816,1.29E-18,9.80E-17
RACK1,13316.15982,-0.141362697,0.073983232,0.048869594,0.171754234
LOC119055282,9.966259377,-0.190230457,0.311892532,0.24058217,0.481523866
LOC119055276,47.37201759,-0.168161498,0.209988688,0.300381521,0.548980191
TRIM41,1122.66173,0.077317998,0.062363396,0.205624258,0.438766956
TRIM7,6.84399804,0.12135245,0.30770207,0.359434948,0.606934392
LOC119060425,0.306633197,0.013511437,0.314374267,0.761697758,NA
SMAP1,1288.694551,-0.015052737,0.052853123,0.775203067,0.889412221
B3GAT2,40.90692241,-0.109194904,0.201481577,0.480074005,0.709155076
OGFRL1,637.030314,0.264685379,0.150707197,0.046009051,0.165208564
LOC119040711,66.60028231,-0.133890466,0.212330101,0.406646881,0.64883978
RIMS1,656.0893259,0.036125596,0.145216611,0.774352278,0.888956415
LOC119050786,3.385558516,-0.140283956,0.338773088,0.181286261,0.406477788
KCNQ5,328.8940949,0.643217762,0.23898698,0.001120674,0.009124352
KHDC3L,1.291530469,0.000172198,0.30940949,0.985745467,NA
LOC119050929,0.252056798,-0.006483462,0.314924823,0.707988186,NA
CGAS,3.275795526,5.434789632,2.172854434,5.53E-05,0.000706327
MTO1,275.4310881,0.075047766,0.102550873,0.430324207,0.667208357
EEF1A1,160752.5918,-0.098087794,0.04905215,0.042741215,0.15658464
SLC17A5,1001.533535,0.200321888,0.089987855,0.020491858,0.090603889
CD109,1088.178833,-0.162393491,0.157990043,0.22000858,0.456667686
COL12A1,48234.58747,-0.450624236,0.210635273,0.00881158,0.047206573
LOC119050921,1.312350516,-0.085958862,0.326421902,0.140598086,NA
LOC119050898,1386.404192,-0.17960893,0.07807132,0.017538311,0.080260743
TMEM30A,4144.988393,-0.220750309,0.07556449,0.002539693,0.01764719
