Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj
LOC128626932,2.26574026,-0.002968311,0.21486961,0.985916221,NA
LOC119041959,708.757245,0.220919948,0.373906893,0.023640267,0.09135082
LOC119041957,591.4238517,2.436302944,0.665922285,9.95E-06,0.00015525
LOC119041976,1024.710507,2.315645193,0.698676839,2.63E-05,0.00036153
LOC119041968,339.5239464,1.139157975,0.391871372,0.000150152,0.001595486
LOC119041970,5.072159503,-0.028679092,0.214032517,0.471485789,NA
SP140,74.65192724,0.132991117,0.215926623,0.228517041,0.442961916
SP140L,262.8631068,0.262443186,0.223228863,0.062940628,0.185101128
SP110,667.8758596,0.139384763,0.183532344,0.241709844,0.459090597
SLC16A14,10.80002327,-0.010896854,0.201073968,0.905587734,0.954514651
FBXO36,18.08688174,-0.00380893,0.189976018,0.965542209,0.983585205
LOC128627282,2.865580606,-0.00641106,0.210390869,0.884906568,NA
TRIP12,10811.3208,-0.024463295,0.062257824,0.65491219,0.811951086
DNER,290.8509779,0.036935092,0.149882254,0.705733276,0.846427805
PID1,38.15098996,0.041269074,0.181542948,0.676323531,0.82690824
SPHKAP,8.807430299,-0.037119444,0.211759381,0.49897373,0.700639325
DAW1,8.926779882,-0.025052959,0.20542678,0.701212353,0.843779547
CCL20,0.737809741,0.020929722,0.21581051,0.382210053,NA
LOC128627384,1.023863809,-0.024029525,0.216143099,0.342189061,NA
SLC19A3,82.24388067,-0.146493749,0.188333152,0.219434491,0.431587508
AGFG1,2349.368074,0.17830815,0.06881565,0.005843384,0.031456552
TM4SF20,5.30078817,-0.027727967,0.2078779,0.644817391,NA
MFF,1273.04452,0.056880977,0.071399451,0.339649908,0.563627115
LOC119044744,25.76317766,0.004446516,0.185088649,0.977315778,0.988907357
COL4A3,291.5703328,-0.028201879,0.170629296,0.757841533,0.875208549
COL4A4,17.19054526,0.253183182,0.357114407,0.048357738,0.153168721
RHBDD1,388.1470493,1.138299938,0.11209728,2.84E-25,4.17E-23
LOC119044740,8.167652199,1.281605981,0.739374552,0.003490754,0.021188759
LOC119044738,23.86700499,-0.093090113,0.200078561,0.364291393,0.58553298
IRS1,9830.384219,0.25866221,0.074111573,0.000320538,0.00299449
LOC119044736,1.015084173,-0.008771515,0.214039553,0.642579511,NA
NYAP2,9.023868286,-0.100246977,0.226039807,0.230766404,0.44556173
DOCK10,0.210232555,-0.001051042,0.214943457,0.995945543,NA
LOC128627588,33.65861728,-0.022437053,0.176490374,0.817116365,0.909793955
CUL3,2582.824187,0.185094036,0.058516048,0.000891145,0.006962774
SERPINE2,256.6960379,-0.360022702,0.145337641,0.002839014,0.017920802
MRPL44,282.3260816,-0.10658521,0.098945491,0.226647426,0.440380939
WDFY1,2576.575341,0.377824686,0.065714688,2.18E-09,7.38E-08
AP1S3,649.0633881,0.163620697,0.084545755,0.034644828,0.120475824
SCG2,0.675524702,0.019028291,0.215615416,0.40521948,NA
LOC119061933,1194.066646,0.067534346,0.152343726,0.530206189,0.723484574
KCNE4,0.166168454,0.008375249,0.215090163,0.745808564,NA
ACSL3,1303.19525,0.271349361,0.072946356,7.48E-05,0.000886487
LOC119050975,2.224123953,0.027706909,0.213405266,0.501071202,NA
MOGAT1,44.11346685,-0.05487909,0.171318951,0.598348037,0.77630134
FARSB,1740.508246,0.540845597,0.08650369,7.18E-11,3.17E-09
SGPP2,3.005086227,0.006046132,0.212374167,0.881385056,NA
LOC128626908,0.53302847,0.012647549,0.215184573,0.600699405,NA
EPHA4,7301.211746,0.046612168,0.063051572,0.445737706,0.658904528
SLC4A3,139.5711888,0.118339405,0.138565293,0.274292065,0.496354368
STK11IP,193.5352837,0.016632923,0.111330412,0.865347341,0.936357287
OBSL1,9.357379966,0.09607436,0.231470456,0.179826109,0.380116756
TMEM198,9.864545611,0.034799622,0.202475289,0.649171223,0.808579896
CHPF,1070.77011,-0.042564805,0.111735968,0.648527869,0.808332977
ASIC4,0.661089177,-0.002719684,0.214877957,0.988133361,NA
GMPPA,350.2003243,0.671410962,0.112795657,2.53E-10,1.04E-08
SPEGNB,1.530165587,0.041550525,0.218607198,0.159131939,NA
SPEG,625.9998236,-0.036787262,0.16488784,0.728631964,0.858766152
DES,2.004766963,0.025634396,0.214239594,0.466561999,NA
DNPEP,226.2499374,0.043935225,0.126405215,0.717906032,0.852331586
PTPRN,402.6971806,0.077422218,0.131636792,0.461937006,0.672509949
DNAJB2,547.6343661,0.156280833,0.091241965,0.058018727,0.175040384
LOC119056902,9.751976785,-0.477001359,0.774577194,0.015341972,0.065669547
LOC119056884,705.3392922,-0.287290318,0.092757922,0.000681739,0.005558614
STK16,622.41302,0.095413887,0.068996675,0.144312207,0.329155833
GLB1L,351.2864426,-0.040225445,0.093412357,0.631076819,0.797917088
ANKZF1,732.2008955,0.582757501,0.105277139,3.76E-09,1.22E-07
ATG9A,1414.838267,0.116222575,0.066025609,0.0634779,0.18614253
ABCB6,710.9480691,0.073981612,0.076041319,0.297377973,0.522292778
ZFAND2B,466.661149,0.057192226,0.094522156,0.532130572,0.725124063
RETREG2,1484.846169,0.076496106,0.070156332,0.249009568,0.468019568
CNPPD1,673.0486218,0.018823072,0.075001368,0.940971146,0.970084593
SLC23A3,20.3129847,0.031777779,0.188948622,0.736718237,0.863286697
NHEJ1,42.17357234,-0.125107695,0.185656856,0.269060505,0.490040049
CFAP65,8.120385492,0.012695828,0.202423958,0.837546396,0.922043614
CDK5R2,0.328738094,-0.005195019,0.214940336,0.815070264,NA
WNT6,3.846290924,0.00413838,0.209852263,0.95955916,NA
LOC119056899,8.663199935,0.04728621,0.215566655,0.356636105,0.579380966
LOC119056909,0.358167451,-0.005651605,0.214956225,0.812192881,NA
TTLL4,494.8628099,-0.344511383,0.099146123,0.00014296,0.001529349
STK36,645.3484965,0.047785513,0.07845177,0.501638857,0.702687943
RNF25,646.5286077,0.049771051,0.078373755,0.539841711,0.730884752
LOC119039496,377.8543593,-0.162282009,0.105161861,0.076047295,0.212260701
ZNF142,573.6445925,0.109667582,0.084724575,0.162912104,0.356492374
PLCD4,90.16222626,-0.447242595,0.178481183,0.001852882,0.012631915
LOC128628050,1.206795209,-0.013564905,0.214281924,0.634368574,NA
CNOT9,689.1748363,-0.127615368,0.071197962,0.059061727,0.177178213
LOC119039547,8.231184454,-0.030868312,0.204589965,0.661725928,0.817210629
USP37,1011.774194,0.201226074,0.108553851,0.033896844,0.118526492
VIL1,0.602768109,0.023470689,0.216163056,0.283782755,NA
CTDSP1,567.86452,0.0160998,0.087007045,0.837885952,0.922065002
SLC11A1,1.112509803,0.012250138,0.214889786,0.642445272,NA
CATIP,5.331198418,0.025485292,0.209958885,0.622521395,NA
LOC119039533,285.4101578,-0.347533698,0.13572846,0.002479922,0.016082196
TMBIM1,6179.108853,-0.253938444,0.075987564,0.00043332,0.003861741
LOC119039537,380.0358199,-0.04007417,0.080399036,0.574658279,0.757690483
AAMP,2680.066925,-0.145948491,0.064333486,0.02159896,0.085601671
GPBAR1,7.052779994,-0.041113923,0.209064272,0.536924347,0.72866841
ARPC2,13438.25286,-0.040677703,0.075303566,0.562922466,0.748949023
CXCR1,49.34779004,-0.087590706,0.213430148,0.316613191,0.54104882
LOC119039525,0.242154658,-0.003831437,0.214957568,0.850625463,NA
LOC119039529,484.1336578,-0.133139243,0.226920424,0.203967977,0.41234106
RUFY4,439.231543,-0.097343986,0.207158667,0.326736993,0.550742084
TNS1,5969.999579,-0.46188827,0.149638414,0.000288262,0.002750761
LOC119039493,2.612405257,0.040467792,0.215497788,0.368854402,NA
LOC119039542,0.376778169,-0.014700962,0.215338738,0.458973622,NA
IGFBP5,61577.06747,-0.129294811,0.165058383,0.262645922,0.483327701
IGFBP2,5.577226613,0.027982677,0.208964874,0.631614155,NA
RPL37A,6065.74956,0.025051094,0.065954988,0.690466468,0.836366159
SMARCAL1,621.5574521,-0.05070384,0.073804922,0.431184659,0.645430853
XRCC5,994.743713,-0.008390041,0.067149646,0.912618312,0.957483347
TMEM169,71.43576961,0.032032378,0.160538174,0.767269748,0.880593206
PECR,163.5646821,0.020731181,0.139634435,0.845963527,0.926872714
MREG,32.94665315,-0.017637318,0.171840251,0.86017887,0.93403228
LOC128627015,0.287776763,-0.003354253,0.21495802,0.86099466,NA
FN1,6603.503132,-0.130870349,0.208873867,0.242673082,0.460266729
ATIC,1246.898404,-0.102342327,0.084895849,0.183163349,0.385510078
LOC128628364,5.507252594,-0.034131593,0.206736466,0.609708218,NA
ABCA12,243.2315369,-0.347851175,0.115323385,0.000646654,0.00532134
BARD1,238.3840068,-0.375528447,0.183941344,0.007771282,0.039306717
SPAG16,29.02198459,-0.308428516,0.353742887,0.040376021,0.134978861
IKZF2,779.333953,-0.372822846,0.130804966,0.000811173,0.006444095
ERBB4,5814.691859,0.220378871,0.120559361,0.030974422,0.111232729
LOC128628494,3.383280812,0.046325665,0.2180227,0.281310372,NA
CPS1,1.820035168,0.033123354,0.215895563,0.333395966,NA
LOC128628506,0.893981514,0.016995511,0.214663395,0.496957253,NA
LANCL1,1539.670021,-0.161929834,0.057030775,0.003395508,0.020725561
MYL1,1.051749176,0.023507444,0.21450807,0.490030593,NA
ACADL,353.6716529,-0.273597195,0.134112474,0.013679786,0.060035781
KANSL1L,1168.867504,0.397708941,0.121977909,0.000200702,0.002042628
RPE,1099.977012,0.043171262,0.085225849,0.587107944,0.767502957
UNC80,1.200057005,0.012270698,0.21297555,0.733561097,NA
MAP2,65.81755216,-0.024010852,0.165699494,0.823323544,0.913890419
LOC119064373,2.434076618,0.039097188,0.215228879,0.394686277,NA
LOC119064309,0.386179778,-0.005117168,0.214848156,0.587632596,NA
PTH2R,6.433421291,-0.072526832,0.221667354,0.262352615,0.483079204
PIKFYVE,987.3388262,-0.151685516,0.094967938,0.068954647,0.197401753
IDH1,2626.936896,-0.153001527,0.138267764,0.156930728,0.347519129
CUNH2orf80,0.630565568,0.018926935,0.215531205,0.43368174,NA
PLEKHM3,285.5660271,-0.084424201,0.135502283,0.427315722,0.642282705
LOC119064340,5.675903067,-0.224633557,0.405271413,0.016228729,NA
FZD5,493.5789865,-0.482076329,0.19303439,0.001235147,0.009086696
CCNYL1,3680.062785,0.217054316,0.09710268,0.011024438,0.051444968
LOC119064400,131.8006928,-0.13827404,0.162459791,0.225737619,0.439457927
LOC119064372,816.1483483,-0.183729734,0.14938332,0.108917497,0.271144038
LOC128626294,2.151502752,-0.025055252,0.212864065,0.545064147,NA
METTL21A,713.4382718,0.005664042,0.075370093,0.954183134,0.977630645
CREB1,932.8734622,0.084696388,0.080916958,0.255320466,0.474986872
KLF7,1208.662623,-0.02709609,0.089062339,0.77244066,0.883229081
LOC119064387,0.187008491,-0.000846315,0.214950387,0.996513911,NA
FASTKD2,593.560885,0.021911886,0.070990148,0.740554644,0.865572289
MDH1B,18.38406556,-0.058049377,0.200623279,0.509571827,0.70795703
ADAM23,30.8119391,-0.899209151,0.353284046,0.000561771,0.004732316
ZDBF2,666.5735797,-0.577117787,0.254865223,0.001935359,0.013068956
CMKLR2,247.2234879,-0.068947241,0.181774819,0.504958375,0.704657226
EEF1B2,6879.067819,0.097677479,0.084491605,0.203683263,0.411823996
LOC119064398,13.87872396,0.30540498,0.414978265,0.037636405,0.128140143
LOC119064397,10.85736221,0.094235009,0.218566771,0.286893651,0.51068721
NDUFS1,2260.992933,-0.074242024,0.047129472,0.105938583,0.266236173
LOC119064381,20.26676238,-0.040896232,0.192088906,0.658339346,0.814578744
LOC119064321,63.1209386,-0.027352735,0.15147554,0.77056858,0.882315287
INO80D,2111.062148,0.26340776,0.139596742,0.020527135,0.082293627
LOC128627026,0.22508616,-0.002984515,0.214952212,0.866456701,NA
NRP2,1556.95319,-0.254465706,0.180646017,0.04939954,0.155568095
PARD3B,857.8600167,0.358567179,0.127289764,0.001116299,0.008378099
LOC128626133,0.38707116,0.007249618,0.214884811,0.801475346,NA
CD28,0.164263326,0.005050076,0.214945726,0.919394016,NA
RAPH1,1934.569618,0.126742985,0.109122409,0.176783715,0.376595103
ABI2,1417.250983,0.042451182,0.06915081,0.50922262,0.707931746
LOC119064359,754.3626423,0.162198244,0.083879909,0.034922636,0.121190064
NBEAL1,2662.117159,-0.063739436,0.131915916,0.546562043,0.736130704
CARF,381.1476795,-0.032588999,0.114239685,0.735652529,0.862850422
WDR12,1046.991116,0.273273609,0.081991881,0.000337898,0.003136081
ICA1L,21.47705634,0.016986258,0.190459096,0.817521185,0.910076788
ADCY1,0.353104425,-0.001973232,0.214902032,0.991655762,NA
IGFBP1,5.629765146,-0.034724009,0.212537504,0.485056109,NA
IGFBP3,27.91345358,0.039629885,0.205392263,0.584071998,0.765068716
TNS3,1959.248511,-0.145523267,0.123820973,0.14581336,0.331305091
PKD1L1,9.329999696,-0.209783633,0.340110493,0.041431031,0.137472179
HUS1,199.0178242,-0.03826093,0.123075671,0.705205954,0.846009302
SUN3,0.270041872,-0.001043082,0.214930842,0.993590301,NA
CUNH7orf57,22.74221817,0.202855334,0.286058425,0.087891523,0.234707317
UPP1,119.7754085,0.102583423,0.219738076,0.268304419,0.489163926
ABCA13,1.831168853,0.012505565,0.214866309,0.61973537,NA
VWC2,7.228000032,-0.029233617,0.204690206,0.663922411,0.818711048
ZPBP,73.8461007,-0.165720878,0.171966577,0.167702724,0.363509194
SPATA48,42.78759342,-0.105163183,0.17642126,0.341618338,0.565352678
LOC119057327,0.528956068,-0.005928012,0.21423178,0.690578179,NA
IKZF1,185.3805742,0.612062408,0.20496901,0.000237504,0.002355407
FIGNL1,217.1734053,-0.442270415,0.136538787,0.00020926,0.002114601
DDC,0.875778663,0.02408295,0.216247462,0.288418782,NA
GRB10,11389.49296,-0.075204081,0.072711735,0.306811045,0.530779964
COBL,1675.588079,0.04566606,0.076502991,0.463994613,0.673919493
VSTM2A,0.258537864,0.004758493,0.214916223,0.897854754,NA
SEC61G,922.4810604,0.234767848,0.080138214,0.001435214,0.010261417
EGFR,945.4312224,-0.153194649,0.133807976,0.15363367,0.342671242
LOC119057340,1.493982626,-0.027715837,0.214595269,0.424999128,NA
LANCL2,122.7022721,0.058736803,0.123545482,0.558554064,0.745857084
LOC128626824,81.5274493,-0.009912459,0.14110809,0.921355761,0.961079454
VOPP1,63.07137339,-0.191134686,0.189702507,0.12753872,0.303651423
LSMEM1,3.598402278,0.00789168,0.210403306,0.848681716,NA
IFRD1,1286.754161,1.590870159,0.099748629,1.87E-58,1.40E-55
ZNF277,789.8773831,-0.02526257,0.11702757,0.771351862,0.882852296
DOCK4,616.9189127,-0.057094456,0.142521481,0.532315262,0.725124063
LOC119057308,0.501374082,0.00585855,0.214378086,0.774366536,NA
IMMP2L,15.36190405,-0.037153048,0.192636406,0.691131021,0.837099869
LRRN3,26.79844325,0.25932447,0.337608264,0.054561224,0.167197306
DNAJB9,2909.433727,1.634438368,0.103297557,1.18E-57,7.61E-55
THAP5,600.6834241,0.953705557,0.12526368,1.83E-15,1.43E-13
GPR141,0.280564625,0.000293087,0.214779501,0.797008437,NA
ELMO1,212.9092499,-0.017216613,0.114458565,0.86332037,0.935302081
ANLN,5399.119703,-0.114038359,0.113331179,0.231470159,0.446678072
MATCAP2,66.26667036,-0.104636682,0.170777145,0.354236342,0.577526604
EEPD1,12.27046909,0.056113733,0.200991643,0.518973909,0.715268534
SEPTIN7,5087.197189,-0.037310226,0.053716958,0.499739088,0.701280968
HERPUD2,621.9012319,0.562202945,0.096376618,6.83E-10,2.58E-08
TBX20,1947.438204,1.112106274,0.124878896,3.51E-20,4.13E-18
DPY19L2,156.3993694,-0.163066747,0.153267529,0.154457922,0.343809029
DPY19L1,896.7928626,-0.405417253,0.079432618,8.06E-08,2.05E-06
BMPER,22.68864811,-0.045160523,0.191529935,0.63069509,0.797595555
LOC128626839,13.84984915,0.012478368,0.196140265,0.88823787,0.947501678
BBS9,696.0936168,0.782079547,0.079005983,3.59E-24,4.91E-22
LOC128626840,127.4498006,0.007770099,0.134120981,0.945753525,0.972759427
RP9,101.783437,-0.042667442,0.134485601,0.698495524,0.842086086
NT5C3A,489.7890358,0.070025591,0.086309528,0.379748922,0.600030331
LOC119035304,0.364606173,-0.007318167,0.215019436,0.669999624,NA
FKBP9,2173.804693,-0.127256109,0.066430586,0.043691111,0.143168386
LOC119035195,56.74971197,0.186807297,0.188580007,0.135406384,0.31640534
KBTBD2,1313.02611,0.512162638,0.086072538,3.96E-10,1.57E-08
AVL9,838.8563791,0.252309249,0.11647077,0.011711559,0.053722749
LSM5,411.7199642,-0.094249141,0.108257449,0.302478809,0.526654416
PDE1C,199.2656677,0.101637531,0.144256649,0.354639361,0.577709693
ADCYAP1R1,0.64441453,0.020708402,0.21595815,0.302733896,NA
AQP1,20.41926045,-0.089232457,0.209535939,0.346311513,0.569171793
MINDY4,67.54742391,0.330983081,0.231744127,0.027588679,0.102195189
GARS1,3426.655425,0.76149103,0.061580322,3.79E-36,1.03E-33
LOC119035252,348.2025561,0.140861128,0.090114604,0.083804328,0.227204265
GGCT,359.4633419,0.066782971,0.084896086,0.416302496,0.631937684
NOD1,331.3422368,0.016042587,0.116402726,0.859067862,0.933467049
LOC128626878,14.2740701,-0.026166273,0.203333106,0.717142577,0.851996041
BTG1,2145.754355,2.082065968,0.148055769,4.57E-46,1.81E-43
PLEKHG7,114.9690979,-0.104797642,0.156210384,0.348985015,0.572045945
EEA1,2859.834542,0.213428848,0.13427956,0.05249524,0.162546742
LOC119050035,2.926626697,0.059247626,0.221673251,0.207361758,NA
LOC119050017,0.447436147,0.013658192,0.215289583,0.53664438,NA
NUDT4,9228.00664,-0.09782665,0.07212005,0.148485233,0.335536626
UBE2N,3104.055613,-0.13360516,0.077201071,0.067874017,0.195488653
MRPL42,399.7240219,0.100226898,0.089562504,0.212695309,0.423130433
SOCS2,158.0940884,0.768985696,0.222908482,3.93E-05,0.000503911
CRADD,98.50005465,0.04923673,0.130231827,0.636175421,0.801178381
PLXNC1,76.32210858,-0.655465096,0.287866014,0.001644599,0.011447828
CEP83,618.5982276,0.081107653,0.078629374,0.241128615,0.458289011
TMCC3,4.208247102,0.023754832,0.210716351,0.610511716,NA
KCNA6,0.41742281,-0.007318691,0.214967607,0.780156918,NA
KCNA1,8.265012054,-0.002164073,0.212091684,0.951167148,0.975577147
GALNT8,8.729618656,0.041501456,0.205656165,0.570327411,0.754587895
NDUFA9,932.8393244,0.132895289,0.064649474,0.030780081,0.110702476
AKAP3,3.751914737,0.015425487,0.211018549,0.729839884,NA
DYRK4,0.618125231,-0.002996698,0.21487271,0.987780526,NA
RAD51AP1,206.9442352,-0.41327436,0.132015895,0.000319608,0.002987771
CUNH12orf4,641.372378,-0.093749601,0.086843026,0.236712431,0.452255199
FGF23,1.82391961,0.064011098,0.22714663,0.026593933,NA
TIGAR,542.520504,0.119069641,0.092691323,0.14626847,0.331915118
CCND2,21046.59642,-0.414950515,0.127080114,0.000200547,0.00204251
LOC128626910,31.10369104,-0.600879662,0.363156906,0.006386001,0.033689291
PARP11,207.5349306,-0.074067669,0.122107045,0.464228347,0.674190152
CRACR2A,3.38800033,-0.056992252,0.223426711,0.089223178,NA
TSPAN11,1.323439358,0.001050898,0.21308475,0.976457775,NA
TSPAN9,2225.66409,-0.221625308,0.09143251,0.007545653,0.038438795
TEAD4,507.1801026,-0.197757508,0.115903881,0.045839956,0.147825123
TULP3,1262.783638,0.177022137,0.08178994,0.018405723,0.075665016
RHNO1,368.6497329,-0.234042524,0.104540113,0.010952897,0.051195081
FOXM1,225.0970745,-0.343317593,0.159511375,0.008271569,0.041265039
NRIP2,3.105685108,-0.019310904,0.210839518,0.669769669,NA
ITFG2,453.6042263,0.003784018,0.077706888,0.98623297,0.993354099
LOC128626937,312.0641294,-0.305149098,0.123205367,0.003813113,0.022738045
FKBP4,1634.04832,-0.168569984,0.070972351,0.011592154,0.053341902
WASHC1,526.6407469,0.180193659,0.083891002,0.0203344,0.081751296
KDM5A,2423.523053,0.02195274,0.086610724,0.762735916,0.877905898
CCDC77,453.925311,0.073665629,0.09109526,0.3503319,0.573592897
B4GALNT3,1041.387491,-0.201772754,0.117284477,0.04282207,0.140807122
LOC128626955,1.550628026,0.012425799,0.213405755,0.638246883,NA
NINJ2,5.245612052,-0.018552718,0.208746158,0.723709084,NA
WNK1,6703.781463,-0.103572636,0.065273919,0.09482193,0.247548886
RAD52,190.9323652,0.218380668,0.117446266,0.027142975,0.100859295
ERC1,1452.743155,-0.211804552,0.089081948,0.009002997,0.044216309
WNT5B,188.9582339,-0.543505474,0.163758318,0.000105161,0.001181856
FBXL14,413.0064342,0.15748003,0.090171998,0.054504683,0.167096021
ADIPOR2,1203.847347,0.286279947,0.07153371,2.31E-05,0.000323777
CACNA2D4,5.52838799,-0.017059078,0.207298831,0.763124268,NA
LOC119051683,2.963681458,0.0186501,0.210959288,0.658055767,NA
LRTM2,6.066146706,0.130208048,0.266771505,0.040152427,NA
DCP1B,761.6057409,-0.342918695,0.074992048,1.41E-06,2.76E-05
CACNA1C,2378.989553,-0.10077649,0.15639506,0.367849419,0.589254845
C1QTNF9,7.408225599,-0.046455378,0.212821737,0.442246496,0.655625284
SPATA13,400.0590883,-0.303427716,0.110217209,0.001806585,0.01239083
AMER2,34.31518401,-0.239880671,0.274814929,0.077964998,0.215939148
LOC128627030,0.550140206,-0.000281684,0.214325928,0.986732343,NA
UGT2A1,83.39087753,0.097776245,0.177539744,0.385211622,0.604715499
LOC119043925,0.736420822,0.016714094,0.214837642,0.489018103,NA
ARHGEF5,13.94748361,-0.05993324,0.206022491,0.460082298,0.670495845
NOBOX,3.097684044,-0.044232682,0.216346405,0.328521734,NA
TPK1,148.1118999,-0.08150926,0.120557465,0.39521945,0.613096635
LOC128627069,2.943043475,-0.002668189,0.210798105,0.943651521,NA
LOC128627068,8.602252936,0.011083423,0.203102852,0.871229076,0.939648825
LOC128627072,73.99245196,0.002765206,0.140269901,0.980861612,0.990537777
ZNF354A,2425.18154,0.201751806,0.058251588,0.000312876,0.002938349
SMURF1,675.2125688,0.251852201,0.104515105,0.006206212,0.032966965
KPNA7,0.168978499,0.003282052,0.214898219,0.918860478,NA
TRRAP,8670.11939,-0.09450218,0.073825657,0.171472012,0.368680485
LOC119062981,2.716943708,-0.049095278,0.21682666,0.328724457,NA
LOC128627176,0.771584327,-0.001641307,0.213506092,0.949475803,NA
LOC119052713,706.514344,-0.10264065,0.086094673,0.196897054,0.40384514
HIGD2A,200.0449606,-0.064214451,0.123565315,0.529709633,0.723015029
CLTB,1066.648186,0.058022843,0.073056528,0.413241038,0.629372028
LOC128627103,8.885968043,-0.069140179,0.214098737,0.357652774,0.580105297
FAF2,976.3187739,0.069620899,0.063301765,0.247425002,0.466273236
RNF44,1273.744367,0.134885222,0.075177816,0.050200205,0.157448313
CDHR2,1072.657547,0.051143453,0.15644622,0.640314437,0.803385698
GPRIN1,3.160702796,0.015334043,0.20906082,0.767976739,NA
SNCB,6.885562039,-0.174649344,0.30117936,0.048027178,0.152495133
TSPAN17,633.3921654,-0.101359266,0.088300415,0.225684044,0.43944609
UNC5A,1.294444055,-0.016875151,0.212986922,0.620114709,NA
HK3,40.01580708,0.014408364,0.18999785,0.901728718,0.952967109
UIMC1,363.8379032,0.024395856,0.081292363,0.745447094,0.868027606
ZNF346,214.0217004,0.24351515,0.118797146,0.018995514,0.077418556
FGFR4,234.4780824,-0.06130222,0.13567436,0.542048281,0.732403293
LOC119035150,27.36274668,-0.04688569,0.185689928,0.635653989,0.80102692
LOC119035162,6.830305744,-0.081435131,0.222818457,0.25556151,0.475248878
LOC119035164,0.619554237,0.016639795,0.215228125,0.407291903,NA
NSD1,4171.631432,-0.139882194,0.099549907,0.096363202,0.249827923
RAB24,543.533018,0.102798061,0.078338353,0.149608342,0.3369681
PRELID1,1736.003531,-0.140827942,0.09412485,0.096847018,0.250851483
MXD3,33.14670802,-0.449275609,0.26025827,0.009430443,0.045825256
LOC128627128,55.5513251,-0.1935974,0.210624807,0.128276158,0.304846028
LMAN2,1117.564589,0.168943693,0.064994229,0.006743988,0.035177019
RGS14,59.93139537,-0.09064641,0.169639226,0.418130177,0.633035325
SLC34A1,4.73013699,-0.063506012,0.220635223,0.246315423,NA
PFN3,3.881761477,-0.0481105,0.216747711,0.33689445,NA
F12,4.697408643,-0.067963863,0.220930313,0.267736333,NA
GRK6,823.3259655,0.153128282,0.078678966,0.036121397,0.124259002
PRR7,33.54341051,-0.117183636,0.205844289,0.289275976,0.513450422
DBN1,5277.464367,-0.288517583,0.063738805,2.14E-06,3.97E-05
PDLIM7,6991.924135,-0.013477974,0.078949821,0.892445709,0.949133751
DOK3,25.86603345,-0.183415714,0.236004143,0.13878272,0.321073258
DDX41,727.3661102,-0.040897678,0.101763433,0.630989677,0.797877811
FAM193B,437.9179499,0.026416794,0.098373475,0.78886373,0.892489913
TMED9,2092.031903,0.074599194,0.056727253,0.178358771,0.378420608
B4GALT7,437.7401974,0.094440133,0.091918742,0.254031883,0.473456331
LOC128627174,0.182055887,-0.000225811,0.214962194,0.996717751,NA
N4BP3,21.41490539,0.01776811,0.184590181,0.859910418,0.933954613
RMND5B,231.4743791,-0.01876023,0.113920105,0.804829753,0.901937473
NHP2,505.80332,-0.08943097,0.096595011,0.299527048,0.524707072
HNRNPAB,4692.317244,-0.166551387,0.057791128,0.002426203,0.015741001
PHYKPL,157.5638301,-0.198044437,0.162897916,0.097896321,0.252743396
COL23A1,643.7241076,0.084583754,0.089907456,0.302675779,0.526785441
CLK4,1444.256992,0.664253095,0.091736691,4.59E-14,3.22E-12
LOC119055211,402.6493783,0.630147727,0.174935587,2.91E-05,0.000393782
RACK1,13316.15982,0.019266491,0.071168462,0.775192379,0.884974498
LOC119055282,9.966259377,0.055105244,0.204987655,0.505971797,0.705158852
LOC119055276,47.37201759,0.043708965,0.159299487,0.667924231,0.821865083
TRIM41,1122.66173,0.010770368,0.063582265,0.859592556,0.933751938
TRIM7,6.84399804,-0.038526383,0.208084247,0.552185613,0.741039135
LOC119060425,0.306633197,-0.004062813,0.214956609,0.84576189,NA
SMAP1,1288.694551,0.09839936,0.052960573,0.054949173,0.168096504
B3GAT2,40.90692241,0.038858869,0.166934507,0.739511614,0.865000231
OGFRL1,637.030314,1.328668954,0.152896459,2.16E-19,2.44E-17
LOC119040711,66.60028231,0.007532779,0.164420402,0.946813936,0.973335539
RIMS1,656.0893259,0.343017072,0.165159186,0.007653335,0.038848253
LOC119050786,3.385558516,0.036710925,0.213561158,0.455982857,NA
KCNQ5,328.8940949,0.523762939,0.242391758,0.002965317,0.018569773
KHDC3L,1.291530469,-0.035900448,0.21741454,0.228722556,NA
LOC119050929,0.252056798,-0.002631466,0.21495895,0.877099464,NA
CGAS,3.275795526,-0.040555763,0.21794113,0.228080688,NA
MTO1,275.4310881,0.185215458,0.101164147,0.038631293,0.130780242
EEF1A1,160752.5918,0.011626666,0.048318799,0.805642154,0.902301972
SLC17A5,1001.533535,0.022713409,0.086636831,0.76889645,0.881434303
CD109,1088.178833,-0.203018946,0.160634272,0.089431436,0.237697906
COL12A1,48234.58747,-0.084340247,0.158453509,0.446441863,0.659397366
LOC119050921,1.312350516,-0.039090252,0.218511423,0.166716988,NA
LOC119050898,1386.404192,-0.04687474,0.074216988,0.498472286,0.700263002
TMEM30A,4144.988393,-0.079281194,0.073417675,0.250674104,0.469968527
LOC119052714,12.36242629,0.104486039,0.229377361,0.213380469,0.423866304
FILIP1,150.6013186,-0.002496849,0.175738285,0.980000035,0.990112935
SENP6,2377.467044,0.311184713,0.081392236,4.23E-05,0.000537623
MYO6,6975.006176,-0.146003737,0.088036125,0.068147658,0.195922261
IMPG1,0.308029012,-0.002002792,0.214790634,0.758700895,NA
