Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj
ATG9A,1414.838267,0.009379334,0.027106837,0.263045764,0.999797959
ABCB6,710.9480691,0.004783733,0.026090169,0.618439824,0.999797959
ZFAND2B,466.661149,0.003853444,0.02651509,0.503721965,0.999797959
RETREG2,1484.846169,-0.005767208,0.026113533,0.555470483,0.999797959
CNPPD1,673.0486218,0.00940759,0.02771414,0.31453286,0.999797959
SLC23A3,20.3129847,0.000268097,0.026933733,0.890219486,NA
NHEJ1,42.17357234,-0.002428126,0.026987604,0.588226565,0.999797959
CFAP65,8.120385492,-0.001741769,0.027053222,0.212199545,NA
CDK5R2,0.328738094,1.19E-05,0.027004364,0.980366332,NA
WNT6,3.846290924,-0.000867481,0.027019018,0.175879184,NA
LOC119056899,8.663199935,3.55E-05,0.026987508,0.960921259,NA
LOC119056909,0.358167451,9.69E-05,0.027004787,0.838703292,NA
TTLL4,494.8628099,-0.004144981,0.02636589,0.268499051,0.999797959
STK36,645.3484965,0.005994852,0.026592216,0.526689126,0.999797959
RNF25,646.5286077,-0.002323603,0.025830503,0.76836552,0.999797959
LOC119039496,377.8543593,0.004472212,0.026681296,0.444608002,0.999797959
ZNF142,573.6445925,0.011513124,0.029116178,0.156023768,0.999797959
PLCD4,90.16222626,-0.003120015,0.026884599,0.975759756,0.999797959
LOC128628050,1.206795209,-0.000378994,0.027003582,0.464880961,NA
CNOT9,689.1748363,-0.00591788,0.025986271,0.575800051,0.999797959
LOC119039547,8.231184454,-0.000226333,0.026979401,0.847589681,NA
USP37,1011.774194,-0.004644208,0.0267999,0.484514318,0.999797959
VIL1,0.602768109,6.68E-05,0.027002913,0.891891661,NA
CTDSP1,567.86452,0.011693146,0.029469165,0.133609522,0.999797959
SLC11A1,1.112509803,0.000216765,0.027001452,0.70718738,NA
CATIP,5.331198418,-0.001295536,0.027036061,0.162384312,NA
LOC119039533,285.4101578,0.000140302,0.026430694,0.985205079,0.999797959
TMBIM1,6179.108853,0.002702731,0.025622577,0.690434562,0.999797959
LOC119039537,380.0358199,0.001701235,0.025752894,0.758600832,0.999797959
AAMP,2680.066925,0.004359637,0.025395821,0.644588732,0.999797959
GPBAR1,7.052779994,0.000206546,0.026981837,0.859529736,NA
ARPC2,13438.25286,-0.000656576,0.025597698,0.934818702,0.999797959
CXCR1,49.34779004,-0.000345104,0.026957129,0.830215995,0.999797959
LOC119039525,0.242154658,6.85E-05,0.027004557,0.887829727,NA
LOC119039529,484.1336578,0.000260928,0.026936028,0.787193935,0.999797959
RUFY4,439.231543,-0.00045508,0.026938588,0.816122632,0.999797959
TNS1,5969.999579,0.000774376,0.026568258,0.683595997,0.999797959
LOC119039493,2.612405257,0.000130442,0.026993171,0.881555268,NA
LOC119039542,0.376778169,0.000296805,0.027006419,0.374653689,NA
IGFBP5,61577.06747,0.000463858,0.026777311,0.897029808,0.999797959
IGFBP2,5.577226613,-0.000987205,0.027013031,0.325830692,NA
RPL37A,6065.74956,0.01857472,0.033438878,0.129915416,0.999797959
SMARCAL1,621.5574521,0.004776929,0.025958494,0.582765128,0.999797959
XRCC5,994.743713,-0.008832888,0.026877983,0.384996526,0.999797959
TMEM169,71.43576961,-0.001828944,0.026907578,0.578573109,0.999797959
PECR,163.5646821,-0.005140707,0.027397715,0.227305477,0.999797959
MREG,32.94665315,-0.004861102,0.027509542,0.085721401,0.999797959
LOC128627015,0.287776763,-5.14E-05,0.027004939,0.851736179,NA
FN1,6603.503132,-0.002729642,0.027109141,0.240610302,0.999797959
ATIC,1246.898404,-0.011151261,0.02896081,0.167753146,0.999797959
LOC128628364,5.507252594,0.000794834,0.026994493,0.518772801,NA
ABCA12,243.2315369,-0.005567365,0.026925265,0.364231473,0.999797959
BARD1,238.3840068,-0.002854353,0.026891508,0.409920592,0.999797959
SPAG16,29.02198459,-0.001505452,0.026982825,0.3414634,0.999797959
IKZF2,779.333953,-0.015173594,0.032919731,0.017554854,0.622920681
ERBB4,5814.691859,-0.000628178,0.026400227,0.909339779,0.999797959
LOC128628494,3.383280812,0.000440378,0.027000722,0.550371278,NA
CPS1,1.820035168,4.15E-05,0.026996863,0.964747062,NA
LOC128628506,0.893981514,0.000173936,0.027004663,0.684203016,NA
LANCL1,1539.670021,-0.024666783,0.037497303,0.090041225,0.999797959
MYL1,1.051749176,2.67E-06,0.026999027,0.951087227,NA
ACADL,353.6716529,-0.009842748,0.029055276,0.077996258,0.999797959
KANSL1L,1168.867504,-0.00359703,0.026688863,0.486247444,0.999797959
RPE,1099.977012,-0.009713046,0.028256092,0.215806689,0.999797959
UNC80,1.200057005,0.000112144,0.02700101,0.829318312,NA
MAP2,65.81755216,-0.002871404,0.027072428,0.323720344,0.999797959
LOC119064373,2.434076618,-0.000246568,0.027000606,0.671644766,NA
LOC119064309,0.386179778,-8.78E-05,0.027004936,0.799875382,NA
PTH2R,6.433421291,0.0005293,0.026991208,0.618509731,NA
PIKFYVE,987.3388262,0.004507768,0.026573148,0.528349508,0.999797959
IDH1,2626.936896,0.000301016,0.026602859,0.949934333,0.999797959
CUNH2orf80,0.630565568,0.000460948,0.027009204,0.196242856,NA
PLEKHM3,285.5660271,-0.000999193,0.026656459,0.82942271,0.999797959
LOC119064340,5.675903067,-0.000292253,0.026976677,0.814054942,NA
FZD5,493.5789865,-0.003194633,0.026984392,0.401246671,0.999797959
CCNYL1,3680.062785,-0.005455929,0.026805,0.432554487,0.999797959
LOC119064400,131.8006928,0.000272414,0.026754381,0.899953635,0.999797959
LOC119064372,816.1483483,-0.003585168,0.026988164,0.410976815,0.999797959
LOC128626294,2.151502752,-6.45E-05,0.026993837,0.89242954,NA
METTL21A,713.4382718,-0.006873039,0.026674909,0.418833907,0.999797959
CREB1,932.8734622,-0.00844745,0.027480969,0.298276551,0.999797959
KLF7,1208.662623,0.000500679,0.026010468,0.944704109,0.999797959
LOC119064387,0.187008491,3.69E-05,0.027004701,0.990451424,NA
FASTKD2,593.560885,-0.021337549,0.036782517,0.105235759,0.999797959
MDH1B,18.38406556,-0.002284639,0.02708479,0.238003414,NA
ADAM23,30.8119391,-0.000234001,0.026890425,0.822284631,0.999797959
ZDBF2,666.5735797,-0.003467836,0.027156298,0.268655935,0.999797959
CMKLR2,247.2234879,0.000521125,0.026895425,0.731183009,0.999797959
EEF1B2,6879.067819,-0.000496427,0.025862839,0.945830569,0.999797959
LOC119064398,13.87872396,0.000292181,0.026952322,0.863691958,NA
LOC119064397,10.85736221,-0.001683251,0.027034091,0.299568604,NA
NDUFS1,2260.992933,0.004522281,0.023779541,0.551902818,0.999797959
LOC119064381,20.26676238,-0.001466272,0.026996226,0.441019879,NA
LOC119064321,63.1209386,-0.00425123,0.027266703,0.221722856,0.999797959
INO80D,2111.062148,0.002180156,0.026654667,0.660437117,0.999797959
LOC128627026,0.22508616,-1.27E-05,0.02700489,0.985845347,NA
NRP2,1556.95319,-0.001988811,0.026832762,0.728310089,0.999797959
PARD3B,857.8600167,-0.003390156,0.026698965,0.543916771,0.999797959
LOC128626133,0.38707116,5.92E-06,0.027004039,0.896563577,NA
CD28,0.164263326,-2.05E-05,0.027004961,0.908409371,NA
RAPH1,1934.569618,0.000569558,0.02633896,0.923442522,0.999797959
ABI2,1417.250983,-0.001264689,0.02533553,0.871841738,0.999797959
LOC119064359,754.3626423,0.016184024,0.032426343,0.367742033,0.999797959
NBEAL1,2662.117159,-0.002283533,0.026772441,0.622146471,0.999797959
CARF,381.1476795,-0.003815871,0.026832137,0.453525083,0.999797959
WDR12,1046.991116,-0.004195456,0.026061175,0.568850202,0.999797959
ICA1L,21.47705634,-0.003270437,0.027236193,0.077404533,NA
ADCY1,0.353104425,0.00012152,0.027004353,0.76176827,NA
IGFBP1,5.629765146,-0.000249998,0.026989068,0.776567859,NA
IGFBP3,27.91345358,0.000203335,0.026974083,0.933840512,0.999797959
TNS3,1959.248511,0.005877025,0.027400477,0.265940268,0.999797959
PKD1L1,9.329999696,0.001315574,0.027012829,0.371053239,NA
HUS1,199.0178242,-0.003092973,0.02677279,0.496996502,0.999797959
SUN3,0.270041872,-4.32E-05,0.027004596,0.685045266,NA
CUNH7orf57,22.74221817,0.003135009,0.027204948,0.110834596,NA
UPP1,119.7754085,0.00053015,0.026961198,0.807173701,0.999797959
ABCA13,1.831168853,-5.97E-05,0.027001494,0.891171083,NA
VWC2,7.228000032,-0.001621982,0.02704145,0.243228703,NA
ZPBP,73.8461007,0.002038076,0.02685706,0.487590016,0.999797959
SPATA48,42.78759342,-0.002598313,0.027001579,0.413223665,0.999797959
LOC119057327,0.528956068,0.000168428,0.027004927,0.745009171,NA
IKZF1,185.3805742,0.000985836,0.026783304,0.74293676,0.999797959
FIGNL1,217.1734053,0.000243277,0.026380414,0.957237168,0.999797959
DDC,0.875778663,3.53E-05,0.027002779,0.978033202,NA
GRB10,11389.49296,0.00668989,0.026510008,0.443041668,0.999797959
COBL,1675.588079,0.006627395,0.026694136,0.422471702,0.999797959
VSTM2A,0.258537864,-1.38E-05,0.027004917,0.988202575,NA
SEC61G,922.4810604,0.027734121,0.047881221,0.088260605,0.999797959
EGFR,945.4312224,0.001226808,0.02660365,0.713492205,0.999797959
LOC119057340,1.493982626,-0.000224532,0.027000238,0.68982676,NA
LANCL2,122.7022721,-0.009184852,0.028819547,0.08936814,0.999797959
LOC128626824,81.5274493,-0.004094523,0.0271436,0.342282766,0.999797959
VOPP1,63.07137339,-0.000273102,0.026796649,0.899401523,0.999797959
LSMEM1,3.598402278,0.001277027,0.02704056,0.085306426,NA
IFRD1,1286.754161,0.307353553,0.112709505,0.000216589,0.037253391
ZNF277,789.8773831,0.001754737,0.026588488,0.716436324,0.999797959
DOCK4,616.9189127,-1.74E-05,0.026715388,0.798211274,0.999797959
LOC119057308,0.501374082,-0.000207016,0.027004866,0.455175872,NA
IMMP2L,15.36190405,-0.000575614,0.026941248,0.847992265,NA
LRRN3,26.79844325,-0.00205986,0.027061199,0.256142416,0.999797959
DNAJB9,2909.433727,0.354280187,0.113316807,6.30E-05,0.013223103
THAP5,600.6834241,0.018168262,0.035996495,0.00793402,0.449430008
GPR141,0.280564625,-1.76E-05,0.027004903,0.986680921,NA
ELMO1,212.9092499,0.003309214,0.026721756,0.568265328,0.999797959
ANLN,5399.119703,-0.001829038,0.0264802,0.739715364,0.999797959
MATCAP2,66.26667036,0.001052483,0.026852414,0.734941793,0.999797959
EEPD1,12.27046909,-0.00247446,0.027121907,0.142762964,NA
SEPTIN7,5087.197189,-0.002867542,0.024401017,0.767043865,0.999797959
HERPUD2,621.9012319,-0.004490989,0.026496045,0.528732933,0.999797959
TBX20,1947.438204,0.007034005,0.027689617,0.223808394,0.999797959
DPY19L2,156.3993694,-0.002134865,0.026766095,0.447554914,0.999797959
DPY19L1,896.7928626,-0.005103392,0.026051928,0.456556346,0.999797959
BMPER,22.68864811,-0.000122869,0.026942144,0.948469635,NA
LOC128626839,13.84984915,-0.000779447,0.026976793,0.60649046,NA
BBS9,696.0936168,-0.002420783,0.025750419,0.766043261,0.999797959
LOC128626840,127.4498006,0.000273564,0.026662924,0.854745247,0.999797959
RP9,101.783437,-0.00364835,0.026965175,0.392957505,0.999797959
NT5C3A,489.7890358,-0.010381696,0.028576797,0.246904355,0.999797959
LOC119035304,0.364606173,0.000183785,0.027005422,0.513832968,NA
FKBP9,2173.804693,0.00579881,0.025841692,0.42006591,0.999797959
LOC119035195,56.74971197,0.001909708,0.026865239,0.625703609,0.999797959
KBTBD2,1313.02611,0.003512802,0.02603332,0.65499859,0.999797959
AVL9,838.8563791,-0.001003861,0.026357417,0.768881939,0.999797959
LSM5,411.7199642,-0.002156506,0.026423904,0.731280866,0.999797959
PDE1C,199.2656677,0.000834347,0.02672189,0.58600016,0.999797959
ADCYAP1R1,0.64441453,-4.50E-05,0.027004792,0.969474928,NA
AQP1,20.41926045,0.00300145,0.027202598,0.070826279,NA
MINDY4,67.54742391,0.004072635,0.027288042,0.204180659,0.999797959
GARS1,3426.655425,0.012172593,0.027968873,0.257483928,0.999797959
LOC119035252,348.2025561,0.002410292,0.026041392,0.827405345,0.999797959
GGCT,359.4633419,0.001507108,0.025967607,0.399298183,0.999797959
NOD1,331.3422368,-0.004145017,0.026947907,0.501163632,0.999797959
LOC128626878,14.2740701,-0.001048939,0.027002957,0.427338752,NA
BTG1,2145.754355,6.23E-05,0.026567936,0.332155834,0.999797959
PLEKHG7,114.9690979,0.001949895,0.026837422,0.606323223,0.999797959
EEA1,2859.834542,-0.003222012,0.026792223,0.646723183,0.999797959
LOC119050035,2.926626697,-0.000799952,0.027011187,0.31575056,NA
LOC119050017,0.447436147,-3.34E-05,0.027004833,0.975015679,NA
NUDT4,9228.00664,-0.004675545,0.025936898,0.952787316,0.999797959
UBE2N,3104.055613,0.004445753,0.026032573,0.672250631,0.999797959
MRPL42,399.7240219,-0.001802221,0.026014135,0.922270842,0.999797959
SOCS2,158.0940884,-0.002715435,0.026999016,0.44159161,0.999797959
CRADD,98.50005465,-0.001346296,0.026639875,0.908556957,0.999797959
PLXNC1,76.32210858,-0.003646278,0.027216811,0.204107652,0.999797959
CEP83,618.5982276,-0.011234475,0.028678471,0.240923025,0.999797959
TMCC3,4.208247102,-0.000331521,0.026991954,0.603072748,NA
KCNA6,0.41742281,-0.000112093,0.027004942,0.765773612,NA
KCNA1,8.265012054,0.000177927,0.027002515,0.649200521,NA
GALNT8,8.729618656,-0.001390321,0.027025964,0.287634848,NA
NDUFA9,932.8393244,-0.010558847,0.027370448,0.314795593,0.999797959
AKAP3,3.751914737,-0.001021271,0.027021429,0.208837894,NA
DYRK4,0.618125231,0.000197243,0.027004256,0.546876856,NA
RAD51AP1,206.9442352,-0.006978941,0.027575408,0.252536556,0.999797959
CUNH12orf4,641.372378,-0.005958965,0.026757063,0.431398467,0.999797959
FGF23,1.82391961,0.000207918,0.026999437,0.740142332,NA
TIGAR,542.520504,0.009234857,0.028214892,0.235276412,0.999797959
CCND2,21046.59642,0.001947925,0.026492371,0.728331963,0.999797959
LOC128626910,31.10369104,-0.005201386,0.027658293,0.024305964,0.696894057
PARP11,207.5349306,-0.004385975,0.027026824,0.346556169,0.999797959
CRACR2A,3.38800033,0.000492775,0.027006049,0.3669649,NA
TSPAN11,1.323439358,-0.000237666,0.027004023,0.593893041,NA
TSPAN9,2225.66409,0.007788332,0.027436164,0.443387449,0.999797959
TEAD4,507.1801026,0.000913875,0.026367252,0.849966529,0.999797959
TULP3,1262.783638,-0.004104774,0.026130805,0.664419531,0.999797959
RHNO1,368.6497329,0.001780908,0.026148419,0.894517825,0.999797959
FOXM1,225.0970745,0.005802393,0.027475245,0.232255516,0.999797959
NRIP2,3.105685108,-0.001259624,0.027038336,0.103661297,NA
ITFG2,453.6042263,0.001600018,0.025673146,0.832623808,0.999797959
LOC128626937,312.0641294,-0.003500408,0.026636237,0.57273685,0.999797959
FKBP4,1634.04832,-0.00442385,0.025679441,0.727916194,0.999797959
WASHC1,526.6407469,-0.00496667,0.026357715,0.516926484,0.999797959
KDM5A,2423.523053,-0.005234334,0.026640385,0.471237141,0.999797959
CCDC77,453.925311,-0.004713453,0.026524807,0.531576025,0.999797959
B4GALNT3,1041.387491,-0.000387913,0.02636629,0.95143679,0.999797959
LOC128626955,1.550628026,2.74E-05,0.026999956,0.957622526,NA
NINJ2,5.245612052,-0.000353696,0.026993335,0.690240513,NA
WNK1,6703.781463,-0.009161514,0.026952386,0.348664986,0.999797959
RAD52,190.9323652,-0.0031354,0.02660131,0.548704206,0.999797959
ERC1,1452.743155,-0.005422193,0.026582741,0.357343463,0.999797959
WNT5B,188.9582339,-0.004525262,0.02712743,0.247830977,0.999797959
FBXL14,413.0064342,-0.000789184,0.025932801,0.925826978,0.999797959
ADIPOR2,1203.847347,-0.001334051,0.025299754,0.882226243,0.999797959
CACNA2D4,5.52838799,0.001460168,0.027048694,0.107787464,NA
LOC119051683,2.963681458,5.46E-05,0.026993816,0.939768229,NA
LRTM2,6.066146706,0.000245764,0.026992089,0.768609393,NA
DCP1B,761.6057409,0.00175661,0.025399271,0.842225038,0.999797959
CACNA1C,2378.989553,0.000930257,0.026782743,0.955103528,0.999797959
C1QTNF9,7.408225599,-0.00099299,0.027006824,0.393836382,NA
SPATA13,400.0590883,-0.006746114,0.027353124,0.191423239,0.999797959
AMER2,34.31518401,-0.004913966,0.027555872,0.051366203,0.917417753
LOC128627030,0.550140206,0.000126873,0.027003457,0.774996423,NA
UGT2A1,83.39087753,0.001735291,0.026928358,0.555759346,0.999797959
LOC119043925,0.736420822,-0.000257526,0.027003972,0.483240745,NA
ARHGEF5,13.94748361,-0.000926458,0.026982372,0.515042649,NA
NOBOX,3.097684044,0.000572512,0.027003568,0.444437743,NA
TPK1,148.1118999,0.00595529,0.027409753,0.282974064,0.999797959
LOC128627069,2.943043475,-0.000691336,0.027009878,0.299342492,NA
LOC128627068,8.602252936,-6.17E-05,0.026978033,0.957419973,NA
LOC128627072,73.99245196,0.00449865,0.027278302,0.247579893,0.999797959
ZNF354A,2425.18154,0.00774718,0.025782706,0.588613044,0.999797959
SMURF1,675.2125688,0.006583955,0.027277312,0.314151516,0.999797959
KPNA7,0.168978499,-1.42E-05,0.027004936,0.990619874,NA
TRRAP,8670.11939,0.002253898,0.025611603,0.790245863,0.999797959
LOC119062981,2.716943708,-0.000200732,0.026995135,0.791968945,NA
LOC128627176,0.771584327,-0.000472631,0.027008067,0.254945613,NA
LOC119052713,706.514344,0.00528514,0.026552807,0.475954655,0.999797959
HIGD2A,200.0449606,0.003603895,0.026903118,0.489988166,0.999797959
CLTB,1066.648186,0.004749704,0.025973169,0.530975588,0.999797959
LOC128627103,8.885968043,-0.000492837,0.026969272,0.742157384,NA
FAF2,976.3187739,0.135010525,0.079876201,0.002703637,0.230909263
RNF44,1273.744367,0.007974974,0.02703845,0.381477099,0.999797959
CDHR2,1072.657547,0.003022075,0.027050234,0.360024529,0.999797959
GPRIN1,3.160702796,-8.11E-05,0.026994472,0.932984351,NA
SNCB,6.885562039,-9.22E-05,0.02697094,0.934066167,NA
TSPAN17,633.3921654,0.004729833,0.026486552,0.385312299,0.999797959
UNC5A,1.294444055,0.000442798,0.027006491,0.293637291,NA
HK3,40.01580708,0.001821596,0.027036592,0.314909349,0.999797959
UIMC1,363.8379032,-0.006807891,0.026802687,0.400840252,0.999797959
ZNF346,214.0217004,-0.004752512,0.026945347,0.393675725,0.999797959
FGFR4,234.4780824,0.009062722,0.028929537,0.051339748,0.917417753
LOC119035150,27.36274668,0.000947248,0.026944936,0.654441636,0.999797959
LOC119035162,6.830305744,-0.001429242,0.027031002,0.430960754,NA
LOC119035164,0.619554237,1.38E-05,0.02700327,0.952657389,NA
NSD1,4171.631432,-0.014893321,0.032177822,0.061442854,0.959483802
RAB24,543.533018,0.005691339,0.026457333,0.522482408,0.999797959
PRELID1,1736.003531,0.003943197,0.026435185,0.650782029,0.999797959
MXD3,33.14670802,0.00227863,0.026933318,0.547050819,0.999797959
LOC128627128,55.5513251,-9.20E-05,0.026802421,0.975755112,0.999797959
LMAN2,1117.564589,0.204066052,0.072276993,0.000180296,0.03153118
RGS14,59.93139537,0.001424858,0.026909025,0.627968576,0.999797959
SLC34A1,4.73013699,-0.000622624,0.026999277,0.500361014,NA
PFN3,3.881761477,-0.000463772,0.026996444,0.599477719,NA
F12,4.697408643,0.000354698,0.026987162,0.745800668,NA
GRK6,823.3259655,0.004444647,0.026052075,0.629485267,0.999797959
PRR7,33.54341051,0.001513674,0.026968541,0.493972918,0.999797959
DBN1,5277.464367,-0.008811539,0.026558878,0.38407931,0.999797959
PDLIM7,6991.924135,0.009661255,0.028026633,0.312693437,0.999797959
DOK3,25.86603345,-0.001054609,0.026921537,0.691371096,0.999797959
DDX41,727.3661102,0.003784442,0.026641052,0.618933566,0.999797959
FAM193B,437.9179499,-0.002051879,0.026337323,0.770681995,0.999797959
TMED9,2092.031903,0.112065616,0.072494335,0.004701578,0.342320837
B4GALT7,437.7401974,0.001109388,0.026068932,0.965151364,0.999797959
LOC128627174,0.182055887,-4.27E-06,0.027004955,0.990917491,NA
N4BP3,21.41490539,-0.000530177,0.026948027,0.795798841,NA
RMND5B,231.4743791,0.006095988,0.027462093,0.228921471,0.999797959
NHP2,505.80332,-0.009907576,0.028649625,0.156028672,0.999797959
HNRNPAB,4692.317244,-0.009380549,0.026332197,0.309486095,0.999797959
PHYKPL,157.5638301,-0.00027545,0.026689872,0.939497546,0.999797959
COL23A1,643.7241076,0.004702519,0.026561307,0.482344712,0.999797959
CLK4,1444.256992,-0.001969321,0.025994774,0.788196542,0.999797959
LOC119055211,402.6493783,0.000857179,0.026700623,0.811589246,0.999797959
RACK1,13316.15982,0.002713361,0.025591504,0.753464379,0.999797959
LOC119055282,9.966259377,0.000777095,0.026975048,0.62636399,NA
LOC119055276,47.37201759,-0.001531469,0.026899252,0.539556359,0.999797959
TRIM41,1122.66173,0.009298921,0.026917277,0.371429448,0.999797959
TRIM7,6.84399804,-0.002223129,0.027110478,0.088626083,NA
LOC119060425,0.306633197,-5.86E-05,0.027004921,0.835517402,NA
SMAP1,1288.694551,0.01066468,0.026332426,0.370476708,0.999797959
B3GAT2,40.90692241,0.003991082,0.027270486,0.188952057,0.999797959
OGFRL1,637.030314,0.003058738,0.026836628,0.686791412,0.999797959
LOC119040711,66.60028231,0.000438681,0.026862969,0.877495798,0.999797959
RIMS1,656.0893259,-0.003329441,0.026937585,0.420557636,0.999797959
LOC119050786,3.385558516,0.00042303,0.026995126,0.643376252,NA
KCNQ5,328.8940949,-0.001591431,0.026879118,0.599356564,0.999797959
KHDC3L,1.291530469,-0.000697014,0.027012788,0.144728153,NA
LOC119050929,0.252056798,8.24E-05,0.027004876,0.894601552,NA
CGAS,3.275795526,-0.00019931,0.027000956,0.693849536,NA
MTO1,275.4310881,0.001476225,0.026167308,0.877568969,0.999797959
EEF1A1,160752.5918,-0.003590665,0.023957179,0.752143018,0.999797959
SLC17A5,1001.533535,0.000926074,0.025954385,0.814976863,0.999797959
CD109,1088.178833,-0.002528658,0.026854723,0.520511398,0.999797959
COL12A1,48234.58747,-0.001438689,0.02684116,0.670677612,0.999797959
LOC119050921,1.312350516,0.000100536,0.027001847,0.798318543,NA
LOC119050898,1386.404192,0.001430476,0.025563977,0.981156349,0.999797959
TMEM30A,4144.988393,-0.00082343,0.025493923,0.92146861,0.999797959
LOC119052714,12.36242629,0.000240647,0.026968724,0.959046274,NA
FILIP1,150.6013186,0.000211084,0.026900433,0.929059542,0.999797959
SENP6,2377.467044,-0.00273963,0.02580426,0.727157947,0.999797959
MYO6,6975.006176,-0.001935242,0.026004343,0.790208974,0.999797959
IMPG1,0.308029012,9.11E-05,0.027004849,0.867198491,NA
LOC128627245,0.143375777,9.71E-05,0.027004994,0.833474937,NA
LOC119040903,25.24972993,-0.000278027,0.026953253,0.869757818,NA
RSPH14,4.666427967,0.001170781,0.02702859,0.182647797,NA
