Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj
PLEKHM3,285.5660271,0.084587051,0.116488424,0.123338859,0.434147931
LOC119064340,5.675903067,0.001479625,0.099068135,0.905976063,NA
FZD5,493.5789865,-0.014078808,0.088923535,0.757138459,0.929447585
CCNYL1,3680.062785,-0.04783851,0.076298685,0.365355151,0.720930565
LOC119064400,131.8006928,-0.027119869,0.09301402,0.520219972,0.819968521
LOC119064372,816.1483483,-0.056078675,0.099878514,0.272419941,0.635364211
LOC128626294,2.151502752,0.008497586,0.100423491,0.452751669,NA
METTL21A,713.4382718,-0.012518203,0.062831053,0.783704646,0.939965456
CREB1,932.8734622,-0.023584954,0.066371939,0.651165849,0.88683448
KLF7,1208.662623,-0.29231166,0.103929481,0.000418838,0.009487451
LOC119064387,0.187008491,0.001186513,0.100501637,0.837538566,NA
FASTKD2,593.560885,0.029776797,0.061093554,0.566935253,0.84445796
MDH1B,18.38406556,0.008198445,0.097999658,0.734374134,NA
ADAM23,30.8119391,-0.077718376,0.138792504,0.040035927,0.233888306
ZDBF2,666.5735797,-0.028704556,0.097140132,0.404578614,0.752894294
CMKLR2,247.2234879,0.012307087,0.09596191,0.699791086,0.903374402
EEF1B2,6879.067819,0.030043882,0.068829587,0.550517625,0.836256588
LOC119064398,13.87872396,-0.00136886,0.09814504,0.963988605,NA
LOC119064397,10.85736221,-0.004873896,0.098658375,0.77912879,NA
NDUFS1,2260.992933,-0.020817136,0.043343182,0.586521815,0.856119115
LOC119064381,20.26676238,-0.008631989,0.097763213,0.72808123,0.915560883
LOC119064321,63.1209386,0.055706287,0.106989945,0.216385147,0.575747919
INO80D,2111.062148,0.01911726,0.083542542,0.690377038,0.901054911
LOC128627026,0.22508616,-0.000669564,0.100502221,0.849869106,NA
NRP2,1556.95319,0.019917953,0.090533513,0.640580497,0.882632782
PARD3B,857.8600167,0.141213369,0.125559433,0.044645479,0.248224929
LOC128626133,0.38707116,-0.00041978,0.100496842,0.964247435,NA
CD28,0.164263326,-0.000134792,0.100501934,0.98590149,NA
RAPH1,1934.569618,0.028665329,0.079412929,0.572750739,0.848941211
ABI2,1417.250983,0.057993779,0.063005578,0.234680672,0.595017334
LOC119064359,754.3626423,0.234941769,0.090142084,0.00105446,0.019156028
NBEAL1,2662.117159,0.039921413,0.092497016,0.402747301,0.751461057
CARF,381.1476795,0.061426419,0.093447741,0.253618978,0.617370267
WDR12,1046.991116,-0.149510508,0.08393713,0.01751925,0.140252976
ICA1L,21.47705634,-0.005984173,0.097781177,0.831226049,0.956389914
ADCY1,0.353104425,0.002364252,0.100515242,0.660552823,NA
IGFBP1,5.629765146,-0.007401793,0.100214254,0.519999629,NA
IGFBP3,27.91345358,0.015409317,0.100593443,0.379459021,0.730561729
TNS3,1959.248511,0.054113292,0.091625892,0.306280623,0.67044229
PKD1L1,9.329999696,-0.023904424,0.102696286,0.205906986,NA
HUS1,199.0178242,-0.019437108,0.084647721,0.68741331,0.899617537
SUN3,0.270041872,0.002497931,0.100529864,0.62025583,NA
CUNH7orf57,22.74221817,0.029635993,0.103481425,0.224482187,0.583952551
UPP1,119.7754085,0.037136247,0.107732104,0.097362373,0.385011579
ABCA13,1.831168853,0.005082613,0.100588193,0.383046449,NA
VWC2,7.228000032,0.012327425,0.099975591,0.486363135,NA
ZPBP,73.8461007,-0.035407333,0.096263599,0.407430651,0.753802857
SPATA48,42.78759342,0.025629822,0.095960178,0.49155139,0.803995751
LOC119057327,0.528956068,-0.004267828,0.100593171,0.283030178,NA
IKZF1,185.3805742,0.080075537,0.124174414,0.117507782,0.424136453
FIGNL1,217.1734053,-0.051125893,0.088640558,0.301299535,0.66628628
DDC,0.875778663,0.002401809,0.100497546,0.73804129,NA
GRB10,11389.49296,0.040670973,0.063373693,0.447551195,0.778084088
COBL,1675.588079,0.0884112,0.073855601,0.099612989,0.389204792
VSTM2A,0.258537864,-0.000191978,0.100500864,0.981697801,NA
SEC61G,922.4810604,0.565427625,0.081130108,1.69E-13,2.87E-11
EGFR,945.4312224,0.017783044,0.084341102,0.675614696,0.896272936
LOC119057340,1.493982626,-0.004923891,0.100352575,0.533647238,NA
LANCL2,122.7022721,0.02175136,0.084697917,0.636226892,0.879640238
LOC128626824,81.5274493,0.053568565,0.102248834,0.248676165,0.611642649
VOPP1,63.07137339,-0.011864979,0.09160258,0.762775935,0.932753044
LSMEM1,3.598402278,-0.010164895,0.100914095,0.252095371,NA
IFRD1,1286.754161,0.283055152,0.108210292,0.000775279,0.015400516
ZNF277,789.8773831,0.015604499,0.082335973,0.747823333,0.927051915
DOCK4,616.9189127,-0.021424247,0.090401011,0.616178304,0.871381893
LOC119057308,0.501374082,-0.000109265,0.100442032,0.951836156,NA
IMMP2L,15.36190405,0.014896647,0.098656061,0.54941768,NA
LRRN3,26.79844325,0.005465903,0.097649967,0.792147162,0.942611818
DNAJB9,2909.433727,0.622555948,0.106162464,2.51E-10,2.81E-08
THAP5,600.6834241,0.354397658,0.136064856,0.000571659,0.012191253
GPR141,0.280564625,-0.000701573,0.100505437,0.66499207,NA
ELMO1,212.9092499,-0.010348596,0.080837968,0.833990452,0.957166308
ANLN,5399.119703,-0.269121536,0.139221637,0.004523364,0.056060696
MATCAP2,66.26667036,0.013245748,0.092527374,0.763316787,0.933145991
EEPD1,12.27046909,-0.043410517,0.11227647,0.046892584,NA
SEPTIN7,5087.197189,-0.054144019,0.050553525,0.209327556,0.567383493
HERPUD2,621.9012319,0.064428257,0.078785085,0.238761473,0.598941882
TBX20,1947.438204,0.190259717,0.135385139,0.017833193,0.141698887
DPY19L2,156.3993694,0.060308926,0.103082973,0.236002108,0.596367491
DPY19L1,896.7928626,-0.147940172,0.077906276,0.013571264,0.119857567
BMPER,22.68864811,0.011722139,0.097801381,0.653164511,0.887537714
LOC128626839,13.84984915,-0.036834902,0.108490356,0.059705622,NA
BBS9,696.0936168,0.23628057,0.083537027,0.000571474,0.012191253
LOC128626840,127.4498006,-0.118626801,0.15134653,0.058571666,0.291782991
RP9,101.783437,-0.017903152,0.087642795,0.682890645,0.898911854
NT5C3A,489.7890358,-0.049102863,0.073529615,0.347546562,0.70689973
LOC119035304,0.364606173,0.000521071,0.100462452,0.988700975,NA
FKBP9,2173.804693,-0.029487642,0.057405926,0.596136554,0.86309664
LOC119035195,56.74971197,0.051890928,0.106523089,0.222709147,0.582983882
KBTBD2,1313.02611,-0.031474244,0.06747316,0.615136775,0.871381893
AVL9,838.8563791,0.089431498,0.098942994,0.130937192,0.445409977
LSM5,411.7199642,-0.034683069,0.080879556,0.499708722,0.807908891
PDE1C,199.2656677,0.070237947,0.110793085,0.169060567,0.506673526
ADCYAP1R1,0.64441453,0.001835301,0.10048854,0.7717684,NA
AQP1,20.41926045,-0.006997409,0.097753969,0.770224573,0.936397473
MINDY4,67.54742391,0.038983229,0.100859796,0.321757924,0.683782503
GARS1,3426.655425,0.24830562,0.063214929,1.10E-05,0.000463576
LOC119035252,348.2025561,0.035613734,0.071788088,0.49543808,0.805702861
GGCT,359.4633419,0.014515147,0.067800754,0.774850419,0.937435038
NOD1,331.3422368,0.053365158,0.091688904,0.318654541,0.680917201
LOC128626878,14.2740701,0.007960926,0.099344846,0.651325437,NA
BTG1,2145.754355,0.20613572,0.17201487,0.018022263,0.142579355
PLEKHG7,114.9690979,0.031255782,0.094224147,0.4316782,0.768708442
EEA1,2859.834542,-0.000112569,0.081792108,0.9984623,0.999269125
LOC119050035,2.926626697,0.004920394,0.100250261,0.581262353,NA
LOC119050017,0.447436147,0.002732882,0.100525204,0.611440317,NA
NUDT4,9228.00664,-0.167911365,0.076799107,0.00589447,0.067418991
UBE2N,3104.055613,-0.096809921,0.074240658,0.089735502,0.36761865
MRPL42,399.7240219,0.016011897,0.069861748,0.785257741,0.939965456
SOCS2,158.0940884,0.053436967,0.107331786,0.211914409,0.56967632
CRADD,98.50005465,0.069084897,0.10510236,0.198505374,0.553175121
PLXNC1,76.32210858,-0.015646977,0.094681465,0.677239371,0.897333372
CEP83,618.5982276,-0.145304033,0.08434048,0.020306253,0.154329946
TMCC3,4.208247102,-0.018121541,0.102573154,0.038718008,NA
KCNA6,0.41742281,0.001291655,0.100466924,0.789372901,NA
KCNA1,8.265012054,-0.000857449,0.100208321,0.912769366,NA
GALNT8,8.729618656,-0.003058298,0.09910334,0.85715044,NA
NDUFA9,932.8393244,0.014187674,0.055625516,0.8236709,0.954153419
AKAP3,3.751914737,0.015236912,0.101660566,0.162713173,NA
DYRK4,0.618125231,-0.000686914,0.100493694,0.947424293,NA
RAD51AP1,206.9442352,-0.34384849,0.14009962,0.000891541,0.017249382
CUNH12orf4,641.372378,-0.163862461,0.095252353,0.012074353,0.109645974
FGF23,1.82391961,0.007399298,0.100767594,0.172855605,NA
TIGAR,542.520504,0.012463341,0.070790863,0.755747555,0.928930743
CCND2,21046.59642,-0.091801369,0.103274301,0.208432511,0.565802428
LOC128626910,31.10369104,-0.528347194,0.468318503,0.005053736,0.060744855
PARP11,207.5349306,-0.031361963,0.085864495,0.511841707,0.816185173
CRACR2A,3.38800033,-0.008302154,0.10067497,0.315407133,NA
TSPAN11,1.323439358,-0.005021975,0.100541306,0.395797867,NA
TSPAN9,2225.66409,0.124321488,0.089599798,0.046647469,0.253782062
TEAD4,507.1801026,-0.169829405,0.127607041,0.025286977,0.175932799
TULP3,1262.783638,-0.04495397,0.068333269,0.383244439,0.734458142
RHNO1,368.6497329,-0.071715512,0.085201052,0.200680187,0.555518651
FOXM1,225.0970745,-0.421987177,0.175408306,0.000844921,0.016475964
NRIP2,3.105685108,-0.003638255,0.100016625,0.732435458,NA
ITFG2,453.6042263,0.003949155,0.063801714,0.88490201,0.970691733
LOC128626937,312.0641294,-0.112653457,0.110782083,0.064564838,0.31001332
FKBP4,1634.04832,-0.069716827,0.064433158,0.169285513,0.507020855
WASHC1,526.6407469,0.037079008,0.068182111,0.482435849,0.798311354
KDM5A,2423.523053,0.012804631,0.06917763,0.840447692,0.959150164
CCDC77,453.925311,-0.100936218,0.090255638,0.09328235,0.375751678
B4GALNT3,1041.387491,0.009732943,0.077705315,0.817675613,0.951877416
LOC128626955,1.550628026,-0.001444371,0.100347563,0.825021414,NA
NINJ2,5.245612052,-0.017159871,0.101984775,0.151242793,NA
WNK1,6703.781463,0.018013176,0.056390278,0.786373224,0.940213839
RAD52,190.9323652,0.025810067,0.079860833,0.653104397,0.887537714
ERC1,1452.743155,-0.040486512,0.070492834,0.538979098,0.831651596
WNT5B,188.9582339,0.021462786,0.085593885,0.633692618,0.879090826
FBXL14,413.0064342,0.045338471,0.073166573,0.370311698,0.724660708
ADIPOR2,1203.847347,0.165955382,0.072718732,0.005166014,0.061687433
CACNA2D4,5.52838799,-0.003382247,0.099633138,0.798521731,NA
LOC119051683,2.963681458,0.007596436,0.100328532,0.480831455,NA
LRTM2,6.066146706,0.028380387,0.105730211,0.035253418,NA
DCP1B,761.6057409,-0.069739693,0.064981579,0.149501205,0.477363261
CACNA1C,2378.989553,-0.028345431,0.093992985,0.49496996,0.805670615
C1QTNF9,7.408225599,-0.008315979,0.100000804,0.553170742,NA
SPATA13,400.0590883,-0.135823425,0.106692363,0.042243548,0.240935584
AMER2,34.31518401,0.031292982,0.101186817,0.330926934,0.693331885
LOC128627030,0.550140206,0.004141087,0.100547172,0.400450975,NA
UGT2A1,83.39087753,-0.021826425,0.096273309,0.531938597,0.826535684
LOC119043925,0.736420822,-0.000391142,0.100423308,0.942413221,NA
ARHGEF5,13.94748361,0.007715849,0.098475002,0.720925443,NA
NOBOX,3.097684044,0.002865407,0.099916845,0.805006121,NA
TPK1,148.1118999,-0.021637504,0.083057603,0.599092411,0.864501572
LOC128627069,2.943043475,0.002600033,0.100099758,0.787697695,NA
LOC128627068,8.602252936,-0.014682053,0.100814671,0.357980143,NA
LOC128627072,73.99245196,-0.125270297,0.169425134,0.046937566,0.255011704
ZNF354A,2425.18154,0.035112087,0.05193128,0.442388521,0.774235263
SMURF1,675.2125688,0.042308185,0.077860308,0.405861411,0.753019818
KPNA7,0.168978499,0.000697448,0.100496165,0.929285298,NA
TRRAP,8670.11939,-0.077465522,0.069209202,0.144147199,0.468134304
LOC119062981,2.716943708,-0.00318697,0.099854398,0.793905267,NA
LOC128627176,0.771584327,-0.000193166,0.100352076,0.967433821,NA
LOC119052713,706.514344,0.016648339,0.067888446,0.732048679,0.917976086
HIGD2A,200.0449606,-0.008568135,0.082966179,0.872447463,0.968298643
CLTB,1066.648186,0.109935663,0.07325183,0.042751937,0.242927288
LOC128627103,8.885968043,-0.001713432,0.098657246,0.927720967,NA
FAF2,976.3187739,0.138066492,0.064815109,0.009838185,0.0957028
RNF44,1273.744367,-0.030875648,0.063235415,0.528877845,0.825370116
CDHR2,1072.657547,0.026190441,0.095170329,0.52125255,0.820396301
GPRIN1,3.160702796,-0.002727722,0.099905696,0.739544977,NA
SNCB,6.885562039,-0.012192304,0.09995217,0.475140048,NA
TSPAN17,633.3921654,0.017733106,0.069124101,0.794428453,0.943402432
UNC5A,1.294444055,-0.010467815,0.101085944,0.112810701,NA
HK3,40.01580708,-0.006005455,0.097746965,0.783132144,0.939965456
UIMC1,363.8379032,-0.032385547,0.068041035,0.518755189,0.819703133
ZNF346,214.0217004,-0.004387731,0.077859069,0.928402409,0.983009628
FGFR4,234.4780824,0.034546362,0.091676011,0.459907396,0.785966241
LOC119035150,27.36274668,-0.01436224,0.097560308,0.667643024,0.892749632
LOC119035162,6.830305744,-0.013522447,0.100446811,0.402420741,NA
LOC119035164,0.619554237,0.002485386,0.100473736,0.601613506,NA
NSD1,4171.631432,-0.001723742,0.07274535,0.941257399,0.985031328
RAB24,543.533018,0.04851327,0.067515517,0.330286329,0.692558624
PRELID1,1736.003531,-0.037931991,0.074093907,0.458796184,0.785478283
MXD3,33.14670802,-0.495307626,0.301976265,0.002986109,0.041710672
LOC128627128,55.5513251,0.003241356,0.092657703,0.949564163,0.986791168
LMAN2,1117.564589,0.120901907,0.064636684,0.023837655,0.170023278
RGS14,59.93139537,0.026453096,0.095733622,0.449899781,0.779736575
SLC34A1,4.73013699,-0.0027253,0.099657674,0.83896609,NA
PFN3,3.881761477,0.003989286,0.099865096,0.756340025,NA
F12,4.697408643,-0.005644082,0.099706374,0.684112263,NA
GRK6,823.3259655,-0.035597826,0.065561678,0.549024879,0.835473883
PRR7,33.54341051,-0.013586679,0.096981374,0.640017809,0.882577927
DBN1,5277.464367,-0.201999903,0.065094692,0.000196248,0.005302965
PDLIM7,6991.924135,-0.032467394,0.066913318,0.475785286,0.795866966
DOK3,25.86603345,0.007132081,0.095285948,0.836251836,0.957980772
DDX41,727.3661102,0.018131866,0.076451199,0.719091342,0.911746702
FAM193B,437.9179499,0.009466208,0.074392169,0.852828171,0.962573473
TMED9,2092.031903,0.403732688,0.058412215,5.11E-13,8.24E-11
B4GALT7,437.7401974,0.219417002,0.103579086,0.003996554,0.051482887
LOC128627174,0.182055887,-4.74E-05,0.100502797,0.985912081,NA
N4BP3,21.41490539,0.056465864,0.118438182,0.078650271,0.344564377
RMND5B,231.4743791,-0.043201252,0.087404614,0.367236588,0.72226445
NHP2,505.80332,-0.052353825,0.079658866,0.319979069,0.682047981
HNRNPAB,4692.317244,-0.17666905,0.059445317,0.000629802,0.013188607
PHYKPL,157.5638301,-0.025428575,0.090289808,0.559600433,0.84014374
COL23A1,643.7241076,0.005688075,0.069777862,0.890557762,0.972664016
CLK4,1444.256992,0.031269814,0.069918954,0.541016271,0.832277503
LOC119055211,402.6493783,0.108253218,0.13947872,0.063734798,0.30794048
RACK1,13316.15982,-0.015677144,0.060680748,0.745259481,0.925574102
LOC119055282,9.966259377,0.014906062,0.099991976,0.508009065,NA
LOC119055276,47.37201759,-0.066634348,0.119693225,0.118126178,0.425194226
TRIM41,1122.66173,0.101283639,0.062765467,0.045366845,0.250243675
TRIM7,6.84399804,0.006011142,0.099315919,0.704514995,NA
LOC119060425,0.306633197,0.000645308,0.100477375,0.936238378,NA
SMAP1,1288.694551,0.085803057,0.05131216,0.053550803,0.277125138
B3GAT2,40.90692241,0.003197131,0.093495624,0.927121773,0.983009628
OGFRL1,637.030314,0.28049097,0.180459643,0.006923034,0.074192822
LOC119040711,66.60028231,-0.045524734,0.106547154,0.216668512,0.576266168
RIMS1,656.0893259,0.022468862,0.087919801,0.678138409,0.897646445
LOC119050786,3.385558516,0.008616331,0.100424314,0.40334971,NA
KCNQ5,328.8940949,0.03745786,0.099940355,0.34872208,0.70731899
KHDC3L,1.291530469,-0.005264062,0.100475217,0.43831442,NA
LOC119050929,0.252056798,0.00076665,0.100484257,0.924628504,NA
CGAS,3.275795526,-0.014800332,0.101926676,0.018908946,NA
MTO1,275.4310881,-0.016075616,0.073732355,0.753436814,0.928145216
EEF1A1,160752.5918,0.013609035,0.04458038,0.734011613,0.919623745
SLC17A5,1001.533535,0.139388999,0.093280443,0.034984172,0.216005165
CD109,1088.178833,-0.010018336,0.087431371,0.829718143,0.956035009
COL12A1,48234.58747,-0.026806052,0.094650997,0.502586509,0.809619373
LOC119050921,1.312350516,0.002896367,0.100287766,0.721354914,NA
LOC119050898,1386.404192,-0.020308698,0.062550624,0.640443279,0.882632782
TMEM30A,4144.988393,0.038039527,0.063374401,0.429111559,0.767525907
LOC119052714,12.36242629,0.008940428,0.099295951,0.63346828,NA
FILIP1,150.6013186,0.006643139,0.095710869,0.825558071,0.95477846
SENP6,2377.467044,0.035577745,0.065543454,0.46705055,0.789750154
MYO6,6975.006176,-0.05042925,0.073221753,0.338276761,0.699335684
IMPG1,0.308029012,-0.001076117,0.100508034,0.602389446,NA
LOC128627245,0.143375777,-0.000141923,0.10050196,0.9859032,NA
LOC119040903,25.24972993,0.0175767,0.100196877,0.420867054,0.763596179
RSPH14,4.666427967,0.004026559,0.099773962,0.757351009,NA
GNAZ,64.23228273,0.010814405,0.095227594,0.734274769,0.919711373
