Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj
LOC119061933,1194.066646,0.040085828,0.136484084,0.609215324,0.786794788
KCNE4,0.166168454,-0.000295137,0.178037075,0.996588826,NA
ACSL3,1303.19525,0.557340991,0.073233061,2.62E-15,2.48E-13
LOC119050975,2.224123953,0.022358301,0.177628543,0.448936814,NA
MOGAT1,44.11346685,0.027875956,0.148509416,0.70974568,0.848681933
FARSB,1740.508246,0.197749204,0.084538016,0.00882691,0.045425975
SGPP2,3.005086227,-0.017135845,0.178218837,0.363507953,NA
LOC128626908,0.53302847,-0.001356893,0.17800449,0.990514058,NA
EPHA4,7301.211746,0.248506611,0.065576222,4.62E-05,0.000641846
SLC4A3,139.5711888,0.224576446,0.156305087,0.041957429,0.14198678
STK11IP,193.5352837,-0.088009327,0.111792554,0.320909041,0.550839534
OBSL1,9.357379966,0.052091425,0.181752196,0.275841309,0.505071304
TMEM198,9.864545611,0.147553467,0.25188305,0.048488123,0.157008621
CHPF,1070.77011,-0.243756103,0.129399354,0.016711234,0.0728305
ASIC4,0.661089177,-0.001838816,0.177992558,0.987692145,NA
GMPPA,350.2003243,0.738268257,0.112306726,3.68E-12,2.29E-10
SPEGNB,1.530165587,0.042597739,0.184063977,0.06385211,NA
SPEG,625.9998236,-0.024830427,0.146470721,0.653481246,0.815028491
DES,2.004766963,-0.014444335,0.177704276,0.485785706,NA
DNPEP,226.2499374,0.131578019,0.132207803,0.16845381,0.365581169
PTPRN,402.6971806,0.342683511,0.163999623,0.005473114,0.031552366
DNAJB2,547.6343661,0.286647649,0.095311162,0.000650017,0.005737951
LOC119056902,9.751976785,-0.154159141,0.259060073,0.044047606,0.146885411
LOC119056884,705.3392922,-0.228704003,0.092081654,0.004558683,0.027449914
STK16,622.41302,0.240190148,0.070745163,0.000243002,0.002539787
GLB1L,351.2864426,0.108047456,0.093242531,0.17491276,0.375017937
ANKZF1,732.2008955,0.18957664,0.101735691,0.026580751,0.102300091
ATG9A,1414.838267,0.138898482,0.066075619,0.022350302,0.090301811
ABCB6,710.9480691,0.162164636,0.077628232,0.020112966,0.083556832
ZFAND2B,466.661149,0.141978298,0.097067189,0.076754845,0.216340329
RETREG2,1484.846169,0.000862341,0.068099042,0.959445403,0.984011976
CNPPD1,673.0486218,-0.051870172,0.073843826,0.426441903,0.64958979
SLC23A3,20.3129847,0.044158091,0.166691295,0.536220629,0.738789313
NHEJ1,42.17357234,-0.080130436,0.159520538,0.3693568,0.598843693
CFAP65,8.120385492,0.11488438,0.219824784,0.075472563,NA
CDK5R2,0.328738094,0.001271355,0.177871081,0.992667648,NA
WNT6,3.846290924,-0.030620885,0.179341122,0.308397347,NA
LOC119056899,8.663199935,0.106831511,0.220721144,0.032376094,0.118515659
LOC119056909,0.358167451,0.001176253,0.177863352,0.992549898,NA
TTLL4,494.8628099,-0.365107757,0.100541906,5.24E-05,0.000715264
STK36,645.3484965,0.052403485,0.076652661,0.471957917,0.688222304
RNF25,646.5286077,-0.086333975,0.078333213,0.235495178,0.457681625
LOC119039496,377.8543593,-0.11992979,0.101262282,0.147042575,0.335524429
ZNF142,573.6445925,-0.008156473,0.080545703,0.894009396,0.953816491
PLCD4,90.16222626,-0.242185519,0.167306276,0.035751565,0.12665868
LOC128628050,1.206795209,0.006979402,0.177191154,0.716156888,NA
CNOT9,689.1748363,-0.134194594,0.071066118,0.039425303,0.13588542
LOC119039547,8.231184454,0.006279891,0.170121278,0.908011671,0.960987686
USP37,1011.774194,0.010842046,0.095495901,0.956290424,0.982162906
VIL1,0.602768109,0.007096085,0.177981901,0.701799057,NA
CTDSP1,567.86452,-0.079038162,0.086660088,0.29939657,0.528991119
SLC11A1,1.112509803,0.016179309,0.178603946,0.339651345,NA
CATIP,5.331198418,0.013739924,0.174850694,0.695998331,NA
LOC119039533,285.4101578,-0.200907964,0.128221216,0.045094579,0.149764143
TMBIM1,6179.108853,-0.151301648,0.074042765,0.024407211,0.09642518
LOC119039537,380.0358199,0.064938561,0.078298182,0.3909415,0.619065156
AAMP,2680.066925,-0.097195065,0.063059954,0.101118203,0.260434338
GPBAR1,7.052779994,-0.062854448,0.187691377,0.174424063,NA
ARPC2,13438.25286,-0.127684965,0.076566762,0.062738481,0.188127751
CXCR1,49.34779004,-0.143852259,0.243122094,0.063500326,0.189788875
LOC119039525,0.242154658,0.000794735,0.177911138,0.994105431,NA
LOC119039529,484.1336578,-0.127032714,0.213299382,0.12209601,0.296448598
RUFY4,439.231543,-0.04622093,0.16693243,0.488560911,0.701073273
TNS1,5969.999579,-0.545710907,0.151349607,2.70E-05,0.00040439
LOC119039493,2.612405257,0.029710503,0.178715037,0.34592158,NA
LOC119039542,0.376778169,-0.003933031,0.177745916,0.700088985,NA
IGFBP5,61577.06747,-0.072303428,0.143292402,0.431035907,0.653176357
IGFBP2,5.577226613,0.036955106,0.178314368,0.385749605,NA
RPL37A,6065.74956,0.078623195,0.065560428,0.196353775,0.405511712
SMARCAL1,621.5574521,0.100980756,0.072924094,0.117859354,0.289252631
XRCC5,994.743713,0.002516518,0.065576753,0.943185102,0.976494009
TMEM169,71.43576961,0.01167839,0.142510833,0.898359341,0.955982027
PECR,163.5646821,0.279769197,0.183729413,0.022040383,0.089430197
MREG,32.94665315,0.012918891,0.150893537,0.875130599,0.944140975
LOC128627015,0.287776763,-0.002309795,0.178038217,0.860800251,NA
FN1,6603.503132,-0.186400624,0.248294815,0.073734552,0.210967197
ATIC,1246.898404,-0.180373443,0.087839832,0.018446983,0.078419403
LOC128628364,5.507252594,-0.030228141,0.174891156,0.516829505,NA
ABCA12,243.2315369,-0.016093637,0.094224895,0.864369942,0.938086955
BARD1,238.3840068,-0.357233834,0.189268798,0.00719486,0.038844394
SPAG16,29.02198459,0.009341948,0.157129615,0.895872073,0.954742802
IKZF2,779.333953,-0.042847963,0.1051748,0.62531201,0.796172123
ERBB4,5814.691859,0.397952482,0.128447906,0.000270713,0.002767929
LOC128628494,3.383280812,0.009451476,0.176276882,0.720431384,NA
CPS1,1.820035168,0.007092948,0.177023218,0.712501892,NA
LOC128628506,0.893981514,0.013251507,0.178030036,0.436905407,NA
LANCL1,1539.670021,-0.069026222,0.055317428,0.192359188,0.399744335
MYL1,1.051749176,0.006746345,0.177046058,0.772697352,NA
ACADL,353.6716529,-0.370718615,0.140941454,0.001233327,0.009744973
KANSL1L,1168.867504,0.239992255,0.119636332,0.012611188,0.059086697
RPE,1099.977012,-0.020525636,0.08221174,0.749252589,0.87054833
UNC80,1.200057005,-0.005050401,0.176930749,0.792974304,NA
MAP2,65.81755216,-0.060027823,0.155183846,0.480427269,0.6951599
LOC119064373,2.434076618,-0.016274531,0.177262156,0.524178482,NA
LOC119064309,0.386179778,-0.005323998,0.17812691,0.437875728,NA
PTH2R,6.433421291,0.040407607,0.177238982,0.412686955,NA
PIKFYVE,987.3388262,0.032743409,0.086988577,0.658490213,0.817857005
IDH1,2626.936896,-0.187247279,0.144646612,0.073010584,0.2095369
CUNH2orf80,0.630565568,0.007470244,0.17799752,0.693707098,NA
PLEKHM3,285.5660271,0.098516086,0.130821631,0.286224348,0.516480047
LOC119064340,5.675903067,-0.074368096,0.193749215,0.125210668,NA
FZD5,493.5789865,-0.126933817,0.149071152,0.201492936,0.411993302
CCNYL1,3680.062785,0.032284936,0.087314736,0.65041052,0.812967093
LOC119064400,131.8006928,-0.099549141,0.147138029,0.292966332,0.523107359
LOC119064372,816.1483483,-0.067639896,0.125859134,0.458286701,0.676688195
LOC128626294,2.151502752,0.013652434,0.175778908,0.678613416,NA
METTL21A,713.4382718,0.044520067,0.073555294,0.49753,0.708052553
CREB1,932.8734622,-0.051870118,0.078522621,0.563747537,0.756810754
KLF7,1208.662623,-0.283050584,0.098894486,0.001093706,0.008817726
LOC119064387,0.187008491,-0.000527876,0.17803334,0.996385359,NA
FASTKD2,593.560885,0.058919707,0.069812633,0.360057477,0.589072904
MDH1B,18.38406556,0.003341085,0.163622248,0.963460084,0.985649465
ADAM23,30.8119391,-0.525063528,0.388630488,0.008055454,0.042448871
ZDBF2,666.5735797,-0.127343347,0.173819278,0.213772454,0.428193734
CMKLR2,247.2234879,0.030612382,0.154349553,0.706265176,0.847090357
EEF1B2,6879.067819,0.109209278,0.083759898,0.129738768,0.309528248
LOC119064398,13.87872396,0.081270332,0.187133337,0.235841634,0.458116989
LOC119064397,10.85736221,0.014778864,0.167884255,0.798424331,0.898454271
NDUFS1,2260.992933,-0.010406069,0.046270012,0.784270114,0.890625985
LOC119064381,20.26676238,0.014928201,0.162117006,0.829968405,0.918825238
LOC119064321,63.1209386,0.038893834,0.138003604,0.663987485,0.821185308
INO80D,2111.062148,0.306568801,0.145622292,0.006677857,0.036769334
LOC128627026,0.22508616,-0.002023274,0.178034302,0.866269773,NA
NRP2,1556.95319,-0.076038623,0.137868996,0.4130655,0.63898591
PARD3B,857.8600167,0.274575621,0.127138283,0.007377106,0.039627639
LOC128626133,0.38707116,-0.001250795,0.178007639,0.991377134,NA
CD28,0.164263326,0.004783426,0.178071472,0.788228624,NA
RAPH1,1934.569618,0.078086511,0.102733104,0.359028389,0.588083494
ABI2,1417.250983,0.048594115,0.067779656,0.428573549,0.651388768
LOC119064359,754.3626423,0.34342655,0.087076075,1.53E-05,0.000247991
NBEAL1,2662.117159,0.097996686,0.130315022,0.286892813,0.517146075
CARF,381.1476795,0.203537838,0.127673995,0.039853002,0.137086809
WDR12,1046.991116,-0.016362412,0.075377545,0.809936804,0.906182849
ICA1L,21.47705634,0.063701063,0.175417396,0.34940393,0.578886918
ADCY1,0.353104425,0.005446415,0.178015027,0.799720677,NA
IGFBP1,5.629765146,-0.024519257,0.176778025,0.482375562,NA
IGFBP3,27.91345358,0.132582909,0.240604817,0.042439931,0.143212807
TNS3,1959.248511,-0.021748518,0.108319175,0.79936216,0.899217547
PKD1L1,9.329999696,-0.057129364,0.179826986,0.325401061,0.55518076
HUS1,199.0178242,-0.068369903,0.119233489,0.419425197,0.644123653
SUN3,0.270041872,-0.000670179,0.178022426,0.993352382,NA
CUNH7orf57,22.74221817,0.226076824,0.341262777,0.035437823,0.125825645
UPP1,119.7754085,0.13118763,0.226313617,0.096116326,0.251810239
ABCA13,1.831168853,0.017648269,0.17874022,0.309010835,NA
VWC2,7.228000032,-0.024733847,0.172918005,0.617822738,NA
ZPBP,73.8461007,0.012711777,0.13205466,0.892572615,0.953381863
SPATA48,42.78759342,0.007236763,0.142399664,0.930245117,0.971679381
LOC119057327,0.528956068,0.006073193,0.177608414,0.79278639,NA
IKZF1,185.3805742,0.364579453,0.210893885,0.009253723,0.046856903
FIGNL1,217.1734053,-0.422993656,0.138249539,0.000258346,0.002669964
DDC,0.875778663,0.016362493,0.178749243,0.298316518,NA
GRB10,11389.49296,-0.059708792,0.071065874,0.368000634,0.597343732
COBL,1675.588079,0.130077019,0.077698669,0.056197668,0.173307405
VSTM2A,0.258537864,-0.000534616,0.178029246,0.995572726,NA
SEC61G,922.4810604,0.679216666,0.08049041,2.41E-18,3.18E-16
EGFR,945.4312224,0.039016639,0.115306047,0.659911515,0.818774726
LOC119057340,1.493982626,0.010452015,0.176313668,0.726104101,NA
LANCL2,122.7022721,0.055171616,0.116683104,0.600110806,0.781519984
LOC128626824,81.5274493,0.058930819,0.133488109,0.508089275,0.716995139
VOPP1,63.07137339,-0.135804965,0.16996572,0.176281519,0.377135778
LSMEM1,3.598402278,0.049331633,0.184237947,0.181043828,NA
IFRD1,1286.754161,1.05994643,0.100852492,5.11E-27,1.54E-24
ZNF277,789.8773831,0.075432212,0.114523819,0.411288638,0.638092
DOCK4,616.9189127,-0.040050063,0.130101072,0.630571984,0.799551429
LOC119057308,0.501374082,0.007566675,0.177853492,0.581543332,NA
IMMP2L,15.36190405,0.020291023,0.163072114,0.757428071,0.876665746
LRRN3,26.79844325,0.036987651,0.16697175,0.572015377,0.762982431
DNAJB9,2909.433727,0.906048861,0.104516361,2.88E-19,4.30E-17
THAP5,600.6834241,0.614181244,0.127885642,1.33E-07,3.68E-06
GPR141,0.280564625,-0.000319803,0.177951702,0.795166812,NA
ELMO1,212.9092499,0.027458342,0.107972055,0.780032281,0.889091815
ANLN,5399.119703,-0.257305273,0.12564794,0.011325182,0.054555335
MATCAP2,66.26667036,0.09846612,0.157200397,0.299078689,0.528991119
EEPD1,12.27046909,-0.076440838,0.187518341,0.226501908,0.445197837
SEPTIN7,5087.197189,-0.016326007,0.052889927,0.749097535,0.870513394
HERPUD2,621.9012319,0.201108689,0.094752123,0.014050298,0.063786949
TBX20,1947.438204,0.661601464,0.126935237,1.49E-08,5.09E-07
DPY19L2,156.3993694,0.302126876,0.17165926,0.013560827,0.062293503
DPY19L1,896.7928626,-0.241351623,0.077979093,0.000590045,0.005282581
BMPER,22.68864811,0.021877949,0.161742385,0.745646662,0.868323426
LOC128626839,13.84984915,-0.06659081,0.183483566,0.263974905,0.491724221
BBS9,696.0936168,0.474089601,0.080683627,5.25E-10,2.30E-08
LOC128626840,127.4498006,-0.181219618,0.159177417,0.086482405,0.233546308
RP9,101.783437,0.132882207,0.14029529,0.18243722,0.385838155
NT5C3A,489.7890358,0.041073728,0.083121262,0.56771591,0.759623048
LOC119035304,0.364606173,-0.005042955,0.178073578,0.669737076,NA
FKBP9,2173.804693,-0.05308686,0.064241182,0.362901011,0.592099404
LOC119035195,56.74971197,0.121048453,0.164960633,0.218539308,0.433854215
KBTBD2,1313.02611,0.059102683,0.078708511,0.40837431,0.635559749
AVL9,838.8563791,0.113889294,0.106393477,0.187198136,0.39261183
LSM5,411.7199642,-0.029588799,0.10008124,0.703813759,0.845467183
PDE1C,199.2656677,0.521739267,0.181920809,0.000356005,0.003474555
ADCYAP1R1,0.64441453,0.010491566,0.178227755,0.523124239,NA
AQP1,20.41926045,-0.014170915,0.163285016,0.81396639,0.908639565
MINDY4,67.54742391,0.128872372,0.172767573,0.193036798,0.400673504
GARS1,3426.655425,0.624489241,0.061794705,4.94E-25,1.37E-22
LOC119035252,348.2025561,0.199402241,0.092334372,0.013100996,0.060623275
GGCT,359.4633419,0.235758465,0.089497343,0.00368967,0.023201058
NOD1,331.3422368,0.118884408,0.119881649,0.199228679,0.409021566
LOC128626878,14.2740701,0.12040727,0.225995461,0.061263761,0.185013413
BTG1,2145.754355,0.961717677,0.151186364,9.84E-12,5.66E-10
PLEKHG7,114.9690979,0.107249146,0.148439576,0.250640343,0.475383128
EEA1,2859.834542,0.198418146,0.134627991,0.050871232,0.162410599
LOC119050035,2.926626697,0.01297167,0.176471392,0.621299745,NA
LOC119050017,0.447436147,0.010226074,0.178295729,0.48383621,NA
NUDT4,9228.00664,-0.323515753,0.076013577,4.59E-06,8.68E-05
UBE2N,3104.055613,-0.136992897,0.076838066,0.04757113,0.155345968
MRPL42,399.7240219,0.103583508,0.088213179,0.173796587,0.373260019
SOCS2,158.0940884,0.28536364,0.223684351,0.029385113,0.110156421
CRADD,98.50005465,0.310975716,0.1604128,0.009211295,0.046727432
PLXNC1,76.32210858,-0.290122546,0.275615237,0.031906546,0.11716821
CEP83,618.5982276,-0.0760658,0.077775064,0.245076188,0.469325811
TMCC3,4.208247102,-0.017041676,0.176398553,0.586012606,NA
KCNA6,0.41742281,-0.005029697,0.178042794,0.779854311,NA
KCNA1,8.265012054,-0.019561612,0.17843757,0.336303162,0.566459105
GALNT8,8.729618656,0.065885979,0.185089317,0.242348532,0.46594668
NDUFA9,932.8393244,0.082866339,0.063379163,0.15141497,0.341647716
AKAP3,3.751914737,0.000966638,0.175547739,0.970852847,NA
DYRK4,0.618125231,-0.002020778,0.177989421,0.987326209,NA
RAD51AP1,206.9442352,-0.466597568,0.134469791,5.80E-05,0.00077676
CUNH12orf4,641.372378,-0.216108755,0.092211764,0.006437079,0.035770438
FGF23,1.82391961,0.041875707,0.184230282,0.0320001,NA
TIGAR,542.520504,-0.066047166,0.088982,0.400027585,0.62773657
CCND2,21046.59642,-0.38080171,0.128626353,0.000448845,0.004203066
LOC128626910,31.10369104,-0.411533432,0.392549678,0.015158187,0.067592442
PARP11,207.5349306,-0.034764117,0.112366906,0.693698558,0.840343748
CRACR2A,3.38800033,-0.014784628,0.176924992,0.568730283,NA
TSPAN11,1.323439358,0.015547253,0.177767007,0.485077738,NA
TSPAN9,2225.66409,0.002256383,0.082236893,0.983258092,0.993799146
TEAD4,507.1801026,-0.324847483,0.124451555,0.001647207,0.012339809
TULP3,1262.783638,-0.044173209,0.077001693,0.546889759,0.744852005
RHNO1,368.6497329,-0.022364404,0.090709479,0.745178819,0.868269975
FOXM1,225.0970745,-0.496004808,0.166238833,0.000266669,0.002731538
NRIP2,3.105685108,0.005046597,0.174740798,0.866018756,NA
ITFG2,453.6042263,0.147182832,0.079226206,0.038518051,0.133669722
LOC128626937,312.0641294,-0.169598195,0.115469524,0.065332816,0.193885973
FKBP4,1634.04832,-0.102696574,0.068994519,0.102704967,0.263346556
WASHC1,526.6407469,0.053962365,0.079102752,0.443138644,0.6639088
KDM5A,2423.523053,0.032058116,0.083852468,0.657690007,0.817505212
CCDC77,453.925311,-0.128484956,0.093527633,0.098967113,0.256899273
B4GALNT3,1041.387491,-0.153376457,0.113511582,0.092902104,0.246275871
LOC128626955,1.550628026,-0.001973834,0.177105623,0.933881733,NA
NINJ2,5.245612052,-0.013367294,0.174505524,0.718306095,NA
WNK1,6703.781463,0.012546503,0.063073504,0.832155009,0.920711821
RAD52,190.9323652,0.063449342,0.104123658,0.457338928,0.67622535
ERC1,1452.743155,-0.037619409,0.081091163,0.649381559,0.812107835
WNT5B,188.9582339,-0.111319237,0.128979447,0.242490606,0.466031429
FBXL14,413.0064342,-0.086532917,0.087379232,0.279429369,0.508884576
ADIPOR2,1203.847347,0.228070344,0.071401405,0.000565704,0.005094276
CACNA2D4,5.52838799,-0.06977881,0.193975362,0.078113367,NA
LOC119051683,2.963681458,0.006239828,0.175407079,0.853796938,NA
LRTM2,6.066146706,0.053776668,0.186626738,0.127778405,NA
DCP1B,761.6057409,-0.125929032,0.070782615,0.052107545,0.165253652
CACNA1C,2378.989553,-0.141657431,0.162979746,0.164340564,0.36009421
C1QTNF9,7.408225599,-0.016258837,0.173622436,0.721366843,NA
SPATA13,400.0590883,-0.316822534,0.112206279,0.000961079,0.007909501
AMER2,34.31518401,0.012326678,0.153119313,0.86335295,0.937565314
LOC128627030,0.550140206,0.009147355,0.177925476,0.577042781,NA
UGT2A1,83.39087753,-0.150701434,0.195680459,0.13613744,0.319351521
LOC119043925,0.736420822,0.006230518,0.177642774,0.720956244,NA
ARHGEF5,13.94748361,0.03500907,0.169749386,0.572192186,0.763088098
NOBOX,3.097684044,0.003551024,0.174700008,0.937376253,NA
TPK1,148.1118999,-0.048805388,0.112005452,0.593868046,0.777040903
LOC128627069,2.943043475,-0.014513449,0.176742096,0.605193432,NA
LOC128627068,8.602252936,0.040776797,0.176593855,0.424576006,0.648066506
LOC128627072,73.99245196,-0.118493264,0.149923707,0.224853422,0.44303223
ZNF354A,2425.18154,0.191250717,0.058283615,0.000548984,0.004969608
SMURF1,675.2125688,0.144798453,0.099631438,0.083932131,0.229612199
KPNA7,0.168978499,-0.000592786,0.178034203,0.996474752,NA
TRRAP,8670.11939,-0.146860299,0.074792384,0.03020618,0.112473791
LOC119062981,2.716943708,-0.031628751,0.178588489,0.364142752,NA
LOC128627176,0.771584327,-0.007202119,0.177566117,0.675357967,NA
LOC119052713,706.514344,-0.011281889,0.081128138,0.902024248,0.958024031
HIGD2A,200.0449606,-0.043844653,0.115203993,0.621143027,0.793352107
CLTB,1066.648186,0.219218869,0.076011168,0.001404816,0.010813291
LOC128627103,8.885968043,-0.054918881,0.180780948,0.301298346,0.530651135
FAF2,976.3187739,0.17306551,0.064264106,0.003892733,0.024268729
RNF44,1273.744367,-0.132049923,0.075463638,0.046329949,0.152406066
CDHR2,1072.657547,0.050742152,0.142981327,0.571144651,0.762351316
GPRIN1,3.160702796,-0.025104851,0.177362724,0.451910656,NA
SNCB,6.885562039,-0.15761804,0.281959139,0.015402391,NA
TSPAN17,633.3921654,-0.0911926,0.086358011,0.236512701,0.458784297
UNC5A,1.294444055,0.002731867,0.176203382,0.933777409,NA
HK3,40.01580708,-0.065541841,0.177315823,0.332781634,0.562638578
UIMC1,363.8379032,-0.018575672,0.079054748,0.791821631,0.895102988
ZNF346,214.0217004,-0.025630454,0.102422636,0.774087399,0.885176372
FGFR4,234.4780824,-0.074005183,0.129539865,0.421210055,0.645754903
LOC119035150,27.36274668,-0.046014772,0.163741849,0.535288493,0.738238951
LOC119035162,6.830305744,-0.057671825,0.183728262,0.243588879,NA
LOC119035164,0.619554237,0.007759927,0.177888602,0.591613152,NA
NSD1,4171.631432,0.037838131,0.091564557,0.597466285,0.779761301
RAB24,543.533018,0.121654242,0.078107063,0.077896902,0.218360268
PRELID1,1736.003531,-0.132114851,0.093055776,0.096917268,0.253351816
MXD3,33.14670802,-1.013014851,0.272844545,1.15E-05,0.000191509
LOC128627128,55.5513251,0.019226021,0.143800459,0.82277281,0.914826927
LMAN2,1117.564589,0.095224057,0.063563234,0.113309661,0.281405392
RGS14,59.93139537,0.127495616,0.16978562,0.197007907,0.406299491
SLC34A1,4.73013699,-0.059853316,0.188521267,0.126128827,NA
PFN3,3.881761477,0.021519915,0.175664224,0.580117573,NA
F12,4.697408643,-0.049347054,0.182766983,0.241387229,NA
GRK6,823.3259655,-0.074737264,0.076098646,0.288973197,0.519071853
PRR7,33.54341051,-0.06352024,0.167053502,0.403189944,0.630393663
DBN1,5277.464367,-0.557885114,0.064502967,5.40E-19,7.79E-17
PDLIM7,6991.924135,-0.143952041,0.081557911,0.043545004,0.145629876
DOK3,25.86603345,-0.003278649,0.15246693,0.974505605,0.990195581
DDX41,727.3661102,-0.102336371,0.102542346,0.236902149,0.4593859
FAM193B,437.9179499,-0.080778772,0.097862106,0.314924084,0.545430252
TMED9,2092.031903,0.305811379,0.058149929,4.40E-08,1.36E-06
B4GALT7,437.7401974,0.195682779,0.096062855,0.017635975,0.075977511
LOC128627174,0.182055887,-0.000166924,0.178040533,0.996596196,NA
N4BP3,21.41490539,0.093632459,0.184133963,0.23784171,0.460484727
RMND5B,231.4743791,-0.153085048,0.124175835,0.097233256,0.253824768
NHP2,505.80332,-0.055679438,0.092061323,0.49042142,0.70220353
HNRNPAB,4692.317244,-0.248219184,0.058714726,8.23E-06,0.000142899
PHYKPL,157.5638301,-0.250810696,0.178400562,0.03416216,0.122855572
COL23A1,643.7241076,-0.027434203,0.085775749,0.645174097,0.809329092
CLK4,1444.256992,0.161308963,0.088254999,0.036607911,0.128739385
LOC119055211,402.6493783,0.360753897,0.17877179,0.005693433,0.032538265
RACK1,13316.15982,-0.02903696,0.069617043,0.649193275,0.811984953
LOC119055282,9.966259377,-0.057682009,0.181198651,0.300659667,0.530200067
LOC119055276,47.37201759,-0.109392516,0.166676312,0.248748027,0.473163005
TRIM41,1122.66173,0.244848603,0.06549909,6.49E-05,0.00085545
TRIM7,6.84399804,0.042453924,0.176916338,0.404899384,NA
LOC119060425,0.306633197,-0.002768332,0.178036649,0.845546701,NA
SMAP1,1288.694551,0.070476401,0.052364985,0.158507767,0.351593973
B3GAT2,40.90692241,0.015059504,0.146768039,0.858867672,0.93577414
OGFRL1,637.030314,0.934318126,0.155201471,1.08E-10,5.19E-09
LOC119040711,66.60028231,-0.838781787,0.29459633,0.000217646,0.002328786
RIMS1,656.0893259,0.187266647,0.151603102,0.074630035,0.212425067
LOC119050786,3.385558516,0.025104688,0.177300649,0.47968557,NA
KCNQ5,328.8940949,0.210250863,0.208934339,0.070774751,0.204792989
KHDC3L,1.291530469,-0.01512616,0.177695852,0.475433942,NA
LOC119050929,0.252056798,-0.001821325,0.178038901,0.876927179,NA
CGAS,3.275795526,-0.018948142,0.177877819,0.41394506,NA
MTO1,275.4310881,0.024583027,0.091752424,0.740781234,0.865566915
EEF1A1,160752.5918,0.07661975,0.048178807,0.098092166,0.255201677
SLC17A5,1001.533535,0.185432297,0.091459249,0.020927336,0.086037363
CD109,1088.178833,0.034744472,0.126028719,0.792931028,0.895560398
COL12A1,48234.58747,-0.060826903,0.142675196,0.500024775,0.710607399
LOC119050921,1.312350516,-0.018966376,0.178409688,0.348898562,NA
LOC119050898,1386.404192,0.082158254,0.07332644,0.219423341,0.435297464
TMEM30A,4144.988393,0.036229425,0.071035139,0.566401934,0.75887827
LOC119052714,12.36242629,0.17360566,0.293869028,0.029489532,0.110458224
FILIP1,150.6013186,0.000132426,0.153757784,0.999370032,0.999691907
SENP6,2377.467044,0.160143944,0.079004097,0.02392471,0.095033694
MYO6,6975.006176,-0.098016743,0.085027044,0.188960768,0.395112746
IMPG1,0.308029012,-0.000964883,0.177926717,0.759573316,NA
LOC128627245,0.143375777,-0.000404905,0.178035326,0.996587314,NA
