Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj
ATF1,713.7016366,0.212828446,0.109680587,0.010309161,0.071027946
TMPRSS12,2.336448906,0.003549865,0.128756306,0.693378672,NA
LOC119042957,833.5718503,0.152307294,0.083323313,0.022264275,0.121543563
SLC11A2,854.4351393,0.133336878,0.094446707,0.059041385,0.231038595
LOC119043012,20.53228133,0.017800793,0.126010416,0.592076199,0.817445898
LOC119043556,1.420448097,-0.002595502,0.128245344,0.838459413,NA
LETMD1,804.6826488,0.050478012,0.063074127,0.380915562,0.661017303
CSRNP2,1103.378846,-0.301658392,0.104823518,0.000496398,0.006987379
TFCP2,846.4322012,-0.021793898,0.061297297,0.677847269,0.865237335
LOC119043555,1.349145109,-0.010877138,0.128980531,0.368663898,NA
POU6F1,245.6721299,0.095312709,0.124420249,0.190100994,0.464525383
LOC128626842,6.394145001,0.001982798,0.126308845,0.937641483,NA
DAZAP2,905.1722706,0.018550574,0.07226808,0.701047789,0.874832855
SMAGP,69.81047883,-0.039705056,0.115624846,0.504808068,0.758997558
LOC119043266,0.815385316,0.011726154,0.12944078,0.146542078,NA
GALNT6,15.89788166,0.004002847,0.123586371,0.911899954,NA
SLC4A8,73.91358415,-0.020114152,0.11699462,0.672417812,0.862018278
SCN8A,187.19288,0.057703974,0.115513936,0.374849631,0.655503887
FIGNL2,12.07750773,-0.846771578,0.540796324,0.002953692,NA
LOC128626807,0.877694044,-0.00713167,0.1287288,0.472754544,NA
ACVRL1,0.367145793,-0.002593678,0.128834377,0.740529002,NA
ACVR1B,56.2915169,0.013360149,0.114373658,0.801168442,0.9261513
TAMALIN,4.124773799,0.019517246,0.129729692,0.279860029,NA
NR4A1,7.750563863,0.054695727,0.142774962,0.065550339,NA
ATG101,531.0961493,0.083272639,0.083377527,0.189062737,0.462912082
SMIM41,0.172105943,-0.000561634,0.128834958,0.801075253,NA
KRT80,809.8137898,0.003240185,0.119053835,0.929053921,0.977415002
KRT7,651.365004,-0.04169488,0.100401701,0.529184743,0.774662363
LOC119041721,4.796223535,-0.012774151,0.127234122,0.595437915,NA
LOC119041611,3.602387636,-0.018885969,0.129145454,0.349140001,NA
LOC119041769,7.511262652,0.005738628,0.125361692,0.86721667,NA
KRT5,0.218970916,0.001198537,0.128792452,0.932446122,NA
KRT8,44813.10212,-0.232287724,0.124440219,0.010012526,0.069509931
KRT18,29843.64883,-0.300085623,0.095077129,0.000205712,0.003442849
LOC119043500,92.44532828,-0.046364957,0.119757906,0.427583665,0.702509748
EIF4B,11780.79593,0.039375602,0.042688896,0.3440224,0.62864031
TNS2,87.45572765,0.072021533,0.128989146,0.272708145,0.561185778
SPRYD3,498.6078461,0.343155614,0.117930019,0.00035691,0.005329827
IGFBP6,3.291585899,0.026815475,0.130913733,0.234840664,NA
SOAT2,3.582501598,1.31E-05,0.127970799,0.988105022,NA
CSAD,1251.898295,0.000919441,0.078024108,0.992019079,0.996966503
ZNF740,526.4953113,-0.039676784,0.086278525,0.57256138,0.802051327
ITGB7,18.55825785,0.020554415,0.124112531,0.602014635,NA
RARG,38.81620517,0.054526493,0.129523798,0.306116165,0.593691624
LOC128626866,3.617806766,0.004263834,0.12718598,0.859772939,NA
MFSD5,442.3201122,-0.004087055,0.090636869,0.948363349,0.983210942
ESPL1,427.4282158,-0.534432079,0.135535234,5.32E-06,0.000154498
PFDN5,965.5341685,0.031766765,0.059945834,0.538707208,0.780342233
MYG1,232.2715324,-0.016499897,0.092800527,0.806844226,0.929678751
AAAS,720.0696024,0.002948292,0.056485334,0.968976313,0.989396252
SP1,896.8472521,-0.029886153,0.092431357,0.690610668,0.870575432
AMHR2,892.8462971,0.027209738,0.063925327,0.592893524,0.817954469
LOC119043554,0.490147149,0.002705711,0.128799733,0.808613343,NA
PRR13,660.5625491,-0.341955408,0.103134747,8.52E-05,0.001666436
PCBP2,9093.926965,-0.02390261,0.060000214,0.727838222,0.889927769
MAP3K12,862.9992254,-0.087579247,0.07883703,0.163851615,0.427233622
TARBP2,565.773578,-0.058063976,0.072285237,0.43613448,0.708968505
NPFF,144.6293354,-0.070534847,0.1110662,0.311731532,0.59855057
ATF7,1630.172679,-0.043156957,0.067455891,0.443271035,0.714951754
ATP5MC2,1677.90635,-0.036084157,0.066358139,0.525164242,0.772341105
CALCOCO1,981.7446207,-0.015260008,0.076447573,0.818646701,0.935418097
HOXC13,0.207968005,-0.000266557,0.128830452,0.978972139,NA
HOXC11,0.782281296,-0.008487655,0.128955187,0.328027423,NA
HOXC10,95.20513832,0.055202958,0.121337108,0.340452346,0.625617978
LOC119043536,25.73681568,0.00208428,0.124062164,0.946466274,0.982153755
HOXC9,65.69419258,0.044218443,0.124590352,0.40069505,0.679078269
HOXC8,67.28494957,0.052857879,0.125672852,0.355384871,0.638985702
HOXC6,231.7089811,-0.080411279,0.095486532,0.229134226,0.513107777
HOXC4,78.11442427,-0.018541666,0.117867884,0.741504904,0.897715822
HOXC5,10.7509236,-0.020728662,0.127048538,0.499006336,NA
SMUG1,443.3550309,0.008387695,0.07085131,0.884464276,0.96029056
LOC119043550,0.913948813,0.016184427,0.130040955,0.08482502,NA
CBX5,7662.567996,-0.310944731,0.083400792,1.33E-05,0.000343286
LOC119043563,2.26501473,-0.007056083,0.128395569,0.58168866,NA
HNRNPA1,14727.64074,-0.26583914,0.085461844,0.000298153,0.004682693
NFE2,1.186558004,-0.019896533,0.130593525,0.077048813,NA
COPZ1,2644.98462,0.16016796,0.050520093,0.001179037,0.013782085
GPR84,1.810939444,0.002413027,0.128075363,0.852121634,NA
ZNF385A,251.7246065,0.116475966,0.108295257,0.116891386,0.351957227
ITGA5,4390.591003,-0.048866496,0.128699266,0.328959212,0.614954094
NCKAP1L,0.995754278,0.003722223,0.128405148,0.763169276,NA
PDE1B,0.208364879,-0.000367374,0.128827393,0.970925846,NA
TESPA1,2.338061128,0.00249534,0.127865832,0.879520365,NA
ITGA7,74.44934607,-0.049795529,0.117980644,0.423881762,0.700489033
BLOC1S1,316.6798813,-0.002424265,0.084160069,0.961399415,0.986381878
RDH5,99.84280947,-0.008736583,0.099634408,0.858047243,0.951454351
CD63,5670.547903,0.182730567,0.059363989,0.00140646,0.015747656
LOC128626799,30.83142452,-0.001397634,0.11677892,0.976054138,0.991579325
GDF11,1037.713138,-0.424052797,0.121690285,3.37E-05,0.000749991
SARNP,1599.69297,-0.067362561,0.070734303,0.246926145,0.533375529
ORMDL2,315.1574656,0.028704178,0.08008064,0.647962558,0.850947379
DNAJC14,1375.082268,-0.049930544,0.051576086,0.278158848,0.565226225
LOC119048537,355.9396503,0.087514926,0.095698093,0.20732884,0.485959249
MMP19,487.913006,-0.186072796,0.166062024,0.03993211,0.178623007
PYM1,272.2368896,-0.030657837,0.079319784,0.51171648,0.763622779
DGKA,1330.50465,0.109991565,0.075786101,0.076756485,0.272743229
PMEL,183.8171786,-0.39998364,0.288257251,0.006749506,0.052613966
CDK2,709.4862414,-0.337556028,0.10890485,0.000206715,0.003455092
RAB5B,4139.434187,0.084215401,0.036492868,0.015143114,0.093430157
SUOX,472.2056783,0.068501993,0.101308239,0.338228008,0.624048291
IKZF4,340.1615013,0.195239832,0.117953658,0.021074092,0.116902087
LOC119048552,9.484819539,0.028405949,0.130350174,0.301888935,NA
RPS26,5829.654309,-0.013146289,0.061935028,0.844415184,0.946539033
ERBB3,1.893113006,-0.007073587,0.128175798,0.641850796,NA
PA2G4,2949.191072,-0.187882911,0.062980106,0.000497377,0.006993414
LOC119048556,19026.96048,-0.005676757,0.066660161,0.81784447,0.934668925
ZC3H10,212.9033164,-0.027129123,0.095870032,0.710810789,0.880079022
ESYT1,3348.828603,-0.470881837,0.084839302,2.33E-09,1.48E-07
MYL6B,530.0146126,0.036100396,0.093052914,0.571476244,0.801551525
MYL6,14493.80657,-0.09731323,0.069184682,0.097915227,0.315838507
SMARCC2,2937.10952,-0.219064332,0.050616192,2.43E-06,7.89E-05
LOC119040332,93.57785244,0.027733624,0.109017484,0.652478026,0.852741573
TRNAS-CGA,0.322564489,0.002780012,0.128840635,0.684916536,NA
RNF41,833.5223562,0.115853652,0.08165951,0.076207188,0.271472143
NABP2,1124.71703,-0.010081056,0.065211785,0.843640755,0.946091325
ANKRD52,3359.732801,-0.259277046,0.058679212,1.46E-06,5.22E-05
COQ10A,530.8291755,-0.065016339,0.07764142,0.298133136,0.586070241
CS,5849.491505,-0.130125463,0.064854288,0.026461043,0.136456805
CNPY2,495.3722537,0.001241167,0.071989758,0.992116203,0.996966503
PAN2,878.1355643,0.080123948,0.095020039,0.244995054,0.531003046
LOC119040336,2.283940844,-0.021818362,0.130620351,0.168810788,NA
IL23A,549.3156,3.1994724,0.526267491,5.77E-11,4.97E-09
STAT2,1836.626422,0.271006219,0.265878631,0.018408659,0.106566334
TIMELESS,294.7891393,-0.290613497,0.186467982,0.010238053,0.07065275
LOC119040321,1.923939468,-0.018660711,0.129920036,0.217459481,NA
MIP,1.002766143,-0.013589961,0.129465912,0.200665381,NA
SPRYD4,175.5743985,0.017565897,0.093888838,0.825192846,0.937916352
GLS2,28.68792295,0.016386032,0.123227154,0.752046915,0.902413841
RBMS2,6823.991805,0.024698904,0.055073023,0.59551506,0.81944363
BAZ2A,5279.300992,0.020966069,0.061345566,0.627287928,0.83977875
ATP5F1B,9303.942775,-0.081800217,0.061996208,0.132197153,0.377922057
LOC119040335,27.12480386,-0.043051158,0.126843792,0.389942417,0.66917023
LOC119040334,4.144286899,-0.011544457,0.127621493,0.603396356,NA
PTGES3,5311.529705,-0.096731588,0.07756379,0.112942924,0.344421599
NACA,5931.326686,-0.029580716,0.060969223,0.552288898,0.789190161
PRIM1,648.1038038,-0.450000185,0.159514764,0.00027705,0.004405516
LOC119062543,0.290979627,0.001515148,0.128799574,0.884135945,NA
LOC128626870,19.56953555,-0.026087234,0.123974605,0.512692386,0.76445294
SDR9C7,1.726941072,-0.020812645,0.130931881,0.044744108,NA
RDH16,671.7565715,-0.07742267,0.068867119,0.185037834,0.457589197
LOC119062530,7.681308443,0.034839792,0.132675746,0.207639353,NA
GPR182,7.195610218,0.019110515,0.128779455,0.340557002,NA
ZBTB39,255.6540764,-0.082153089,0.09908797,0.241967933,0.527096612
TAC3,0.426430491,0.002739089,0.128767647,0.760063563,NA
MYO1A,10.64043452,-0.062769937,0.147483321,0.054590668,NA
NEMP1,556.3692234,-0.071762327,0.078179183,0.277611135,0.564653078
NAB2,140.6538142,0.39387293,0.190013074,0.002546126,0.024753123
STAT6,1584.567572,-0.022404512,0.077683615,0.717503884,0.883621952
LRP1,1686.268189,0.023943821,0.110435974,0.687575025,0.869301507
NXPH4,3.613586005,0.021586178,0.130002674,0.287716582,NA
SHMT2,2366.428203,0.291316495,0.079198386,3.37E-05,0.000749991
NDUFA4L2,3.277395441,-0.023156509,0.130588989,0.199073515,NA
STAC3,1.903926945,-0.006687391,0.12865955,0.543371405,NA
R3HDM2,2198.028994,0.326416148,0.078225145,3.71E-06,0.00011334
INHBC,0.772599792,0.008725972,0.129088285,0.32733843,NA
INHBE,9.701454231,2.839258605,1.078916981,0.001400832,NA
GLI1,19.82094665,0.064108589,0.144331934,0.122485483,0.361671073
ARHGAP9,390.9894231,0.190698352,0.14525904,0.033007994,0.157482584
MARS1,1936.854118,0.306892305,0.060215321,4.24E-08,2.09E-06
DDIT3,571.562796,1.38788184,0.148120129,4.82E-22,1.76E-19
LOC128625763,0.188130954,0.001568365,0.12881916,0.916808938,NA
MBD6,763.5194523,0.130046744,0.076484563,0.037568774,0.172343374
DCTN2,2195.455622,0.013241872,0.054019672,0.769875722,0.911563728
KIF5A,41.66946472,-0.02088279,0.1163166,0.691041119,0.870575432
PIP4K2C,765.1662697,0.065512587,0.071079375,0.26349585,0.551511994
DTX3,331.2834951,0.135801897,0.124171477,0.084409658,0.289044548
ARHGEF25,349.5653356,0.09371398,0.091445314,0.159696271,0.422265392
LOC119035674,7.17949916,0.03109484,0.131501827,0.243590581,NA
B4GALNT1,70.69087839,0.03025163,0.118964118,0.570238694,0.800644508
OS9,2558.588223,-0.016931311,0.056118917,0.633443508,0.843172373
AGAP2,15.50691683,-0.00088777,0.123005486,0.977724484,NA
TSPAN31,300.8577695,0.149589423,0.098871337,0.038334997,0.174166805
CDK4,1866.728682,-0.174299782,0.117847957,0.034095284,0.161043389
MARCHF9,246.883818,0.353321046,0.132913594,0.000717165,0.009332656
LOC119065237,31.1613903,0.066885814,0.145531114,0.120522869,0.358222013
METTL1,369.8988819,-0.000328508,0.082016527,0.994068447,0.997745546
EEF1AKMT3,105.3499788,-0.08441394,0.111091169,0.204275079,0.482876754
TSFM,529.0229776,0.043995142,0.069571924,0.448750359,0.7187544
AVIL,40.72894717,-0.064402875,0.135566052,0.227696784,0.510965526
CTDSP2,2822.913192,-0.147351616,0.052820275,0.002144851,0.021865134
LOC128626862,4.57821424,-0.02060763,0.129447876,0.339760182,NA
ATP23,197.1625609,0.107782568,0.107806545,0.143071287,0.39475864
LRIG3,70.17811569,0.016913555,0.115919339,0.753453787,0.902766543
SLC16A7,483.4844742,0.319096162,0.206622431,0.008668831,0.062993503
LOC119045535,1.025914775,-0.001290583,0.128652831,0.908042581,NA
LOC119045558,0.185860582,-0.000491083,0.128833839,0.896566303,NA
TAFA2,4.590989558,-0.013119094,0.128448062,0.493054368,NA
USP15,2062.453151,0.040626762,0.072579512,0.499507368,0.75503348
MON2,1386.763496,0.314626902,0.114338449,0.00066635,0.008879793
LOC119045540,56.46019325,-0.068625645,0.128081712,0.272217217,0.561185778
LOC119045559,0.180473763,-0.000473641,0.128833889,0.896562614,NA
PPM1H,1288.661171,-0.00790242,0.082055804,0.901958911,0.967034219
AVPR1A,0.276655459,0.001528733,0.128823338,0.93546561,NA
RXYLT1,167.2732674,-0.070167528,0.102143157,0.310813528,0.597815624
SRGAP1,394.6163054,-0.073924146,0.120773923,0.270015867,0.558830308
KICS2,186.2459298,-0.083920364,0.11175447,0.236756432,0.522022106
CUNH12orf56,6.530693795,0.001371079,0.12600721,0.947736927,NA
XPOT,3206.654869,0.363204132,0.100942614,3.24E-05,0.000725512
TBK1,1212.669893,-0.080457568,0.066004737,0.164532411,0.427697073
LOC128626820,50.98688425,-0.071418963,0.136012575,0.222174106,0.504520366
RASSF3,238.856121,-0.013791221,0.087414653,0.88076813,0.95856255
GNS,6790.040232,-0.09005415,0.053956822,0.06535457,0.246889277
TBC1D30,1066.50155,0.011535913,0.081255956,0.86625557,0.953920843
LOC119042294,5.072838428,-0.017531412,0.128399192,0.447436684,NA
WIF1,5172.462029,-0.062875588,0.117734504,0.333024204,0.61883399
LEMD3,1523.23225,-0.060831755,0.063449501,0.342436384,0.627095234
MSRB3,6276.528399,-0.054941816,0.070771222,0.35375346,0.637385967
LOC128626798,1.602954927,0.003026551,0.128438374,0.761477919,NA
HMGA2,800.5986294,-0.026514594,0.104764277,0.671225101,0.861527145
LLPH,569.4047647,-0.014337403,0.070150567,0.780971046,0.916510882
LOC119042291,173.9009039,0.09887718,0.11430217,0.176464659,0.444717032
TMBIM4,3468.808296,0.128922326,0.073975435,0.043374285,0.188789165
IRAK3,23.98744253,0.044873712,0.132494223,0.279232214,0.565855469
HELB,299.536553,-0.011348743,0.087683247,0.839069878,0.94385367
LOC119042316,0.542826682,-0.00333869,0.128839754,0.692480195,NA
GRIP1,110.1048872,-0.022872901,0.105684831,0.710124574,0.879842484
LOC128626827,1.08750181,-0.001074192,0.128523383,0.91106687,NA
LOC128626828,2.472734292,-0.000612188,0.128137124,0.97985029,NA
CAND1,3410.508913,-0.086190897,0.067361702,0.135025935,0.382336157
DYRK2,1316.537391,-0.256822783,0.069886505,2.93E-05,0.000669082
LOC119042314,0.247534251,0.002112182,0.128830326,0.788418731,NA
IFNG,5.779955901,-0.005448509,0.127070973,0.808117569,NA
MDM1,1026.56779,-0.31668687,0.070616876,9.18E-07,3.43E-05
LOC119040191,72.41411579,-0.39891093,0.282477533,0.006798662,0.052964772
RAP1B,5169.427584,0.186338978,0.065889076,0.001412062,0.015768854
NUP107,1202.431416,-0.25138525,0.107284637,0.002993035,0.027984002
SLC35E3,377.6967325,0.108152404,0.081032999,0.098650039,0.31713737
MDM2,3329.540066,0.165066918,0.10417295,0.032809792,0.15688912
CPM,354.8571129,0.055812291,0.098460307,0.408992778,0.687114332
LOC119039418,632.851141,-0.010217162,0.070525457,0.872419181,0.956046953
CPSF6,2783.396459,-0.208173234,0.067819392,0.000255507,0.004119445
LOC119039407,0.337425832,0.003901499,0.128883873,0.562194699,NA
LYZ,0.650826337,0.006063538,0.128838703,0.470852319,NA
YEATS4,178.4072946,-0.12080464,0.126609323,0.121687271,0.360399906
FRS2,3830.193915,-0.015501149,0.076754181,0.741468229,0.897715822
CCT2,6142.019187,-0.095279783,0.067428566,0.099143092,0.318161009
LRRC10,0.36925065,0.00144824,0.12875874,0.930597267,NA
BEST3,1.501926755,-0.005707333,0.128266971,0.698624514,NA
RAB3IP,538.2758408,0.045442143,0.07972371,0.463015333,0.72891744
LOC119039433,0.918402737,-0.000693085,0.128629772,0.903248555,NA
MYRFL,2.774135597,-0.008840681,0.128151347,0.593950696,NA
CNOT2,2139.840834,-0.013094936,0.053596617,0.779950777,0.916095585
LOC119039432,7.984213814,-0.058124749,0.144325496,0.069016096,NA
KCNMB4,83.63233945,-0.048133977,0.110836173,0.436574145,0.709052326
PTPRB,106.5762858,-0.049331742,0.130023389,0.345309835,0.629915081
PTPRR,33.84406769,-0.013536282,0.11809227,0.780139032,0.916095585
TSPAN8,12.87796506,0.020900099,0.12610037,0.54849261,NA
LGR5,38.11938691,-0.09778531,0.165430858,0.085977222,0.292235479
ZFC3H1,2996.806788,0.009647737,0.085783209,0.881459478,0.958905803
THAP2,169.1470549,0.126302411,0.124918348,0.101738895,0.323237699
TMEM19,1048.69318,0.12508352,0.065137885,0.02714486,0.138637723
LOC119060859,105.9679452,0.011365745,0.101073442,0.836514231,0.94286107
RAB21,1999.129999,0.198299181,0.070300348,0.001308796,0.014929409
TBC1D15,3207.788405,0.3412671,0.093959215,3.13E-05,0.000707428
TPH2,6.917012664,0.031344684,0.132442166,0.163320944,NA
TRHDE,5.638167738,0.008527052,0.127942755,0.629528468,NA
LOC128626817,1.58884146,-0.010081281,0.128834115,0.401071105,NA
ATXN7L3B,2677.761867,-0.082780954,0.053083322,0.092170378,0.304519887
KCNC2,87.02603104,-0.057661348,0.130711275,0.2816955,0.569148085
LOC119048906,4.664416677,-0.007104752,0.126279447,0.767141149,NA
CAPS2,80.40917201,0.0233502,0.110115338,0.707361547,0.878501377
GLIPR1L2,18.40897559,0.042391323,0.127888073,0.365312004,NA
LOC119048895,36.39411301,-0.046487628,0.128459299,0.338034403,0.623781325
GLIPR1,1007.444357,-0.165191562,0.122601374,0.042212383,0.185767156
KRR1,217.7091812,0.058810962,0.095046832,0.346267953,0.630512723
LOC128626889,2.394048824,0.020429415,0.130342132,0.190663255,NA
PHLDA1,3902.084837,0.055590802,0.093873129,0.407627955,0.685724748
NAP1L1,15380.86015,0.01397534,0.055542643,0.754710671,0.903647883
BBS10,682.8020133,-0.092134058,0.075220558,0.148090443,0.402943764
LOC128626915,0.228212652,-0.000229483,0.128830532,0.978979467,NA
NHSL2,355.4713067,-0.154842727,0.153029631,0.0630178,0.240474566
RTL5,2825.604584,-0.347785254,0.077546598,7.64E-07,2.92E-05
PIN4,499.0150916,-0.094267702,0.082713779,0.150072709,0.405568395
LOC119049466,2.683869075,-0.010583874,0.128317531,0.563379188,NA
ERCC6L,322.6050785,-0.49020915,0.209208207,0.000985039,0.011975413
RPS4X,15319.22114,0.001889172,0.065855133,0.974308494,0.991259088
CITED1,16.5855962,-0.021150157,0.126491459,0.546653348,NA
HDAC8,792.5846792,-0.304621779,0.068067755,2.26E-06,7.53E-05
PHKA1,663.8356676,-0.002347616,0.075631752,0.967032607,0.98886836
LOC119054247,21.06365302,0.012679887,0.123800086,0.733445116,0.893484954
ZBTB33,1782.604317,-0.148226236,0.075559491,0.016942657,0.10041101
TMEM255A,530.7671493,0.178623502,0.107371125,0.024060315,0.127541409
LAMP2,4211.50549,0.08928206,0.070132917,0.132094037,0.377796647
CUL4B,2372.244169,-0.196025737,0.068218069,0.001317994,0.015010895
MCTS1,741.9985169,-0.004377517,0.072953716,0.933373926,0.978881749
LOC119054255,43.38240152,0.039736485,0.122073561,0.453543649,0.722553673
C1GALT1C1,377.0312442,-0.062102577,0.079361503,0.325484594,0.61222788
LOC119054249,126.2257443,0.053649406,0.101627928,0.42398454,0.700489033
GRIA3,1.156561739,0.008730226,0.128766343,0.459566218,NA
THOC2,2443.443163,-0.029454906,0.08937526,0.671509727,0.861542958
XIAP,1038.768207,0.039853846,0.101319848,0.563042183,0.796225869
STAG2,1791.571358,-0.072739746,0.093170669,0.293038296,0.580748622
SH2D1A,0.418726321,0.002959317,0.128802824,0.799574836,NA
TENM1,1173.005246,-0.089452347,0.141638856,0.17038033,0.436343235
LOC119057304,0.149527039,0.001849351,0.128828707,0.874388197,NA
LOC119057296,53.25752058,-0.013151674,0.122817802,0.699199083,0.874060583
LOC119057295,4.032181163,-0.004522248,0.127139973,0.832763049,NA
LOC119045883,105.9474241,-0.079970282,0.115240672,0.252384352,0.540405916
LOC119061575,53.14592103,0.078868588,0.14124811,0.180340164,0.45016209
SMARCA1,3418.174937,-0.002057725,0.079453385,0.972706101,0.990621283
OCRL,1292.757533,-0.06349154,0.057298391,0.269657111,0.558758205
APLN,63.27882851,-0.055237222,0.128652991,0.304652266,0.592893384
SASH3,41.2048677,0.154531243,0.216068718,0.054805213,0.219513467
ZDHHC9,646.8560649,0.091658233,0.080379679,0.15465214,0.414431339
UTP14A,2542.04449,0.064202556,0.061148522,0.23298584,0.518274623
BCORL1,1098.034593,-0.131355344,0.098814491,0.078760893,0.277401009
ELF4,1684.308973,0.051975284,0.086224748,0.504483899,0.758840522
AIFM1,613.7162521,0.088336941,0.090911248,0.197972179,0.474842806
RAB33A,0.351814729,-0.000777939,0.128818725,0.943080679,NA
ZNF280C,1189.713877,-0.137437517,0.086985221,0.046164806,0.197100692
SLC25A14,690.3337158,-0.074687135,0.061473374,0.162552978,0.425745508
GPR119,0.335916429,-0.000762449,0.12882197,0.958529188,NA
RBMX2,544.1845568,-0.032623895,0.077363749,0.60148263,0.822670029
ENOX2,337.3977713,0.113967087,0.080369092,0.078100384,0.275945318
ARHGAP36,0.281698078,0.002447001,0.128826013,0.877496895,NA
STK26,755.4288695,-0.191902123,0.080954741,0.004790861,0.040222416
FRMD7,1.440468812,-0.001944036,0.128342032,0.858340548,NA
RAP2C,701.8041548,-0.179275812,0.102061957,0.020014665,0.112841301
MBNL3,122.0189849,-0.060805602,0.12140951,0.367485838,0.649981684
HS6ST2,1491.107877,-0.101800255,0.077886795,0.109017161,0.337459161
USP26,1.577576369,-0.010928563,0.129007055,0.350103191,NA
GPC4,2269.259742,-0.05381304,0.086541872,0.408425151,0.686522466
GPC3,35.12884598,-0.018751569,0.125408719,0.593331489,0.818152732
LOC119050178,1.87385028,0.018866478,0.130465921,0.059236495,NA
CCDC160,64.43568662,-0.027240645,0.113311176,0.621541555,0.835337702
LOC119050184,3.155237918,-0.018825685,0.129521001,0.305888287,NA
PHF6,2220.477236,-0.226656159,0.074455756,0.000497924,0.006993414
HPRT1,458.0128111,-0.068801183,0.082606453,0.292395241,0.579777766
LOC128626919,147.306937,-0.368643959,0.210388999,0.00499166,0.041471424
PLAC1,3.648039947,0.007924305,0.127285622,0.723575821,NA
PABIR2,649.5589444,-0.166488601,0.124925646,0.045424184,0.195048692
LOC119041997,22.66374659,-0.032654352,0.126937943,0.420588379,0.698043155
MOSPD1,1658.95406,-0.011354605,0.085704728,0.759061615,0.905633153
LOC119041990,106.9333299,-0.104589124,0.141635477,0.136943061,0.385448833
LOC119041991,67.03577092,-0.223700547,0.266868453,0.02747915,0.139618166
LOC119049311,2.625838461,-0.010104175,0.128321557,0.53535223,NA
ZNF449,462.9989362,0.030686719,0.072659172,0.588575783,0.814553116
LOC119049312,1.510630251,-0.00317161,0.12828596,0.78687221,NA
LOC119049313,0.215852843,0.002443238,0.128837217,0.825914585,NA
ZNF75D,249.1634535,-0.015380587,0.082693124,0.827828488,0.938509797
LOC119049310,0.655826572,-0.000486928,0.128691204,0.885814437,NA
LOC119046928,721.6825592,-0.021696762,0.080025455,0.646014938,0.850255726
MMGT1,907.5895453,0.121287787,0.07708695,0.065648057,0.247315951
SLC9A6,1088.344046,0.174738679,0.068341988,0.00322095,0.029701212
FHL1,3270.726225,-0.103201745,0.166879828,0.088507797,0.297024973
BRS3,0.162619132,-0.000298689,0.128830293,0.978502797,NA
HTATSF1,2300.167293,-0.107864402,0.0659218,0.062371062,0.238851755
VGLL1,1.035484945,0.001300713,0.128466928,0.96650377,NA
RBMX,3633.730072,-0.424884373,0.083385122,3.90E-08,1.94E-06
LOC119058112,0.153619583,0.00062059,0.128806737,0.979051211,NA
LOC119034532,75.23988405,-0.007292788,0.106273548,0.9100641,0.970127177
LOC119043155,4.83887849,-0.012221415,0.127721772,0.597323098,NA
ZIC3,0.461249606,-1.27E-05,0.128748317,0.945400031,NA
FGF13,193.5025918,0.092285184,0.110736854,0.200667653,0.478410292
ATP11C,653.9753599,-0.125490611,0.126207244,0.107180049,0.334494517
HAPSTR2,0.390364455,-0.000689985,0.128821181,0.953737287,NA
LOC128626934,1.966257677,0.008563507,0.128692363,0.461861923,NA
LDOC1,911.1653021,-0.007061306,0.125303932,0.808964149,0.930940645
SLITRK4,0.16548537,-0.00051927,0.128833648,0.893616796,NA
LOC119043616,0.710664085,0.002543338,0.128672698,0.749022053,NA
PBDC1,504.2894864,0.037918061,0.081230746,0.576123633,0.804429988
LOC119044965,163.6409254,0.059683447,0.102301795,0.393039419,0.672448579
ZDHHC15,345.7397044,0.069746167,0.085012097,0.291526544,0.579282956
UPRT,402.1985749,0.059937079,0.082482483,0.330003987,0.615587964
ABCB7,1042.894381,-0.158149844,0.090201327,0.026824666,0.137774857
LOC119044971,2.004201658,0.000957936,0.12812616,0.938363541,NA
LOC119044975,0.737043019,-0.00787444,0.129084292,0.24613681,NA
NEXMIF,895.3413103,-0.129551582,0.112410866,0.090523616,0.300950904
LOC119044974,0.25876139,0.002385593,0.128826082,0.881010975,NA
LOC128626940,0.788829121,0.013554257,0.129630648,0.132594171,NA
RLIM,4136.714707,0.081046405,0.083009835,0.212398625,0.492047168
SLC16A2,288.1751321,-0.158881776,0.161312114,0.056853132,0.224542579
LOC119039710,209.91299,-0.009682828,0.102469829,0.860609747,0.952556509
LOC119039712,136.5873394,-0.1275053,0.160125511,0.096516086,0.31349291
LOC119039709,195.9581301,-0.008430985,0.128053688,0.575354066,0.803971441
CHIC1,786.4154925,-0.125552958,0.08234155,0.058369434,0.228689827
NAP1L3,1.184342398,-0.001844636,0.128207639,0.827820286,NA
PCDH11X,707.1991005,-0.200120093,0.126746523,0.021865694,0.11994839
LOC119046267,5.642822868,0.015127156,0.127340704,0.566326633,NA
PABPC5,121.8035558,-0.041623885,0.101682779,0.481696551,0.74200702
KLHL4,0.165675966,-0.00064071,0.128832727,0.879635018,NA
CHM,848.747311,-0.051723018,0.068067517,0.371283151,0.652949979
POF1B,0.306020884,-0.001777339,0.128843462,0.603040837,NA
ZNF711,2040.061526,-0.232011164,0.077028443,0.000343154,0.005166763
SATL1,1.997193067,0.010349661,0.128971354,0.302148128,NA
APOOL,263.5541651,-0.015873841,0.094738711,0.806450976,0.929393575
HDX,3.398264217,-0.026909232,0.132043586,0.100284694,NA
RPS6KA6,756.7235496,-0.022433315,0.088135603,0.767520012,0.90999115
POU3F4,0.156152159,-0.000470047,0.128833011,0.896569862,NA
