Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj
LOC128626910,31.10369104,-0.461817088,0.262499703,0.026188587,0.093479497
PARP11,207.5349306,0.522419756,0.130322239,2.10E-05,0.000237446
CRACR2A,3.38800033,-0.113580177,0.3789834,0.356013268,0.579180197
TSPAN11,1.323439358,-0.116019248,0.387684051,0.262454904,0.477378148
TSPAN9,2225.66409,0.036382533,0.088802463,0.691073268,0.840752967
TEAD4,507.1801026,-0.058297007,0.117706875,0.605891702,0.785294874
TULP3,1262.783638,-0.101483943,0.081174361,0.179350477,0.374461202
RHNO1,368.6497329,-0.114326614,0.104144294,0.253306902,0.467366
FOXM1,225.0970745,-0.348376771,0.192097718,0.037055773,0.121773728
NRIP2,3.105685108,-0.091984699,0.359236094,0.51393161,0.716974934
ITFG2,453.6042263,-0.266327178,0.081642536,0.000809021,0.005553704
LOC128626937,312.0641294,-0.042546946,0.118812392,0.698361257,0.84549474
FKBP4,1634.04832,4.70E-05,0.071753277,0.997551653,0.99882745
WASHC1,526.6407469,0.069058733,0.082941831,0.393351546,0.615458776
KDM5A,2423.523053,0.227484783,0.091686755,0.010643115,0.045951539
CCDC77,453.925311,-0.023116236,0.09401188,0.847069159,0.929905497
B4GALNT3,1041.387491,0.065384032,0.115211187,0.526833843,0.727343002
LOC128626955,1.550628026,-0.157842128,0.409568247,0.150333888,0.331986495
NINJ2,5.245612052,0.066151313,0.344666959,0.675332414,0.830327975
WNK1,6703.781463,0.011990372,0.066010633,0.853873206,0.9333508
RAD52,190.9323652,-0.0538456,0.116194321,0.628659266,0.800576954
ERC1,1452.743155,0.055409605,0.087394725,0.517396448,0.719732211
WNT5B,188.9582339,0.202953028,0.142046195,0.12792604,0.295989437
FBXL14,413.0064342,0.209423754,0.091178339,0.017526402,0.068412053
ADIPOR2,1203.847347,0.066463049,0.068987522,0.327509782,0.549447788
CACNA2D4,5.52838799,0.419812886,0.586749121,0.060284361,0.174741744
LOC119051683,2.963681458,0.06527467,0.345592934,0.676599495,0.831384312
LRTM2,6.066146706,-0.043177665,0.330783665,0.789792136,0.899187789
DCP1B,761.6057409,0.169145321,0.068684519,0.011786637,0.049815963
CACNA1C,2378.989553,-0.132663821,0.179177282,0.398681507,0.620183807
C1QTNF9,7.408225599,0.026228545,0.302405314,0.901574397,0.956308688
SPATA13,400.0590883,0.492184358,0.094512999,7.33E-08,1.36E-06
AMER2,34.31518401,-0.514688471,0.269099191,0.015766886,0.063071381
LOC128627030,0.550140206,-0.062063466,0.383413718,0.301120796,NA
UGT2A1,83.39087753,-1.647307141,0.285699933,7.43E-10,1.93E-08
LOC119043925,0.736420822,-0.064005006,0.382876274,0.399352479,NA
ARHGEF5,13.94748361,0.165008257,0.31918277,0.400232807,0.621362377
NOBOX,3.097684044,-0.002439255,0.351564177,0.97577059,0.988959785
TPK1,148.1118999,-0.177305048,0.130512362,0.149060066,0.330015694
LOC128627069,2.943043475,0.02656506,0.353031755,0.847770691,0.930058492
LOC128627068,8.602252936,0.321937659,0.436867929,0.127912146,0.295989437
LOC128627072,73.99245196,-0.109808915,0.177608395,0.482557539,0.691573265
ZNF354A,2425.18154,0.163069244,0.057971127,0.004630345,0.023603685
SMURF1,675.2125688,0.412452615,0.102853711,3.00E-05,0.000327738
KPNA7,0.168978499,-0.004391278,0.378527324,0.900212994,NA
TRRAP,8670.11939,-0.117943543,0.076012043,0.112743904,0.270867328
LOC119062981,2.716943708,-0.160206827,0.39395781,0.256103915,0.470007855
LOC128627176,0.771584327,-0.013783679,0.369124402,0.847607711,NA
LOC119052713,706.514344,-0.256329792,0.092163541,0.004687577,0.023830691
HIGD2A,200.0449606,-0.216122767,0.139262683,0.086161319,0.224934341
CLTB,1066.648186,-0.085452393,0.075018438,0.294701087,0.513713891
LOC128627103,8.885968043,0.084550582,0.287915493,0.665972774,0.82476286
FAF2,976.3187739,0.197051065,0.064667421,0.001653323,0.010041477
RNF44,1273.744367,-0.040783332,0.075637643,0.570923053,0.760721769
CDHR2,1072.657547,0.257241073,0.20146808,0.134436967,0.307042487
GPRIN1,3.160702796,0.141726296,0.367369483,0.384299838,0.607480657
SNCB,6.885562039,0.287043571,0.459449829,0.125592261,0.292344211
TSPAN17,633.3921654,0.090856486,0.092695194,0.314596594,0.53497013
UNC5A,1.294444055,0.064507707,0.371321883,0.535629294,0.734652642
HK3,40.01580708,-0.029960986,0.289089828,0.872808143,0.943759145
UIMC1,363.8379032,-0.063352888,0.081783248,0.425957487,0.645037031
ZNF346,214.0217004,0.345115409,0.117896635,0.002021805,0.011905624
FGFR4,234.4780824,-0.717368375,0.175828417,9.18E-06,0.000112746
LOC119035150,27.36274668,0.123131424,0.258915934,0.52161325,0.723211625
LOC119035162,6.830305744,-0.024625362,0.327721182,0.882541501,0.948109306
LOC119035164,0.619554237,-0.045334024,0.380470165,0.481360065,NA
NSD1,4171.631432,0.04835025,0.101595836,0.668146417,0.826063712
RAB24,543.533018,-0.096778855,0.078462006,0.208081461,0.412127129
PRELID1,1736.003531,-0.086620283,0.097617754,0.357912213,0.580719895
MXD3,33.14670802,-0.542968985,0.291531149,0.016897829,0.06663881
LOC128627128,55.5513251,-0.281652587,0.221838412,0.125410626,0.292091811
LMAN2,1117.564589,0.112520837,0.064265578,0.075263089,0.204971836
RGS14,59.93139537,0.172690967,0.182891686,0.280688032,0.49791708
SLC34A1,4.73013699,-0.243638676,0.422470621,0.171477741,0.363073476
PFN3,3.881761477,0.150839442,0.386195387,0.291524619,0.509971291
F12,4.697408643,-0.026468463,0.331616329,0.871782278,0.94314486
GRK6,823.3259655,-0.42846773,0.084171692,1.62E-07,2.84E-06
PRR7,33.54341051,-0.042362465,0.249861328,0.815723601,0.913627159
DBN1,5277.464367,-0.405876574,0.063125378,6.57E-11,1.95E-09
PDLIM7,6991.924135,-0.41746321,0.084696465,7.63E-07,1.19E-05
DOK3,25.86603345,-0.457756291,0.304236726,0.041163899,0.132208569
DDX41,727.3661102,-0.252527896,0.110161788,0.016084043,0.064044761
FAM193B,437.9179499,-0.149382539,0.10359735,0.140012351,0.315983949
TMED9,2092.031903,0.021423857,0.05778958,0.812818223,0.912086686
B4GALT7,437.7401974,0.066487522,0.09434452,0.461803929,0.67549096
LOC128627174,0.182055887,-0.000859281,0.378503041,0.985690384,NA
N4BP3,21.41490539,0.480967387,0.337245723,0.042798118,0.136120126
RMND5B,231.4743791,0.326342029,0.129741406,0.007886671,0.036361403
NHP2,505.80332,-0.128516539,0.105594542,0.203868411,0.406997938
HNRNPAB,4692.317244,-0.107796852,0.057987706,0.059678606,0.173383277
PHYKPL,157.5638301,-0.263976675,0.163847846,0.073630856,0.201828093
COL23A1,643.7241076,-0.453864687,0.101194483,3.69E-06,4.93E-05
CLK4,1444.256992,0.089255598,0.087627143,0.293926698,0.512940744
LOC119055211,402.6493783,1.685287388,0.162086739,2.07E-26,1.74E-24
RACK1,13316.15982,-0.208954135,0.074593648,0.004199147,0.021833708
LOC119055282,9.966259377,-0.133061691,0.308318658,0.483854181,0.692818493
LOC119055276,47.37201759,-0.044638316,0.204152913,0.805825479,0.908058719
TRIM41,1122.66173,-0.013857744,0.062539308,0.821516201,0.916008671
TRIM7,6.84399804,0.178867154,0.362726836,0.324488983,0.545660567
LOC119060425,0.306633197,0.01943315,0.377652132,0.763029781,NA
SMAP1,1288.694551,0.049318061,0.052447217,0.347490717,0.569884777
B3GAT2,40.90692241,-0.31338036,0.233530822,0.098546439,0.246869115
OGFRL1,637.030314,0.275482847,0.150473423,0.038344839,0.125134478
LOC119040711,66.60028231,-0.029275106,0.213758514,0.877199754,0.945997475
RIMS1,656.0893259,0.019777516,0.149739247,0.89370718,0.9531292
LOC119050786,3.385558516,-0.077309419,0.354247207,0.582848498,0.769008279
KCNQ5,328.8940949,0.764624083,0.235437486,0.000187405,0.001614001
KHDC3L,1.291530469,0.027306191,0.369070878,0.737317093,0.870662237
LOC119050929,0.252056798,-0.009463024,0.378629502,0.692658663,NA
CGAS,3.275795526,6.38164777,2.179042571,5.29E-06,6.82E-05
MTO1,275.4310881,0.009317641,0.103414273,0.916374433,0.962567855
EEF1A1,160752.5918,-0.214658869,0.049313066,1.11E-05,0.000133261
SLC17A5,1001.533535,0.110585649,0.089765019,0.200030025,0.401896323
CD109,1088.178833,-0.472452836,0.172337928,0.00233892,0.013426741
COL12A1,48234.58747,-0.633088559,0.212605088,0.000669099,0.004741661
LOC119050921,1.312350516,-0.079257776,0.378349797,0.398334014,0.619936532
LOC119050898,1386.404192,-0.22414853,0.078365433,0.003842723,0.020204097
