Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj
LOC119044736,1.015084173,0.000468647,0.037798001,0.570668624,NA
NYAP2,9.023868286,0.000588267,0.037703818,0.662329148,NA
DOCK10,0.210232555,-6.08E-05,0.037800336,0.895078392,NA
LOC128627588,33.65861728,-0.001942903,0.037570887,0.686045373,NA
CUL3,2582.824187,-0.027330102,0.040346366,0.131153829,0.833532338
SERPINE2,256.6960379,-0.002245385,0.036530474,0.814516043,0.98826589
MRPL44,282.3260816,0.006862385,0.036281641,0.504201807,0.963974624
WDFY1,2576.575341,-0.008532409,0.033704667,0.608108823,0.973309213
AP1S3,649.0633881,-0.004204988,0.034876372,0.763045062,0.983908136
SCG2,0.675524702,-0.000535255,0.037803159,0.454718479,NA
LOC119061933,1194.066646,0.008400362,0.038505948,0.229351687,0.904644739
KCNE4,0.166168454,-1.38E-05,0.037800295,0.997372922,NA
ACSL3,1303.19525,0.103580003,0.098319183,0.013251581,0.465597808
LOC119050975,2.224123953,-0.001053288,0.037798632,0.432452527,NA
MOGAT1,44.11346685,-0.011879167,0.040219846,0.02079212,NA
FARSB,1740.508246,0.002447294,0.03464451,0.862541233,0.993115126
SGPP2,3.005086227,0.000394839,0.037799873,0.612014007,NA
LOC128626908,0.53302847,-6.73E-05,0.03779999,0.992726878,NA
EPHA4,7301.211746,0.080312936,0.082052657,0.018481627,0.539824909
SLC4A3,139.5711888,0.001230184,0.036859621,0.895114408,0.993115126
STK11IP,193.5352837,0.006370176,0.037009391,0.466099059,0.96048244
OBSL1,9.357379966,0.004372047,0.038124373,0.03348857,NA
TMEM198,9.864545611,0.00354523,0.037964094,0.160509462,NA
CHPF,1070.77011,0.015855307,0.040866422,0.141501455,0.844549111
ASIC4,0.661089177,-0.00015608,0.037796711,0.735689758,NA
GMPPA,350.2003243,0.054436642,0.115525183,0.010219905,0.43336708
SPEGNB,1.530165587,-3.31E-05,0.037787307,0.978345727,NA
SPEG,625.9998236,0.003371778,0.03759527,0.547070868,0.96816153
DES,2.004766963,-0.000149403,0.037788946,0.963026208,NA
DNPEP,226.2499374,-0.01629932,0.04175568,0.09152848,0.803313772
PTPRN,402.6971806,0.004484495,0.037108888,0.610042668,0.973309213
DNAJB2,547.6343661,0.027621563,0.048198898,0.105058455,0.81224018
LOC119056902,9.751976785,0.003457148,0.037912538,0.260749039,NA
LOC119056884,705.3392922,0.006898004,0.035577944,0.704170735,0.983908136
STK16,622.41302,-0.003456403,0.033528935,0.825880603,0.988903264
GLB1L,351.2864426,-0.000642336,0.035432285,0.943720779,0.995082155
ANKZF1,732.2008955,9.44E-05,0.035555765,0.983503362,0.998316612
ATG9A,1414.838267,0.03747523,0.051708348,0.094917789,0.804418123
ABCB6,710.9480691,0.017690744,0.038741725,0.269294017,0.917127093
ZFAND2B,466.661149,0.011260174,0.037670842,0.439959356,0.959839775
RETREG2,1484.846169,0.013628506,0.036214953,0.466924596,0.96048244
CNPPD1,673.0486218,0.016967455,0.038484606,0.21720316,0.897652017
SLC23A3,20.3129847,-0.001833289,0.037674392,0.815816351,NA
NHEJ1,42.17357234,-0.00190123,0.037388415,0.725350244,NA
CFAP65,8.120385492,-0.001853791,0.037767587,0.412169989,NA
CDK5R2,0.328738094,-0.000163444,0.037800231,0.81648364,NA
WNT6,3.846290924,-0.000629614,0.037785532,0.637809936,NA
LOC119056899,8.663199935,0.00172277,0.037803684,0.396403902,NA
LOC119056909,0.358167451,-5.36E-05,0.037800048,0.994259187,NA
TTLL4,494.8628099,-0.00329436,0.03520674,0.721117968,0.983908136
STK36,645.3484965,0.023339208,0.043046055,0.150837768,0.856237236
RNF25,646.5286077,0.002561928,0.034560875,0.869237195,0.993115126
LOC119039496,377.8543593,0.014898557,0.039395046,0.223266183,0.902184166
ZNF142,573.6445925,0.024529674,0.044366446,0.140358496,0.844549111
PLCD4,90.16222626,-0.020050787,0.044771981,0.02973181,0.653873826
LOC128628050,1.206795209,-0.000857025,0.037801063,0.385541903,NA
CNOT9,689.1748363,8.90E-05,0.033268213,0.888206223,0.993115126
LOC119039547,8.231184454,-0.000969731,0.037748072,0.643505797,NA
USP37,1011.774194,-0.00427269,0.036102536,0.731824591,0.983908136
VIL1,0.602768109,3.94E-06,0.037794866,0.964653076,NA
CTDSP1,567.86452,0.012016891,0.037439115,0.208831255,0.89517252
SLC11A1,1.112509803,-2.21E-05,0.037788287,0.94655539,NA
CATIP,5.331198418,-0.001522916,0.03780068,0.413117263,NA
LOC119039533,285.4101578,0.008792192,0.037635394,0.40497854,0.951777113
TMBIM1,6179.108853,0.010060366,0.035332004,0.515218502,0.964747408
LOC119039537,380.0358199,-0.032458366,0.051700672,0.07559244,0.772996926
AAMP,2680.066925,0.024544028,0.040550762,0.176876193,0.873169592
GPBAR1,7.052779994,-0.001346675,0.037776602,0.524280329,NA
ARPC2,13438.25286,0.004771474,0.034514711,0.746273607,0.983908136
CXCR1,49.34779004,-0.001313865,0.037696056,0.668043566,NA
LOC119039525,0.242154658,4.25E-05,0.037799114,0.995485321,NA
LOC119039529,484.1336578,-0.001013927,0.037626303,0.87516721,0.993115126
RUFY4,439.231543,-0.000708086,0.037613364,0.852578064,0.993090735
TNS1,5969.999579,-0.003796323,0.036839898,0.679569769,0.98376318
LOC119039493,2.612405257,0.001301374,0.037797407,0.445022186,NA
LOC119039542,0.376778169,0.000306718,0.037800081,0.737402203,NA
IGFBP5,61577.06747,0.000997617,0.037186665,0.885020713,0.993115126
IGFBP2,5.577226613,-7.06E-05,0.037742921,0.965327687,NA
RPL37A,6065.74956,0.0250346,0.041628433,0.175489697,0.872691805
SMARCAL1,621.5574521,-0.017654233,0.038411909,0.22273291,0.901730497
XRCC5,994.743713,-0.03321737,0.04789816,0.096259386,0.804418123
TMEM169,71.43576961,-0.001463679,0.037327742,0.974925044,0.997463326
PECR,163.5646821,-0.006839985,0.037809123,0.40274763,0.951718281
MREG,32.94665315,-0.004671388,0.037813127,0.388290755,NA
LOC128627015,0.287776763,-0.00010001,0.037800271,0.862063223,NA
FN1,6603.503132,-0.003984621,0.037832654,0.379646417,0.947415245
ATIC,1246.898404,-0.00870577,0.0359564,0.558754081,0.96816153
LOC128628364,5.507252594,0.00103351,0.037747502,0.56051715,NA
ABCA12,243.2315369,-0.019804383,0.04234569,0.139685551,0.844549111
BARD1,238.3840068,-0.007181618,0.037870673,0.372903068,0.947415245
SPAG16,29.02198459,-0.000189032,0.037565731,0.741780198,NA
IKZF2,779.333953,-0.021088834,0.044555701,0.075880364,0.773760166
ERBB4,5814.691859,-0.003046611,0.036324359,0.793007347,0.985734868
LOC128628494,3.383280812,0.001209472,0.03780316,0.397969705,NA
CPS1,1.820035168,-0.001168295,0.037809751,0.315342999,NA
LOC128628506,0.893981514,0.000897191,0.037810649,0.216711009,NA
LANCL1,1539.670021,-0.07096652,0.064490737,0.030411382,0.653873826
MYL1,1.051749176,-0.000335426,0.037787062,0.712598537,NA
ACADL,353.6716529,-0.010092489,0.038123983,0.310875159,0.929217821
KANSL1L,1168.867504,-0.009328766,0.037597578,0.398198414,0.951718281
RPE,1099.977012,-0.011512539,0.037004845,0.413144834,0.952735492
UNC80,1.200057005,0.000746843,0.037797952,0.481020102,NA
MAP2,65.81755216,0.002035983,0.037438343,0.723464438,0.983908136
LOC119064373,2.434076618,-3.77E-05,0.037782156,0.978761013,NA
LOC119064309,0.386179778,6.72E-05,0.037798689,0.99429315,NA
PTH2R,6.433421291,0.000721213,0.037753627,0.728009265,NA
PIKFYVE,987.3388262,0.005924464,0.035921371,0.741370622,0.983908136
IDH1,2626.936896,-0.000976824,0.036732373,0.908403226,0.993115126
CUNH2orf80,0.630565568,-7.42E-05,0.037799709,0.989717979,NA
PLEKHM3,285.5660271,-0.002249208,0.036889623,0.789229181,0.985523131
LOC119064340,5.675903067,-0.001448656,0.037761414,0.572340554,NA
FZD5,493.5789865,-0.003875823,0.037282927,0.501144218,0.963618797
CCNYL1,3680.062785,-0.008347996,0.036469025,0.418452041,0.954527699
LOC119064400,131.8006928,0.002706483,0.037252965,0.687924221,0.983908136
LOC119064372,816.1483483,-0.002650135,0.036955521,0.748910405,0.983908136
LOC128626294,2.151502752,-2.14E-05,0.037770793,0.982753157,NA
METTL21A,713.4382718,0.002165482,0.034168285,0.873596722,0.993115126
CREB1,932.8734622,-0.018722099,0.03999426,0.225927754,0.903291972
KLF7,1208.662623,-0.005237181,0.035639566,0.688591131,0.983908136
LOC119064387,0.187008491,-4.71E-05,0.037800345,0.909939554,NA
FASTKD2,593.560885,-0.110850632,0.09781225,0.009058456,0.40540187
MDH1B,18.38406556,-0.001301785,0.037649162,0.769922092,NA
ADAM23,30.8119391,-0.004754539,0.037935011,0.316418911,NA
ZDBF2,666.5735797,-0.008696837,0.038785126,0.151603074,0.856237236
CMKLR2,247.2234879,0.000824549,0.037495501,0.964066353,0.99578626
EEF1B2,6879.067819,-0.003793948,0.035055026,0.778886841,0.985218117
LOC119064398,13.87872396,-0.001323184,0.037694281,0.691705499,NA
LOC119064397,10.85736221,0.001497438,0.037693954,0.669536602,NA
NDUFS1,2260.992933,-0.00991077,0.030424107,0.595746575,0.973247766
LOC119064381,20.26676238,0.001210816,0.037635853,0.75345945,NA
LOC119064321,63.1209386,-0.00632626,0.037939809,0.356077255,0.942520128
INO80D,2111.062148,-0.000914503,0.036545473,0.922026247,0.993527865
LOC128627026,0.22508616,0.00017631,0.037800148,0.875480315,NA
NRP2,1556.95319,-0.001245601,0.037076438,0.790582655,0.985523131
PARD3B,857.8600167,-0.003518811,0.036409279,0.736689382,0.983908136
LOC128626133,0.38707116,-0.000270775,0.037800906,0.586009049,NA
CD28,0.164263326,-3.79E-05,0.037800336,0.914832657,NA
RAPH1,1934.569618,-0.00342424,0.036218912,0.753782187,0.983908136
ABI2,1417.250983,-0.0083975,0.034501835,0.583820208,0.972598876
LOC119064359,754.3626423,-0.008759692,0.035671906,0.543587493,0.96816153
NBEAL1,2662.117159,-0.009425064,0.038452981,0.24335128,0.905105901
CARF,381.1476795,-0.035522468,0.06396721,0.010235308,0.43336708
WDR12,1046.991116,-0.01075603,0.036055516,0.476648039,0.9614495
ICA1L,21.47705634,-0.002050409,0.037697321,0.454104655,NA
ADCY1,0.353104425,-0.00026877,0.037800847,0.623985778,NA
IGFBP1,5.629765146,9.94E-05,0.037751365,0.982458305,NA
IGFBP3,27.91345358,-0.003693766,0.037993677,0.128671783,NA
TNS3,1959.248511,0.007873784,0.03752252,0.333462391,0.935171663
PKD1L1,9.329999696,0.00498571,0.038174296,0.08393818,NA
HUS1,199.0178242,0.004703606,0.036889992,0.625297759,0.974980348
SUN3,0.270041872,-0.000178607,0.037800703,0.550971926,NA
CUNH7orf57,22.74221817,0.001850521,0.037690661,0.65098787,NA
UPP1,119.7754085,0.002373737,0.037768538,0.495443698,0.962073747
ABCA13,1.831168853,-0.00088662,0.037810225,0.284320726,NA
VWC2,7.228000032,-0.002529483,0.037826057,0.353679475,NA
ZPBP,73.8461007,0.005948338,0.037772647,0.49674238,0.962259181
SPATA48,42.78759342,-0.000449247,0.03728749,0.959269679,NA
LOC119057327,0.528956068,-7.72E-05,0.037799895,0.990853523,NA
IKZF1,185.3805742,-0.004804361,0.037583659,0.531447282,0.96816153
FIGNL1,217.1734053,-0.003216699,0.03633304,0.718619932,0.983908136
DDC,0.875778663,-0.000607302,0.037804462,0.372387555,NA
GRB10,11389.49296,0.015320884,0.037264909,0.241381252,0.904644739
COBL,1675.588079,0.022570077,0.042099516,0.168208689,0.868218581
VSTM2A,0.258537864,-3.58E-05,0.037800233,0.996595711,NA
SEC61G,922.4810604,0.035910621,0.054276586,0.06708045,0.762288447
EGFR,945.4312224,0.003340828,0.036821896,0.714531517,0.983908136
LOC119057340,1.493982626,-0.000224592,0.037784519,0.829666172,NA
LANCL2,122.7022721,-0.009661057,0.038228166,0.330148715,0.934078818
LOC128626824,81.5274493,-0.004921323,0.037411395,0.539040187,0.96816153
VOPP1,63.07137339,0.011028528,0.039562479,0.123872726,0.827809452
LSMEM1,3.598402278,0.001571476,0.037828188,0.211249909,NA
IFRD1,1286.754161,0.286726544,0.114346089,0.000425512,0.053920502
ZNF277,789.8773831,0.000929213,0.036489535,0.925451908,0.993634241
DOCK4,616.9189127,-0.003964193,0.037312646,0.629545757,0.975437344
LOC119057308,0.501374082,-0.000599977,0.037805293,0.273663435,NA
IMMP2L,15.36190405,-0.003577323,0.037864449,0.386605576,NA
LRRN3,26.79844325,-0.0019376,0.037701803,0.597791996,NA
DNAJB9,2909.433727,0.391184144,0.11121674,1.72E-05,0.003470822
THAP5,600.6834241,0.02805104,0.05149116,0.032852365,0.653873826
GPR141,0.280564625,0.000176078,0.037800192,0.882842043,NA
ELMO1,212.9092499,0.008661255,0.037622722,0.434313896,0.957732481
ANLN,5399.119703,-0.005428734,0.036690658,0.604609934,0.973247766
MATCAP2,66.26667036,0.003033166,0.037483083,0.614076075,0.973309213
EEPD1,12.27046909,-0.005716982,0.038307127,0.079743378,NA
SEPTIN7,5087.197189,-0.011560035,0.032632652,0.510684361,0.964148231
HERPUD2,621.9012319,-0.002587287,0.035284455,0.861697754,0.993115126
TBX20,1947.438204,0.013499629,0.039408927,0.225401112,0.903291972
DPY19L2,156.3993694,-0.006109268,0.037526848,0.45711647,0.959839775
DPY19L1,896.7928626,-0.014478829,0.036882862,0.337168249,0.93720924
BMPER,22.68864811,-0.003781856,0.037925043,0.279186409,NA
LOC128626839,13.84984915,-0.000510167,0.03768101,0.856084329,NA
BBS9,696.0936168,-0.007094159,0.035019769,0.628376457,0.975437344
LOC128626840,127.4498006,0.002126409,0.036961804,0.565533925,0.96890207
RP9,101.783437,-0.016073294,0.04170036,0.0912824,0.803313772
NT5C3A,489.7890358,-0.013467945,0.037742157,0.363378049,0.945054019
LOC119035304,0.364606173,0.000220835,0.037800015,0.813230451,NA
FKBP9,2173.804693,0.009960497,0.034338722,0.535880431,0.96816153
LOC119035195,56.74971197,0.005599749,0.037752527,0.481007717,NA
KBTBD2,1313.02611,0.008656067,0.035684908,0.628649657,0.975437344
AVL9,838.8563791,-0.003797686,0.036266423,0.879141283,0.993115126
LSM5,411.7199642,-0.001049589,0.035974626,0.897744265,0.993115126
PDE1C,199.2656677,0.001188973,0.037021362,0.868165596,0.993115126
ADCYAP1R1,0.64441453,0.000452837,0.037801761,0.550970916,NA
AQP1,20.41926045,0.002482323,0.037794979,0.416331946,NA
MINDY4,67.54742391,0.008075972,0.038600168,0.143821169,0.849056413
GARS1,3426.655425,0.027426305,0.041336344,0.16673359,0.867611209
LOC119035252,348.2025561,-0.005932597,0.035546182,0.589369381,0.973247766
GGCT,359.4633419,0.022299581,0.043143745,0.132795264,0.837352374
NOD1,331.3422368,-0.000566082,0.036441995,0.951197111,0.995082155
LOC128626878,14.2740701,-0.002807973,0.037869386,0.28035082,NA
BTG1,2145.754355,0.003020657,0.036795744,0.703589842,0.983908136
PLEKHG7,114.9690979,0.001419021,0.037112356,0.739173035,0.983908136
EEA1,2859.834542,-0.009707077,0.0382089,0.319285752,0.930267616
LOC119050035,2.926626697,-0.000797631,0.037779304,0.609228228,NA
LOC119050017,0.447436147,0.000277727,0.037800263,0.78178606,NA
NUDT4,9228.00664,-0.008125319,0.034706243,0.597440384,0.973247766
UBE2N,3104.055613,0.002120147,0.034202274,0.947217324,0.995082155
MRPL42,399.7240219,0.000132037,0.035048131,0.917002538,0.993337355
SOCS2,158.0940884,-0.002759373,0.03738597,0.710409937,0.983908136
CRADD,98.50005465,0.000614382,0.036706897,0.979784385,0.998191362
PLXNC1,76.32210858,-0.009449391,0.039138,0.093434124,0.804418123
CEP83,618.5982276,-0.014766941,0.037479743,0.33470006,0.93695006
TMCC3,4.208247102,0.000550545,0.037758829,0.778779106,NA
KCNA6,0.41742281,0.000207085,0.037798751,0.777629852,NA
KCNA1,8.265012054,-6.75E-05,0.037793913,0.986289842,NA
GALNT8,8.729618656,-0.005184636,0.038255246,0.038224319,NA
NDUFA9,932.8393244,-0.023636571,0.039730673,0.265216107,0.916465837
AKAP3,3.751914737,-0.002307477,0.037873063,0.142390039,NA
DYRK4,0.618125231,0.000253006,0.037797083,0.688102335,NA
RAD51AP1,206.9442352,-0.011856272,0.038415596,0.208687425,0.89517252
CUNH12orf4,641.372378,-0.002718548,0.035007086,0.838936381,0.992095603
FGF23,1.82391961,-0.000285845,0.037785981,0.787888796,NA
TIGAR,542.520504,0.024841574,0.045922863,0.099673208,0.807571818
CCND2,21046.59642,-0.000209652,0.03617783,0.983027713,0.998316612
LOC128626910,31.10369104,-0.008395641,0.038912238,0.151733332,NA
PARP11,207.5349306,-0.008191074,0.037714677,0.406233826,0.952418674
CRACR2A,3.38800033,0.000363717,0.037790513,0.685444757,NA
TSPAN11,1.323439358,-0.00036861,0.037796187,0.621379046,NA
TSPAN9,2225.66409,0.013002683,0.037694454,0.335733661,0.93720924
TEAD4,507.1801026,-0.001997074,0.036133435,0.787943013,0.985523131
TULP3,1262.783638,-0.009597092,0.035927972,0.512484675,0.964747408
RHNO1,368.6497329,-0.000557377,0.035373799,0.798688607,0.986561249
FOXM1,225.0970745,0.009452951,0.038289886,0.3090479,0.929217821
NRIP2,3.105685108,1.19E-05,0.037762643,0.935432026,NA
ITFG2,453.6042263,0.00373855,0.034481178,0.842698619,0.992483356
LOC128626937,312.0641294,-0.001158719,0.036017782,0.917459904,0.993337355
FKBP4,1634.04832,-0.001052744,0.033364846,0.979862004,0.998191362
WASHC1,526.6407469,0.004643187,0.034917236,0.773685869,0.984570458
KDM5A,2423.523053,-0.015399065,0.038941389,0.283026411,0.919698766
CCDC77,453.925311,-0.002817281,0.035254211,0.80477636,0.987057425
B4GALNT3,1041.387491,-0.002685132,0.036231845,0.745118827,0.983908136
LOC128626955,1.550628026,0.000350768,0.037788148,0.75160606,NA
NINJ2,5.245612052,-0.003056925,0.037953062,0.056455598,NA
WNK1,6703.781463,-0.036955471,0.050790941,0.083799694,0.79329447
RAD52,190.9323652,-0.006589273,0.036824825,0.519659902,0.964747408
ERC1,1452.743155,-0.008060503,0.035863185,0.566116622,0.96890207
WNT5B,188.9582339,0.004847958,0.037072323,0.562955182,0.968279478
FBXL14,413.0064342,0.001039394,0.035015658,0.97456844,0.997457119
ADIPOR2,1203.847347,0.005302884,0.033795242,0.669666032,0.979688222
CACNA2D4,5.52838799,0.002288499,0.037865039,0.23132178,NA
LOC119051683,2.963681458,-0.000819251,0.037788249,0.560099716,NA
LRTM2,6.066146706,0.000283307,0.037763857,0.853753626,NA
DCP1B,761.6057409,-0.01065426,0.035221086,0.60500665,0.973247766
CACNA1C,2378.989553,0.001934507,0.037205807,0.782365243,0.985523131
C1QTNF9,7.408225599,-0.000748106,0.03774062,0.552304023,NA
SPATA13,400.0590883,-0.014425511,0.039212519,0.271482698,0.917601361
AMER2,34.31518401,-0.0070974,0.038464115,0.138831956,NA
LOC128627030,0.550140206,-0.000170467,0.037796899,0.69623632,NA
UGT2A1,83.39087753,-0.001087763,0.037398684,0.841575842,0.992483356
LOC119043925,0.736420822,-0.000402575,0.03779561,0.562769411,NA
ARHGEF5,13.94748361,-0.001208728,0.03770078,0.697510026,NA
NOBOX,3.097684044,9.97E-05,0.037774985,0.901888584,NA
TPK1,148.1118999,0.010041474,0.038207306,0.313008865,0.929594013
LOC128627069,2.943043475,-0.001025334,0.037797274,0.442033952,NA
LOC128627068,8.602252936,-0.002329977,0.03784098,0.283266323,NA
LOC128627072,73.99245196,0.005441526,0.037632888,0.458544431,0.959839775
ZNF354A,2425.18154,-0.012590399,0.033681673,0.61020193,0.973309213
SMURF1,675.2125688,0.016994066,0.040561943,0.190430453,0.881358801
KPNA7,0.168978499,0.00016826,0.037800274,0.820619117,NA
TRRAP,8670.11939,0.001900022,0.034009019,0.899215707,0.993115126
LOC119062981,2.716943708,0.000361451,0.037771677,0.983209779,NA
LOC128627176,0.771584327,-0.000583923,0.037797301,0.488569424,NA
LOC119052713,706.514344,0.012045751,0.037149656,0.349257453,0.940945492
HIGD2A,200.0449606,0.013136233,0.039792695,0.174344984,0.872219739
CLTB,1066.648186,0.010473009,0.035430653,0.534627716,0.96816153
LOC128627103,8.885968043,-0.000228141,0.037685128,0.931037808,NA
FAF2,976.3187739,0.059711884,0.069773901,0.037419089,0.677718423
RNF44,1273.744367,0.0116624,0.036027688,0.420900168,0.955331352
CDHR2,1072.657547,0.00602342,0.037941465,0.369437384,0.947415245
GPRIN1,3.160702796,2.48E-05,0.037771027,0.981446489,NA
SNCB,6.885562039,0.001331602,0.037738557,0.633319796,NA
TSPAN17,633.3921654,0.024046056,0.044650704,0.116026368,0.824493617
UNC5A,1.294444055,0.001064405,0.037810947,0.182768699,NA
HK3,40.01580708,0.002456994,0.037755447,0.341556691,NA
UIMC1,363.8379032,-0.003448424,0.034602819,0.805555985,0.98721416
ZNF346,214.0217004,-0.003930683,0.036357621,0.71925621,0.983908136
FGFR4,234.4780824,0.016486798,0.04215413,0.059156456,0.749590447
LOC119035150,27.36274668,0.006367893,0.03835276,0.141561746,NA
LOC119035162,6.830305744,-0.000825111,0.037727785,0.6850865,NA
LOC119035164,0.619554237,-0.000516096,0.037803535,0.372580368,NA
NSD1,4171.631432,-0.02898676,0.051001045,0.05296457,0.732727936
RAB24,543.533018,0.020480986,0.0408626,0.198572935,0.889564405
PRELID1,1736.003531,0.008998304,0.036622432,0.48413487,0.961833643
MXD3,33.14670802,0.002945471,0.037400379,0.632425956,NA
LOC128627128,55.5513251,9.83E-05,0.037256469,0.971082304,NA
LMAN2,1117.564589,0.205387338,0.071707348,0.000178667,0.024876595
RGS14,59.93139537,0.013305527,0.040857276,0.026440825,NA
SLC34A1,4.73013699,-0.001006172,0.037775226,0.576919789,NA
PFN3,3.881761477,0.001728743,0.03781245,0.362355112,NA
F12,4.697408643,0.001500678,0.037786319,0.567992064,NA
GRK6,823.3259655,0.007254054,0.034956648,0.560155247,0.96816153
PRR7,33.54341051,0.00844835,0.038927068,0.068753369,NA
DBN1,5277.464367,-0.000420272,0.032500491,0.979060515,0.998191362
PDLIM7,6991.924135,0.019205279,0.04027249,0.215795102,0.896836032
DOK3,25.86603345,0.000420481,0.037486804,0.890575567,NA
DDX41,727.3661102,-0.000220734,0.035878135,0.942435366,0.995082155
FAM193B,437.9179499,0.000269583,0.035765865,0.9782641,0.998191362
TMED9,2092.031903,0.133359421,0.065573916,0.002196985,0.165183983
B4GALT7,437.7401974,0.013631946,0.038314431,0.2555685,0.910166533
LOC128627174,0.182055887,-1.12E-05,0.037800328,0.997380292,NA
N4BP3,21.41490539,0.001314991,0.037650081,0.705244553,NA
RMND5B,231.4743791,0.014592743,0.040296401,0.147071354,0.854104392
NHP2,505.80332,-0.004287507,0.035758218,0.7183927,0.983908136
HNRNPAB,4692.317244,-0.009503533,0.032737034,0.390029837,0.951718281
PHYKPL,157.5638301,-0.002873659,0.037108198,0.643825772,0.976033724
COL23A1,643.7241076,0.015647652,0.039235944,0.25527469,0.910166533
CLK4,1444.256992,-0.001990932,0.035007559,0.807432263,0.987470678
LOC119055211,402.6493783,-0.001278652,0.036964056,0.889884426,0.993115126
RACK1,13316.15982,0.011903335,0.035805491,0.450106791,0.959839775
LOC119055282,9.966259377,0.003731271,0.037941351,0.243525808,NA
LOC119055276,47.37201759,0.005384337,0.037873945,0.419971269,NA
TRIM41,1122.66173,-2.24E-05,0.032845299,0.9482059,0.995082155
TRIM7,6.84399804,-0.000691062,0.03771311,0.750416929,NA
LOC119060425,0.306633197,0.000166173,0.037799358,0.834945208,NA
SMAP1,1288.694551,0.008444284,0.031638549,0.668726752,0.979688222
B3GAT2,40.90692241,-0.005315524,0.037929611,0.337963193,NA
OGFRL1,637.030314,-0.002509947,0.036807503,0.776686909,0.98499381
LOC119040711,66.60028231,0.002967089,0.037568437,0.594552957,0.973247766
RIMS1,656.0893259,-0.006260951,0.037543267,0.472564485,0.960977689
LOC119050786,3.385558516,-0.001034671,0.03778763,0.513415338,NA
KCNQ5,328.8940949,-0.004926517,0.037739137,0.551311577,0.96816153
KHDC3L,1.291530469,-0.000271199,0.037781943,0.802632088,NA
LOC119050929,0.252056798,0.00014101,0.037799991,0.885419281,NA
CGAS,3.275795526,-0.00150099,0.037835945,0.073524614,NA
MTO1,275.4310881,0.000632453,0.035500694,0.917956456,0.993337355
EEF1A1,160752.5918,-0.009607276,0.03097315,0.607039895,0.973247766
SLC17A5,1001.533535,-0.006791448,0.035768106,0.516084381,0.964747408
CD109,1088.178833,-0.00741484,0.037961949,0.352541415,0.940954495
COL12A1,48234.58747,-0.003144349,0.037391725,0.631519934,0.975437344
LOC119050921,1.312350516,0.000656372,0.037798174,0.463059841,NA
LOC119050898,1386.404192,0.005107609,0.034397035,0.746285706,0.983908136
TMEM30A,4144.988393,-0.002010072,0.03397675,0.905401866,0.993115126
LOC119052714,12.36242629,0.001233342,0.037723586,0.637629456,NA
FILIP1,150.6013186,-0.002648655,0.037651253,0.566428943,0.96890207
SENP6,2377.467044,-0.019744275,0.040196312,0.21720982,0.897652017
MYO6,6975.006176,-0.010209383,0.03662009,0.455062043,0.959839775
IMPG1,0.308029012,0.000165522,0.037799943,0.855675524,NA
LOC128627245,0.143375777,-2.22E-05,0.037800282,0.99737141,NA
LOC119040903,25.24972993,-0.003045141,0.037843197,0.347687881,NA
RSPH14,4.666427967,0.003684489,0.038025531,0.046638968,NA
GNAZ,64.23228273,0.004536678,0.037834396,0.392556948,0.951718281
RAB36,458.4690664,-0.000369983,0.036162385,0.972484883,0.997243546
