"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"LOC128626932",0.211241345053146,-1.87891132936997e-06,0.0169573536254599,0.982585819753103,0.997747098615619
"LOC119041959",10.5013499976702,0.000727885556721654,0.0169746722107783,0.104907730871382,0.997747098615619
"LOC119041957",13.3689812793219,0.000399039686456687,0.0169628218046141,0.0597651184029003,0.997747098615619
"LOC119041976",21.9012807202576,0.000703231308611589,0.0169701253463452,0.20039429021381,0.997747098615619
"LOC119041968",74.923640476577,0.00088693245168511,0.0169469087607853,0.468574885098434,0.997747098615619
"SP140",35.6408951650419,-0.000464667276517078,0.0169326484909095,0.663918382305577,0.997747098615619
"SP110",444.507369499856,0.00327231059194671,0.017112915487372,0.297840429831359,0.997747098615619
"LOC119041977",0.563868472699563,-0.000114601898793855,0.0169577342269184,0.275370802823106,0.997747098615619
"SLC16A14",15.8544360584436,-0.000351433298332879,0.0169477917312955,0.616666046129589,0.997747098615619
"FBXO36",133.133671869654,-0.00456165231177538,0.0177667947335401,0.110947410136646,0.997747098615619
"TRIP12",11195.4501234621,0.00403332613567552,0.0164552634016214,0.481657989121889,0.997747098615619
"DNER",197.425475813698,-0.00058895182289603,0.0168304233533676,0.660325071979921,0.997747098615619
"PID1",23.9832419791102,0.000804975333301253,0.0169583770287903,0.211575527900084,0.997747098615619
"SPHKAP",7.67053077188669,-6.36180492241225e-05,0.0169508876358653,0.886310114029595,0.997747098615619
"DAW1",10.5562709794758,-0.00120796438368451,0.0170118437857905,0.0360355243547379,0.997747098615619
"CCL20",1.34190910872017,-0.000114675012058792,0.0169565798677549,0.562061067225585,0.997747098615619
"LOC128627384",3.26833306226942,0.000391717087855753,0.0169623227392872,0.108238655154753,0.997747098615619
"SLC19A3",234.962152494244,-0.0022223705658448,0.0170212055389705,0.319581171926341,0.997747098615619
"AGFG1",2462.00540493374,0.00297257151235943,0.0159923492279193,0.620890689538243,0.997747098615619
"TM4SF20",16.2279118776409,0.00100528783855333,0.016985797714069,0.171089108500751,0.997747098615619
