,baseMean,log2FoldChange,lfcSE,pvalue,padj
CLTA,2119.449537,0.174424243,0.067645284,0.663392912,0.999567029
PEF1,665.9435566,0.173858159,0.101543533,0.324158773,0.999567029
LOC119053193,539.3641974,0.170901055,0.112245832,0.147189524,0.999567029
EXOC7,993.4594715,0.170407569,0.080253214,0.310592711,0.999567029
ZBTB44,8268.608893,0.170120431,0.040156431,0.656563416,0.999567029
LOC119053156,1307.98607,0.166847166,0.062194639,0.334889579,0.999567029
KANK2,1498.396798,0.165670461,0.063525667,0.18997794,0.999567029
DNAJC18,626.9147288,0.165581585,0.102353516,0.14814668,0.999567029
DMXL2,1283.828529,0.1644349,0.097959129,0.210081141,0.999567029
TLCD5,358.0405394,0.162871926,0.179100781,0.051955173,0.999567029
CPLANE1,1203.952133,0.161286267,0.103178342,0.248704962,0.999567029
CDC34,865.1941339,0.161129747,0.096841057,0.336176425,0.999567029
RHOT2,685.1114814,0.160968761,0.14030202,0.106572122,0.999567029
THUMPD2,681.8486213,0.160095261,0.105219797,0.163185875,0.999567029
MEAK7,795.9827763,0.15969944,0.070671559,0.720940378,0.999567029
RASA3,820.5220833,0.159412712,0.068844002,0.43286581,0.999567029
ARFGAP3,494.2065951,0.159176862,0.100026936,0.077706886,0.999567029
TP53INP2,1510.913685,0.158488676,0.069318526,0.000598026,0.999567029
RANBP10,1344.987941,0.158243931,0.07830597,0.798525976,0.999567029
SRRD,597.2068521,0.154716795,0.092077433,0.473318743,0.999567029
GMCL1,533.8559217,0.151146095,0.106448328,0.479813747,0.999567029
SBF2,1580.095418,0.149506839,0.173144509,0.64727719,0.999567029
FARP2,1297.094988,0.143779305,0.10199666,0.438330315,0.999567029
SLC6A8,977.3610642,0.141524017,0.096475415,0.002544157,0.999567029
PNMA8A,702.9976486,0.138504205,0.090922453,0.832147383,0.999567029
TRAF3IP1,600.8596273,0.135860163,0.133470186,0.995196986,0.999567029
ARRB2,559.0591999,0.132099604,0.108127314,0.658808309,0.999567029
ZNF639,723.9065007,0.131215403,0.092439873,0.56058595,0.999567029
