Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj
CXCR1,73.48685831,-0.202355739,0.167296622,0.091919067,0.373279351
LOC119039525,0.346189362,0.011084338,0.209090497,0.617950122,NA
LOC119039529,624.1517551,-0.38947471,0.075390133,5.26E-08,1.44E-06
RUFY4,709.2092706,-0.144858613,0.062966024,0.015435083,0.114226794
TNS1,8126.778342,-0.073262113,0.055650212,0.171252895,0.518812796
LOC128628505,1.328857799,-0.000575313,0.207499102,0.997773543,NA
LOC119039542,1.221879763,-0.005449403,0.206183878,0.827241297,NA
IGFBP5,92949.81762,-0.086249141,0.039465244,0.025889494,0.16565852
IGFBP2,11.04872978,0.032517583,0.197744605,0.649524989,0.883449487
RPL37A,4084.371193,-0.034260991,0.117917286,0.722913381,0.912223588
SMARCAL1,707.0404326,0.003887429,0.064127596,0.950327046,0.98829864
MARCHF4,1.368400814,0.053016739,0.216255786,0.132082585,NA
XRCC5,1326.46352,0.040700147,0.052118846,0.420012265,0.757860642
TMEM169,94.89379973,0.04412207,0.130383353,0.666566023,0.891013358
PECR,143.1806625,-0.088624065,0.120044555,0.369793081,0.724139755
MREG,26.95235741,-0.010570788,0.172771127,0.902923411,0.972605722
LOC128627015,0.561993068,-0.003275323,0.208909134,0.992955786,NA
LOC119062559,0.145186093,0.007388401,0.209017774,0.880965591,NA
FN1,6100.435049,0.120183015,0.077294621,0.093459503,0.377132677
ATIC,1388.42312,0.038199761,0.058088157,0.493647827,0.806044019
LOC128628364,15.34962319,-0.1666327,0.265351485,0.102949678,0.39788388
ABCA12,254.7325755,-0.050616205,0.104302703,0.574504149,0.846906764
BARD1,432.8114359,0.157497572,0.078610304,0.030157976,0.183520308
VWC2L,1.003028184,-0.0240766,0.209580039,0.292630187,NA
SPAG16,157.3054288,-0.023167211,0.115617997,0.808997856,0.94385519
IKZF2,841.1773145,0.716414946,0.075214096,2.41E-22,1.67E-20
ERBB4,7354.008317,-0.011234377,0.084456013,0.883190282,0.967193884
CPS1,2.560498813,-0.00264081,0.202376964,0.926260188,0.980787273
LOC128628506,0.695487527,-0.011591924,0.20841694,0.506534225,NA
LANCL1,1544.016244,-0.019803954,0.045592364,0.655841523,0.885667638
MYL1,1.662469111,0.050407919,0.215939776,0.07731861,NA
ACADL,422.6965466,-0.029814649,0.082620872,0.693596609,0.900221522
KANSL1L,2053.090333,0.084026456,0.07197344,0.212939853,0.572691714
RPE,1443.179987,0.038217355,0.050231498,0.433531883,0.769171029
UNC80,5.108518588,-0.064470212,0.211830903,0.287876964,0.651830138
MAP2,64.83588219,0.249353248,0.189085263,0.054864741,0.274599841
LOC119064373,9.912027783,0.020809616,0.197597014,0.757685592,0.925361663
LOC119064309,5.231940834,0.095992391,0.228621765,0.158914341,0.498912011
PTH2R,23.55374839,0.177058286,0.243844581,0.128461747,0.446668456
PIKFYVE,877.2689101,0.075243072,0.061783587,0.202105384,0.560510116
IDH1,1744.238289,-0.019916372,0.056012571,0.773334213,0.931596053
CUNH2orf80,0.900122395,0.017458305,0.208829493,0.442537297,NA
PLEKHM3,156.5185779,0.078204274,0.110600672,0.406293746,0.74847051
LOC119064340,7.23454527,-0.03613138,0.201229915,0.568785585,0.845394436
FZD5,533.5096761,-0.044376984,0.069034456,0.495252911,0.806134943
CCNYL1,4265.076876,0.381775694,0.031153895,3.91E-35,3.84E-33
LOC128626223,874.9507672,0.195663177,0.098831427,0.02542598,0.163786548
LOC119064400,161.5906195,0.09315379,0.128045655,0.363913448,0.719461589
LOC119064372,957.0815461,0.136169681,0.114610174,0.159106356,0.499219332
LOC128626294,27.82973717,0.14976001,0.222929782,0.177804434,0.52812488
METTL21A,1387.239006,0.182899333,0.048644862,0.000106959,0.001673373
CREB1,81.05319389,0.174104404,0.154902015,0.129626113,0.448712051
KLF7,1684.111559,0.502435493,0.070793727,1.92E-13,9.52E-12
CPO,0.205359583,0.008337668,0.20903729,0.833289305,NA
LOC119064387,2.834187563,0.006233748,0.202505792,0.928621311,0.981094321
FASTKD2,687.1619739,0.085872464,0.064514414,0.160932297,0.502668585
MDH1B,27.49258972,-0.141513224,0.205154383,0.210160906,0.570139843
DYTN,0.30176395,0.007964841,0.208924993,0.818259579,NA
ADAM23,44.40332034,0.053931414,0.165715337,0.607180595,0.864892609
LOC119064319,0.305669637,0.007026972,0.208931476,0.862107449,NA
ZDBF2,599.9948695,-0.099162108,0.142354878,0.35392899,0.709597298
CMKLR2,284.4884851,-0.181992789,0.102599385,0.042730459,0.233476763
EEF1B2,5115.314782,-0.047944171,0.107415516,0.601404241,0.861833997
NDUFS1,2268.759382,-0.060251441,0.044166483,0.162215886,0.504499015
LOC119064381,23.64705193,0.030334125,0.174652975,0.76608394,0.929512449
LOC119064321,42.25318273,-0.190780771,0.21054443,0.124791992,0.441043078
INO80D,1756.351551,0.038557026,0.063703593,0.526045258,0.821545554
LOC128627026,0.290798981,-0.001609869,0.208939773,0.99511153,NA
NRP2,1701.678109,-0.083370269,0.058564214,0.137215481,0.461767242
PARD3B,932.0280695,-0.091871762,0.097247327,0.284708304,0.648886025
LOC119064324,0.190240855,0.005240497,0.208918577,0.920455507,NA
CD28,0.569055147,0.025452952,0.210606548,0.248605335,NA
RAPH1,2108.177423,0.008007274,0.079224371,0.913710169,0.977150322
ABI2,1362.407231,0.069608297,0.054984342,0.189158623,0.544490322
LOC119064359,867.2431038,-0.088691437,0.066955432,0.160750531,0.502378145
NBEAL1,2320.062996,0.043005975,0.077065445,0.548111903,0.835665819
CARF,311.3420453,-0.036867102,0.097825532,0.669124624,0.891277237
WDR12,1180.135613,-0.011791602,0.063052246,0.843617882,0.954027561
ICA1L,25.51952988,-0.014994849,0.178877552,0.871299729,0.962328244
LOC119064307,0.094494928,-0.000186053,0.208981945,0.997832734,NA
ADCY1,0.578903986,-0.009871818,0.209019368,0.722183932,NA
IGFBP1,2.199611679,0.078899369,0.226755202,0.072794942,0.325622806
IGFBP3,16.70756742,0.020289013,0.192505411,0.782422851,0.934847883
TNS3,2633.472808,0.103424164,0.077470158,0.149493983,0.483750002
PKD1L1,18.74567358,0.09940387,0.20576185,0.304333914,0.668450706
HUS1,367.7268384,0.042967572,0.083897332,0.576305754,0.848060379
SUN3,1.006831713,-0.022148204,0.208762706,0.410690875,NA
CUNH7orf57,7.712158915,-0.054341347,0.207471022,0.401095903,0.745019486
UPP1,17.57398967,0.868016071,0.473487446,0.002815479,0.029510599
ABCA13,0.828744335,0.000773551,0.207131818,0.921903851,NA
VWC2,57.7913777,-0.066768333,0.15467319,0.532927546,0.825072607
ZPBP,74.76567089,0.048262952,0.135266218,0.641917966,0.879193115
SPATA48,71.19166619,-0.069781162,0.146653196,0.512507551,0.815124714
LOC119057327,0.997996188,0.014748888,0.208547163,0.506338331,NA
IKZF1,106.5661589,-0.008501563,0.13186349,0.931026261,0.981745565
FIGNL1,270.3323773,-0.095878157,0.092671468,0.24730548,0.61062655
DDC,1.091632378,-0.009094148,0.207476905,0.71050764,NA
GRB10,10393.36884,-0.089053058,0.044666288,0.040961137,0.227151574
COBL,2016.183716,0.02325449,0.064247088,0.704863676,0.904369482
VSTM2A,0.681901572,-0.009618731,0.208561773,0.542399389,NA
SEC61G,663.8825314,-0.050655381,0.111352566,0.590077998,0.855699145
EGFR,945.2925451,0.079200622,0.069536883,0.226256416,0.587078577
LANCL2,57.51120515,-0.051906465,0.156537184,0.628704616,0.87395764
LOC128626824,38.97654383,-0.111803084,0.196221595,0.295274894,0.659107581
VOPP1,87.44010092,-0.270242882,0.17305611,0.032484932,0.19336616
LSMEM1,12.81217248,0.063285233,0.201950512,0.426867901,0.763099731
IFRD1,1175.477816,0.184545636,0.055470046,0.000540995,0.007038248
ZNF277,1333.418778,-0.121785071,0.04540945,0.005900432,0.054645966
DOCK4,1156.941291,-0.120503746,0.060926627,0.03796646,0.215821487
IMMP2L,79.58481057,0.016367069,0.133247726,0.874381422,0.963587949
DNAJB9,1440.806574,0.159473288,0.068643519,0.013644299,0.10457343
THAP5,407.4769606,0.042569562,0.088687534,0.596801679,0.859914936
GPR141,0.201667795,0.006682679,0.208950152,0.896321318,NA
ELMO1,341.753226,-0.289053136,0.098925885,0.001136828,0.01343839
AOAH,0.275778625,0.010950903,0.209154794,0.695064791,NA
ANLN,9266.710119,0.090605297,0.035858819,0.010339902,0.084446425
MATCAP2,78.53559025,-0.068621408,0.14002183,0.510864314,0.813567706
EEPD1,15.99365075,-0.201434289,0.304569585,0.068095617,0.312239011
SEPTIN7,5921.332057,0.066132364,0.043271129,0.117843705,0.427596623
HERPUD2,514.2229038,-0.115088218,0.079491018,0.116079645,0.423805238
LOC119039079,0.111709583,-0.000348291,0.208978768,0.997811722,NA
TBX20,1090.162258,0.161895672,0.078898401,0.026313368,0.167535814
DPY19L2,149.791557,-0.048122624,0.115431187,0.616461731,0.868800105
DPY19L1,735.4599906,0.007321785,0.062140892,0.902356207,0.972605722
NPSR1,3.314805203,-0.014145412,0.20291488,0.779446792,0.9341496
LOC119035193,0.574046448,-0.004027154,0.208872166,0.989654724,NA
LOC128626758,0.193631672,0.010262456,0.20914992,0.751241193,NA
BMPER,3464.859512,0.117696061,0.075747342,0.094582372,0.379546057
BBS9,474.9530222,0.005479928,0.07325842,0.936780734,0.983272691
RP9,559.0849834,0.443742785,0.068293532,2.05E-11,8.28E-10
NT5C3A,552.3011145,-0.08808713,0.08127279,0.238018583,0.598658501
FKBP9,2035.662948,-0.072468019,0.041553334,0.074888692,0.331447561
LOC119035195,115.4901289,0.266081334,0.14487876,0.021371051,0.144973553
KBTBD2,1314.578796,0.046034937,0.053494602,0.373582675,0.725920982
AVL9,1435.358512,-0.110893709,0.055340482,0.037242025,0.212920537
LSM5,470.0434565,-0.04859827,0.099644763,0.577827329,0.848810619
PDE1C,167.1854506,-0.071690284,0.122673043,0.471589212,0.795442519
ITPRID1,0.163278936,-0.000571745,0.208972408,0.997273735,NA
ADCYAP1R1,0.344447299,-0.000632948,0.208985033,0.997703369,NA
AQP1,22.60108427,-0.081173323,0.196121667,0.396779927,0.742181588
MINDY4,69.38819968,0.219136081,0.182716727,0.08033879,0.344392814
CRHR2,0.12575475,0.006921602,0.20899659,0.900898367,NA
GARS1,3095.595338,0.036401424,0.041846323,0.374827067,0.726776954
LOC119035289,3.185712486,0.032018268,0.207532933,0.468920928,0.793476193
LOC119035252,394.0995462,-0.022469325,0.086385667,0.774747609,0.932229469
GGCT,289.2907207,-0.009633103,0.113279413,0.918644141,0.979005152
NOD1,258.9498634,0.336036005,0.097882355,0.000159153,0.002386688
LOC128626782,1.368751013,-0.071442954,0.225817931,0.007551183,NA
LOC128626878,13.3630491,0.171134388,0.273374803,0.088078632,0.364012016
BTG1,590.650262,0.085978681,0.081037545,0.249098809,0.612799807
PLEKHG7,157.5165186,-0.124326895,0.11021965,0.185559053,0.540243384
EEA1,2669.544281,0.037806758,0.094287793,0.65407203,0.88486987
LOC119050035,23.54590062,0.159239744,0.217592447,0.171541876,0.519490442
LOC119050017,0.494262501,0.001366649,0.208758205,0.845837378,NA
LOC128626880,0.254219913,-0.001444476,0.208941444,0.99521047,NA
NUDT4,10437.08977,-0.079247157,0.03018334,0.007999674,0.069591481
UBE2N,4236.136359,0.066384506,0.05903823,0.24054704,0.60102763
MRPL42,514.4658398,0.174513633,0.090453453,0.032406589,0.193038853
SOCS2,160.5159002,-0.222958634,0.119140721,0.026974804,0.170383525
CRADD,202.0098169,-0.007756464,0.104763904,0.931019247,0.981745565
LOC128626887,1.063026848,-0.035148117,0.211484387,0.190266137,NA
PLXNC1,97.36582184,0.320248586,0.158268735,0.010455437,0.085136363
CEP83,1839.006092,0.046659527,0.057256545,0.397153457,0.74226138
TMCC3,5.601701531,1.029833347,0.716423178,0.004915444,0.046944557
KCNA6,2.438087826,-0.011158236,0.206278406,0.792176414,0.93763402
GALNT8,50.84783874,0.095250737,0.171437212,0.412363293,0.752188757
NDUFA9,1041.598741,-0.014365386,0.061806475,0.807519241,0.942866269
AKAP3,9.459995739,-0.004814144,0.195003907,0.942161743,0.985245667
DYRK4,8.663869649,0.403039948,0.68802315,0.019100461,0.134472315
RAD51AP1,454.1632709,0.02454327,0.073394984,0.685303836,0.897386204
CUNH12orf4,1190.214574,-0.036618801,0.058484943,0.513480579,0.815670477
FGF6,0.145995909,-0.000396394,0.208975451,0.997537228,NA
FGF23,8.10492176,0.178419341,0.308047054,0.035356569,0.205463247
TIGAR,758.0996086,0.364440618,0.065893107,8.03E-09,2.41E-07
CCND2,32378.42664,0.145553455,0.044351387,0.000764585,0.00943779
PARP11,247.9178551,0.225779137,0.105624587,0.014550228,0.109765162
CRACR2A,3.080906562,-0.018582411,0.206295639,0.64071154,0.879193115
PRMT8,0.203850991,-0.000843173,0.208958198,0.996301868,NA
TSPAN11,2.542336042,-0.034323956,0.210225438,0.332729471,0.692637108
TSPAN9,2755.028689,-0.055223772,0.043535813,0.194582707,0.551577669
TEAD4,576.1406341,0.483707428,0.0810858,3.81E-10,1.34E-08
TULP3,1213.467322,-0.113789745,0.062434414,0.055406324,0.276181085
RHNO1,353.3230563,-0.013202802,0.093049565,0.873064212,0.96318315
FOXM1,265.1694848,0.086140925,0.091704604,0.263248276,0.626393841
NRIP2,8.68709765,0.015497614,0.194058579,0.853443808,0.956566502
ITFG2,542.9735878,-0.058258233,0.072319187,0.389624938,0.737366212
LOC128626937,319.6982016,-0.14590347,0.111844046,0.124624911,0.44093995
FKBP4,1707.356672,-0.118689963,0.053589858,0.021561774,0.145986974
WASHC1,654.4919289,0.0082186,0.061483066,0.889726204,0.969827496
IQSEC3,0.414685522,-0.000842586,0.208668693,0.729863918,NA
SLC6A13,0.930589805,-0.022779267,0.209219857,0.344826395,NA
KDM5A,1887.12944,0.04039526,0.055590003,0.451212952,0.779675204
CCDC77,1052.565353,-0.038036373,0.060778852,0.512490709,0.815124714
LOC119045239,0.095147736,0.007989599,0.20905051,0.890356988,NA
LOC119045223,0.090457084,-0.000381174,0.208978772,0.997823614,NA
B4GALNT3,1135.931198,-0.181301654,0.055332392,0.000655525,0.008304191
NINJ2,35.85364218,-0.050612806,0.163228635,0.597803738,0.860240056
LOC119045226,0.377495756,0.014684509,0.209310815,0.536056217,NA
WNK1,6734.427119,0.100281906,0.060455218,0.082494657,0.350767633
RAD52,544.4091517,0.069089777,0.088366789,0.388436963,0.737236862
LOC119045236,5.388030001,0.019261035,0.20295327,0.720110298,0.910218479
ERC1,1558.839702,0.080233129,0.075162922,0.251818544,0.615175688
WNT5B,375.1056024,0.182839733,0.09579689,0.032118956,0.192049872
ADIPOR2,1132.367408,0.018681029,0.050391949,0.70285014,0.903315717
CACNA2D4,6.916350402,0.001326293,0.195721364,0.986079109,0.996834938
DCP1B,854.870069,0.012746545,0.068271521,0.844071953,0.954089472
CACNA1C,6036.001691,0.080982796,0.089680311,0.317305255,0.67959601
C1QTNF9,9.809199586,0.036019829,0.201287865,0.584039046,0.852327163
SPATA13,648.9048335,-0.069204958,0.092009978,0.40085578,0.744945349
AMER2,25.36395281,-0.008797939,0.176072226,0.971823923,0.994494698
LOC119061432,114.001393,0.47513531,0.159751039,0.00036733,0.004936302
LOC128627030,1.551369826,0.013564794,0.206685413,0.702378209,NA
UGT2A1,178.044021,-0.04567686,0.117899448,0.607774566,0.865119084
LOC119043925,2.952030172,-0.079693184,0.226024896,0.090628572,0.370420536
ARHGEF5,7.906992984,0.047985654,0.197516104,0.551838645,0.837685814
NOBOX,2.806320118,0.017353209,0.205805197,0.668080565,0.891131681
TPK1,254.0646076,0.017599558,0.100735406,0.842719725,0.953783436
LOC128627072,53.00435271,-0.111764508,0.181801006,0.311683258,0.675681547
ZNF354A,1958.346782,0.018614014,0.041882889,0.651123096,0.884158228
MINAR2,0.296648758,-0.003839379,0.208954803,0.838568083,NA
ADAMTS19,1.675356396,-0.01022178,0.206178742,0.771360942,NA
SMURF1,665.0952849,-0.042774527,0.072538064,0.529099813,0.823004253
KPNA7,0.794284835,0.001426534,0.207787413,0.982818169,NA
TRRAP,9643.296591,0.049615875,0.066175005,0.429150897,0.764746887
LOC119052713,342.383735,-0.083398192,0.145344425,0.435177967,0.769805815
HIGD2A,155.9086781,-0.079678833,0.12399904,0.421703853,0.759279368
CLTB,1279.875421,-0.014671856,0.086526883,0.851527535,0.956150643
FAF2,1204.168879,-0.020796474,0.058037922,0.708711823,0.904718532
LOC119062978,0.119963741,-0.000323893,0.208978598,0.997807171,NA
RNF44,1238.06869,-0.133334925,0.064093965,0.028307912,0.176161158
CDHR2,1014.559262,0.066838892,0.060418005,0.247223431,0.610613476
GPRIN1,4.476121605,0.031405547,0.206162308,0.53499634,0.826048601
SNCB,12.04226549,-0.067209769,0.204302923,0.395275883,0.741043311
EIF4E1B,0.228905431,0.013095472,0.209414246,0.746099123,NA
TSPAN17,563.8541175,0.135179464,0.089163147,0.093180637,0.376389213
UNC5A,5.567572323,-0.140953257,0.271099683,0.0361617,0.2086938
HK3,61.66207856,1.670667304,0.231254172,3.00E-14,1.59E-12
UIMC1,703.9619344,0.08630747,0.061362973,0.14075327,0.466956896
LOC119062961,4.224806369,0.020767505,0.202785744,0.723731051,0.912417303
ZNF346,358.3909492,-0.01050893,0.081682293,0.888309601,0.969668912
FGFR4,175.9376103,-0.002435061,0.110912753,0.979224372,0.995509111
LOC119035150,43.19620743,0.697935262,0.268409959,0.000653002,0.008287493
LOC119035162,16.73232697,0.049665879,0.196489151,0.444762687,0.776362278
NSD1,3144.433887,0.036916964,0.068982174,0.571211503,0.845726277
RAB24,418.7228758,-0.008356431,0.103575961,0.925605288,0.980657193
PRELID1,1672.758275,-0.109827361,0.079972078,0.136151167,0.460053945
MXD3,92.58868455,-0.069228658,0.140832684,0.498097856,0.807144042
LOC128627128,46.02435814,0.149182403,0.181449428,0.202659877,0.561372093
LMAN2,1467.112179,-0.011451791,0.061174453,0.844356356,0.954089472
RGS14,53.20560366,0.057191849,0.15546615,0.590059963,0.855699145
SLC34A1,6.189560209,-0.004461307,0.200172115,0.938156671,0.983787701
PFN3,2.270856488,0.062071014,0.220524147,0.023528122,0.15533442
F12,3.169319508,-0.087312589,0.229144956,0.096432069,0.383365792
GRK6,983.3772286,-0.048603207,0.060044107,0.397533802,0.742302584
PRR7,93.99050026,-0.278705627,0.182203183,0.032774211,0.194518795
DBN1,5662.581998,-0.103057819,0.054747982,0.050512829,0.259784753
PDLIM7,9824.516324,0.12746034,0.060087329,0.110332707,0.41180007
DOK3,35.34269381,-0.02661385,0.170530835,0.789673148,0.93708901
DDX41,611.3617523,-0.084319026,0.074720696,0.225638914,0.586145431
FAM193B,1058.519574,-0.065577762,0.078610549,0.366700342,0.721893712
LOC119035147,1.670880917,-0.050592447,0.215955874,0.083850544,NA
TMED9,1526.796119,-0.048682888,0.077677323,0.498745702,0.807278013
B4GALT7,508.7383379,-0.04461175,0.089748852,0.581356556,0.85018053
N4BP3,27.35237512,-0.79772819,0.399173381,0.002241923,0.024332354
RMND5B,314.6892726,-0.054900783,0.081446891,0.463431374,0.788742379
NHP2,528.7932359,-0.117506551,0.112360035,0.216476865,0.576248752
HNRNPAB,2306.517656,-0.122887887,0.056744924,0.024007787,0.15777405
PHYKPL,219.1764009,-0.148970446,0.110522463,0.114458731,0.420686734
COL23A1,1321.101921,-0.069253423,0.067854591,0.279526908,0.645602066
CLK4,1492.406705,-0.006314152,0.054510362,0.9038983,0.972935046
LOC119062964,13.79920136,0.063563813,0.207115743,0.374761934,0.726776954
LOC119055211,243.5987005,1.542785127,0.104477569,1.50E-50,2.16E-48
RACK1,9558.658022,-0.040553496,0.068306891,0.528988066,0.822991015
TRIM41,1010.261507,-0.031892,0.053864442,0.539936422,0.82908014
TRIM7,7.331766517,-0.04043298,0.202952889,0.525902707,0.821521724
SMAP1,1565.885463,0.035783834,0.04862704,0.449735116,0.778808786
B3GAT2,48.33083823,-0.065587926,0.163655618,0.519868533,0.819216424
LOC119040714,0.127358611,-0.00026877,0.208979296,0.997816849,NA
OGFRL1,309.1964773,-0.095098911,0.091621189,0.247007947,0.610365499
LOC119040711,212.443647,-0.132091253,0.099364738,0.130584532,0.450838378
RIMS1,1676.218127,-0.045894639,0.10439629,0.610896403,0.866462174
LOC119050611,0.196580362,0.00536861,0.208931495,0.930237938,NA
KCNQ5,383.9801706,0.017932582,0.112230137,0.850646784,0.956079208
KHDC3L,1.661292787,-0.020875105,0.208458109,0.480192686,NA
LOC119050929,0.235017033,-0.001085763,0.208956609,0.996190108,NA
CGAS,1.259722803,0.019766336,0.208509191,0.49097133,NA
MTO1,370.2437889,0.082802423,0.084134137,0.282050998,0.647200251
