"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"LOC128626932",0.211241345053146,-3.04269224027317e-06,0.0204791082796483,0.993707766210504,0.998978179612246
"LOC119041959",10.5013499976702,0.000718856980681694,0.0204885772316167,0.239352851713604,0.998978179612246
"LOC119041957",13.3689812793219,0.000170568542858104,0.0204784623815339,0.403368796728996,0.998978179612246
"LOC119041976",21.9012807202576,0.000297420007192291,0.0204690239071963,0.680212974799012,0.998978179612246
"LOC119041968",74.923640476577,0.00263402993080186,0.0206516384830638,0.143762087655662,0.998978179612246
"SP140",35.6408951650419,0.000589701823476039,0.0204307679503492,0.708632783354142,0.998978179612246
"SP110",444.507369499856,0.00725775298645365,0.0218128937893517,0.119642089610633,0.981161989884043
"LOC119041977",0.563868472699563,6.79356359087401e-05,0.0204783772436173,0.914026297636246,0.998978179612246
"SLC16A14",15.8544360584436,-0.00185286322774965,0.0205812330611025,0.0571911630262566,0.934443669371655
"FBXO36",133.133671869654,-0.00215831328863346,0.0204571584736469,0.430843291001282,0.998978179612246
"TRIP12",11195.4501234621,0.00870444105973107,0.0207601708308879,0.2933708491578,0.998978179612246
"DNER",197.425475813698,0.00337516604660285,0.0206333150730492,0.290132251105675,0.998978179612246
"PID1",23.9832419791102,0.000722337844160348,0.0204531089445313,0.595139048705581,0.998978179612246
"SPHKAP",7.67053077188669,-0.000195315605498294,0.0204692438584967,0.76902958318222,0.998978179612246
"DAW1",10.5562709794758,-0.0010573260972897,0.0205018357161851,0.216071290753963,0.998978179612246
"CCL20",1.34190910872017,-0.000393957157804666,0.0204829847103908,0.128171162404318,0.992863293245153
"LOC128627384",3.26833306226942,0.000154883937582744,0.0204777477439716,0.535251831514945,0.998978179612246
"SLC19A3",234.962152494244,-0.00163588524326627,0.0203163636293309,0.566277698613992,0.998978179612246
"AGFG1",2462.00540493374,-0.00823884889630664,0.0202014573383365,0.337185340025333,0.998978179612246
"TM4SF20",16.2279118776409,0.000255813522959625,0.0204563981399471,0.79857224824558,0.998978179612246
"MFF",1966.26918556975,0.00131553518369394,0.0190404998905689,0.854698449994249,0.998978179612246
"LOC119044744",65.2154700951495,-0.00209660508978769,0.0205406307100255,0.348567494392002,0.998978179612246
"COL4A3",43.7767409076831,0.000151696918067274,0.0204165657853394,0.924215089759811,0.998978179612246
"COL4A4",25.9710580638754,-0.000607201813413873,0.020441517555565,0.669129037507787,0.998978179612246
"RHBDD1",439.525183735018,0.0053044063462489,0.0207456029038054,0.306887400675907,0.998978179612246
"LOC119044738",211.000921524606,0.0036902784724312,0.0207332072876616,0.229480473628906,0.998978179612246
"IRS1",11334.6898186321,-0.00329065197617473,0.0192453143913174,0.651199198668958,0.998978179612246
"LOC119044736",2.36629361550563,-0.000467288003407235,0.0204833486978019,0.227515237050115,0.998978179612246
"LOC119044754",0.233208385188907,6.25356860627664e-05,0.0204790781187956,0.905529500577551,0.998978179612246
"NYAP2",180.022783463704,-0.000414064623446528,0.0202948560053238,0.880491935937382,0.998978179612246
"DOCK10",0.339239795058871,-3.31281628058609e-05,0.0204790916075366,0.84079917911735,0.998978179612246
"LOC128627588",30.1763337201257,0.000469801543036541,0.0204394825808442,0.593113985003455,0.998978179612246
"CUL3",2598.56983100558,0.0139782405463662,0.0234285961038223,0.150991850802571,0.998978179612246
"SERPINE2",300.059452650463,0.00346714434712657,0.0205114205199016,0.391706601260046,0.998978179612246
"MRPL44",259.295902775652,-0.00446706282424202,0.0209439977439493,0.162015745069939,0.998978179612246
"WDFY1",1942.85320662565,0.0157944788250335,0.0251552440952386,0.112802923966798,0.975369102313602
"AP1S3",822.082315574098,0.00170420427134264,0.0197292289461753,0.760106101956042,0.998978179612246
