Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj
TMBIM1,5603.968709,0.093750695,0.04495358,0.030789856,0.135247912
LOC119039537,285.3917817,-0.04322828,0.111609645,0.619211294,0.815969695
AAMP,2321.63862,-0.158433397,0.068797448,0.012291753,0.070635712
GPBAR1,5.189335956,0.02555884,0.176829623,0.432976305,0.68660359
ARPC2,14406.97573,0.01999398,0.051787575,0.687376166,0.854042614
CXCR1,73.48685831,-0.331543341,0.19889482,0.013027741,0.073751653
LOC119039525,0.346189362,-0.00514982,0.177615832,0.620783906,NA
LOC119039529,624.1517551,-0.040782808,0.06853149,0.51774637,0.750760206
RUFY4,709.2092706,-0.200212678,0.062423962,0.000628687,0.007401355
TNS1,8126.778342,-0.173330658,0.056642744,0.001211784,0.012406077
LOC128628505,1.328857799,-0.005183406,0.176310617,0.772042319,NA
LOC119039542,1.221879763,0.013076969,0.177289159,0.456400414,NA
IGFBP5,92949.81762,-0.127543387,0.039560165,0.000915232,0.010038318
IGFBP2,11.04872978,0.012682207,0.169391901,0.803378217,0.91563905
RPL37A,4084.371193,0.006975643,0.110768758,0.937296897,0.974933535
SMARCAL1,707.0404326,-0.033566609,0.063372047,0.570018307,0.784412776
MARCHF4,1.368400814,-0.013941676,0.176453339,0.543720924,NA
XRCC5,1326.46352,0.176634635,0.054183645,0.000604945,0.007179097
TMEM169,94.89379973,0.007587078,0.120481623,0.932512686,0.972961551
PECR,143.1806625,-0.162250387,0.130043472,0.096678912,0.283413578
MREG,26.95235741,0.019186363,0.158335474,0.78307839,0.905994986
LOC128627015,0.561993068,0.008147822,0.177581935,0.604629528,NA
LOC119062559,0.145186093,-0.000266612,0.177578559,0.987424604,NA
FN1,6100.435049,0.091320804,0.075526624,0.180905966,0.419551155
ATIC,1388.42312,-0.029490377,0.057550957,0.586959468,0.794324193
LOC128628364,15.34962319,-0.111820134,0.207462228,0.128013037,0.338259614
ABCA12,254.7325755,0.068844159,0.102648139,0.414254619,0.67219619
BARD1,432.8114359,-0.069426027,0.077021622,0.316173261,0.579906306
VWC2L,1.003028184,0.002714399,0.176449684,0.951689714,NA
SPAG16,157.3054288,0.034854505,0.111842203,0.689765366,0.855167879
IKZF2,841.1773145,0.547182558,0.07669096,1.04E-13,6.21E-12
ERBB4,7354.008317,0.051362298,0.082981508,0.484259587,0.726367331
CPS1,2.560498813,-0.069184982,0.195671516,0.019944479,NA
LOC128628506,0.695487527,0.004600605,0.17713922,0.777727318,NA
LANCL1,1544.016244,0.085126829,0.045600042,0.053236512,0.194307231
MYL1,1.662469111,-0.002535379,0.176429636,0.905872463,NA
ACADL,422.6965466,0.265867771,0.090463434,0.000948102,0.010306947
KANSL1L,2053.090333,0.149603094,0.073016445,0.024538519,0.116318019
RPE,1443.179987,0.15998721,0.051565029,0.001149891,0.011880514
UNC80,5.108518588,0.026173449,0.176689497,0.448334764,0.697814142
MAP2,64.83588219,0.1110477,0.156696244,0.251983488,0.509035609
LOC119064373,9.912027783,0.086276768,0.197115851,0.147941532,0.371438917
LOC119064309,5.231940834,0.067939978,0.189111982,0.175564966,0.412848931
PTH2R,23.55374839,0.22270718,0.303302603,0.044721421,0.173879994
PIKFYVE,877.2689101,0.226994824,0.064033737,0.000154078,0.002305243
IDH1,1744.238289,0.115220452,0.05660326,0.031240005,0.136610246
CUNH2orf80,0.900122395,0.018587492,0.178166637,0.294912083,NA
PLEKHM3,156.5185779,0.032025613,0.103522698,0.704698985,0.863358598
LOC119064340,7.23454527,0.007774175,0.171106026,0.883473262,0.951259264
FZD5,533.5096761,-0.058321062,0.068053609,0.352906515,0.616417284
CCNYL1,4265.076876,0.201026713,0.03163585,1.01E-10,4.77E-09
LOC128626223,874.9507672,0.004239985,0.089161371,0.95680548,0.983041221
LOC119064400,161.5906195,-0.000974742,0.115756463,0.990149402,0.99685766
LOC119064372,957.0815461,0.004655367,0.102515935,0.957248101,0.983359106
LOC128626294,27.82973717,0.008529804,0.156540292,0.889391695,0.95429098
METTL21A,1387.239006,0.349598074,0.049094558,2.24E-13,1.30E-11
CREB1,81.05319389,0.142930211,0.151881396,0.158874256,0.388578636
KLF7,1684.111559,0.484828653,0.071590752,1.58E-12,8.58E-11
CPO,0.205359583,-0.000967823,0.177581714,0.818552185,NA
LOC119064387,2.834187563,-0.01915944,0.175916598,0.551043851,NA
FASTKD2,687.1619739,0.041187757,0.062996332,0.484609007,0.726537994
MDH1B,27.49258972,0.08550809,0.170496617,0.317545275,0.581555749
DYTN,0.30176395,0.00574624,0.177545225,0.850990426,NA
ADAM23,44.40332034,0.120850788,0.175997692,0.209586964,0.459105377
LOC119064319,0.305669637,-0.002962336,0.177594784,0.62281568,NA
ZDBF2,599.9948695,-0.072371047,0.131562519,0.431391947,0.686325982
CMKLR2,284.4884851,-0.125047937,0.099843705,0.134073805,0.349396572
EEF1B2,5115.314782,-0.018720692,0.101736761,0.820340794,0.923634162
NDUFS1,2268.759382,0.116260358,0.044668682,0.007011533,0.046858878
LOC119064381,23.64705193,-0.070634929,0.169013902,0.376437227,0.639583702
LOC119064321,42.25318273,0.072491668,0.159250455,0.405792044,0.665116903
INO80D,1756.351551,0.083514068,0.063708139,0.159351394,0.389378756
LOC128627026,0.290798981,0.001685783,0.177440013,0.971472922,NA
NRP2,1701.678109,-0.10581476,0.057804148,0.051989167,0.191783126
PARD3B,932.0280695,0.002254103,0.091724805,0.977838758,0.991131726
LOC119064324,0.190240855,-0.000527939,0.177572043,0.98243243,NA
CD28,0.569055147,-0.009972322,0.177695664,0.287169477,NA
RAPH1,2108.177423,0.026642104,0.077343126,0.702706213,0.862521738
ABI2,1362.407231,0.027547867,0.054059071,0.593058021,0.798415291
LOC119064359,867.2431038,0.074438984,0.067146692,0.230323024,0.483334585
NBEAL1,2320.062996,0.124073497,0.078512037,0.077813711,0.248166733
CARF,311.3420453,-0.084598657,0.09703009,0.299419546,0.562467504
WDR12,1180.135613,0.083959833,0.063325499,0.154925694,0.383283391
ICA1L,25.51952988,-0.009366102,0.159427373,0.935481858,0.97408874
LOC119064307,0.094494928,-0.000101151,0.17758037,0.98746027,NA
ADCY1,0.578903986,0.019449694,0.178839428,0.176633543,NA
IGFBP1,2.199611679,-0.011439409,0.175160171,0.695109172,NA
IGFBP3,16.70756742,0.062195214,0.177116328,0.351996494,0.615452688
TNS3,2633.472808,-0.30813855,0.08212601,4.08E-05,0.000743124
PKD1L1,18.74567358,-0.07247853,0.175140132,0.323561054,0.58728954
HUS1,367.7268384,-0.131739762,0.087256263,0.083565521,0.260159803
SUN3,1.006831713,0.010755748,0.17690507,0.631738503,NA
CUNH7orf57,7.712158915,0.034229529,0.174433243,0.494379622,0.734036644
UPP1,17.57398967,0.108170877,0.199803417,0.174293555,0.411227692
ABCA13,0.828744335,0.017811482,0.177781447,0.451804633,NA
VWC2,57.7913777,-0.032454501,0.141540662,0.7115802,0.867971453
ZPBP,74.76567089,0.084890767,0.134749566,0.364348002,0.627639388
SPATA48,71.19166619,-0.129540445,0.155168398,0.193579084,0.438208964
LOC119057327,0.997996188,-0.01299414,0.177407158,0.421647775,NA
IKZF1,106.5661589,-0.336667356,0.179965608,0.00877628,0.055172649
FIGNL1,270.3323773,-0.078541036,0.090736358,0.313809393,0.577004367
DDC,1.091632378,-0.028591229,0.179843105,0.136170942,NA
GRB10,10393.36884,-0.238599748,0.045306616,5.19E-08,1.77E-06
COBL,2016.183716,-0.098322796,0.06462792,0.101200291,0.291857766
VSTM2A,0.681901572,-0.010624214,0.17761074,0.375526469,NA
SEC61G,663.8825314,-0.06915478,0.108817863,0.424475374,0.680257268
EGFR,945.2925451,-0.035659257,0.067307931,0.56630735,0.782668026
LANCL2,57.51120515,-0.061486824,0.146259585,0.491791772,0.732625825
LOC128626824,38.97654383,-0.571265251,0.366203261,0.005697879,0.040036244
VOPP1,87.44010092,-0.15836795,0.155925721,0.126053622,0.335000832
LSMEM1,12.81217248,-0.015206497,0.167208955,0.7897401,0.909052756
IFRD1,1175.477816,0.072337084,0.054162908,0.160011005,0.390259784
ZNF277,1333.418778,-0.20402003,0.045631821,3.63E-06,8.92E-05
DOCK4,1156.941291,-0.176390156,0.061104153,0.002070059,0.018691306
IMMP2L,79.58481057,0.212829063,0.167734798,0.057531091,0.203060195
DNAJB9,1440.806574,0.126357059,0.068303354,0.044506946,0.173411467
THAP5,407.4769606,0.278640442,0.098506186,0.001225126,0.012499331
GPR141,0.201667795,0.002426018,0.177466587,0.977228694,NA
ELMO1,341.753226,-0.02213625,0.086160135,0.768012466,0.898998417
AOAH,0.275778625,-0.002128956,0.177567647,0.837739748,NA
ANLN,9266.710119,0.0737209,0.036043272,0.036533394,0.152590388
MATCAP2,78.53559025,-0.023136085,0.126313417,0.786030901,0.907600422
EEPD1,15.99365075,-0.703564473,0.653798093,0.007261522,0.048094146
SEPTIN7,5921.332057,0.111827398,0.043476083,0.007837139,0.050700998
HERPUD2,514.2229038,0.060174641,0.076902861,0.385122422,0.647779687
LOC119039079,0.111709583,-0.000224021,0.177578497,0.98743926,NA
TBX20,1090.162258,0.066294759,0.075935537,0.333656158,0.597424534
DPY19L2,149.791557,0.002285484,0.108973321,0.979692702,0.991958813
DPY19L1,735.4599906,-0.010960799,0.062390567,0.850718191,0.936928657
NPSR1,3.314805203,0.007121646,0.174759868,0.825908442,NA
LOC119035193,0.574046448,0.019655745,0.178823425,0.190514891,NA
LOC128626758,0.193631672,-0.00057739,0.177572169,0.982374668,NA
BMPER,3464.859512,-0.033386588,0.072600125,0.613593001,0.81234629
BBS9,474.9530222,-0.00726417,0.071795461,0.911541268,0.964043537
RP9,559.0849834,0.255452608,0.069103282,4.98E-05,0.000879468
NT5C3A,552.3011145,0.006855334,0.078149925,0.922920617,0.968171468
FKBP9,2035.662948,-0.024459105,0.041382729,0.542959429,0.767861869
LOC119035195,115.4901289,-0.008517954,0.113950307,0.920196271,0.967306861
KBTBD2,1314.578796,0.163780227,0.055070695,0.001718777,0.016223976
AVL9,1435.358512,0.026972169,0.053992682,0.600356749,0.803250561
LSM5,470.0434565,0.123698884,0.103453352,0.147369655,0.370674476
PDE1C,167.1854506,-0.011548776,0.112331702,0.89293263,0.955548461
ITPRID1,0.163278936,-0.000496033,0.177575056,0.984275062,NA
ADCYAP1R1,0.344447299,-0.000455712,0.177582558,0.98733092,NA
AQP1,22.60108427,-0.111091129,0.190814675,0.214928437,0.465930765
MINDY4,69.38819968,-0.214789983,0.187364723,0.063384053,0.217411427
CRHR2,0.12575475,0.003634623,0.177511276,0.962588483,NA
GARS1,3095.595338,0.051081962,0.041815585,0.208844591,0.458328037
LOC119035289,3.185712486,0.062924351,0.190756231,0.076208183,NA
LOC119035252,394.0995462,0.052370471,0.083914832,0.47942659,0.722664361
GGCT,289.2907207,-0.06541242,0.111112587,0.453870228,0.702671347
NOD1,258.9498634,0.01598089,0.0866572,0.83343616,0.929306498
LOC128626782,1.368751013,-0.002391777,0.177001194,0.917231642,NA
LOC128626878,13.3630491,-0.07096712,0.183774117,0.260977308,0.519947099
BTG1,590.650262,0.215470868,0.085247461,0.004522483,0.033736945
PLEKHG7,157.5165186,-0.084435093,0.105579829,0.323950757,0.587830618
EEA1,2669.544281,0.029584466,0.090972658,0.705827464,0.863935989
LOC119050035,23.54590062,-0.113393172,0.19297748,0.185482311,0.426589088
LOC119050017,0.494262501,0.004167933,0.177434154,0.977053173,NA
LOC128626880,0.254219913,0.004517136,0.17753572,0.896031899,NA
NUDT4,10437.08977,0.071178027,0.029994356,0.016004958,0.085894427
UBE2N,4236.136359,0.095428703,0.059061911,0.085980713,0.264997894
MRPL42,514.4658398,0.159987852,0.090669094,0.042010554,0.166819866
SOCS2,160.5159002,0.223107568,0.120258763,0.020990565,0.104584443
CRADD,202.0098169,0.111862276,0.108565211,0.201870305,0.448487939
LOC128626887,1.063026848,0.020349704,0.178627509,0.229783438,NA
PLXNC1,97.36582184,0.109074814,0.133066806,0.253256098,0.510277613
CEP83,1839.006092,0.13383286,0.058342686,0.014846969,0.081069912
TMCC3,5.601701531,0.137480084,0.249960051,0.028929298,0.129851999
KCNA6,2.438087826,0.031965291,0.179578606,0.246568244,NA
GALNT8,50.84783874,0.103815141,0.168603082,0.264168327,0.524124901
NDUFA9,1041.598741,0.074442749,0.061935404,0.199136465,0.444892803
AKAP3,9.459995739,-0.027057394,0.170058837,0.622851183,0.818365256
DYRK4,8.663869649,0.064158185,0.180050088,0.323481785,0.587255484
RAD51AP1,454.1632709,0.09604045,0.075226804,0.157973069,0.387593008
CUNH12orf4,1190.214574,0.135540743,0.05961258,0.015524581,0.083829332
FGF6,0.145995909,-0.000633529,0.177581833,0.919535906,NA
FGF23,8.10492176,0.011225083,0.169812942,0.825273882,0.925924238
TIGAR,758.0996086,0.375911,0.067090603,3.79E-09,1.52E-07
CCND2,32378.42664,0.139854524,0.044335873,0.001094237,0.011473169
PARP11,247.9178551,0.13013482,0.100427867,0.121094,0.32670152
CRACR2A,3.080906562,0.02703764,0.17741607,0.416268526,NA
PRMT8,0.203850991,-0.000662616,0.177566062,0.978446834,NA
TSPAN11,2.542336042,0.085320552,0.205895525,0.022270112,NA
TSPAN9,2755.028689,-0.123485395,0.043716727,0.003459465,0.027561832
TEAD4,576.1406341,0.272221229,0.081418496,0.000235497,0.003292271
TULP3,1213.467322,0.005757744,0.060119367,0.919502613,0.967059705
RHNO1,353.3230563,-0.024840274,0.091542897,0.751232228,0.890685727
FOXM1,265.1694848,-0.045849417,0.093153899,0.56353087,0.780725059
NRIP2,8.68709765,0.062380537,0.181535937,0.304894287,0.56818409
ITFG2,542.9735878,0.057688503,0.071541832,0.377946993,0.64050465
LOC128626937,319.6982016,0.035780709,0.101522343,0.668554519,0.844026957
FKBP4,1707.356672,-0.021632688,0.052465245,0.66520547,0.842521307
WASHC1,654.4919289,-0.030284122,0.060769498,0.594732618,0.799698049
IQSEC3,0.414685522,-0.004658914,0.177622977,0.534314092,NA
SLC6A13,0.930589805,-0.013415984,0.177587387,0.397574,NA
KDM5A,1887.12944,0.145160441,0.056657466,0.006722905,0.045506759
CCDC77,1052.565353,-0.005199866,0.059926716,0.925817169,0.969159055
LOC119045239,0.095147736,-0.00019368,0.177578911,0.987448861,NA
LOC119045223,0.090457084,-0.000267482,0.177578555,0.987451151,NA
B4GALNT3,1135.931198,-0.056450799,0.053497639,0.267946445,0.528478588
NINJ2,35.85364218,0.001038191,0.146445449,0.989929022,0.996748203
LOC119045226,0.377495756,-0.002311785,0.177523176,0.947929312,NA
WNK1,6734.427119,0.043394347,0.059162079,0.436834577,0.688691662
RAD52,544.4091517,0.041199822,0.085329199,0.582569699,0.79208891
LOC119045236,5.388030001,0.001433108,0.172853764,0.990172779,0.99685766
ERC1,1558.839702,0.054656595,0.073685939,0.414656746,0.672461149
WNT5B,375.1056024,-0.065090392,0.088988368,0.397514092,0.658713104
ADIPOR2,1132.367408,0.052514445,0.050131153,0.274591109,0.535294936
CACNA2D4,6.916350402,0.001290727,0.169987827,0.980836528,0.992738905
DCP1B,854.870069,0.082523719,0.068628225,0.191493759,0.435653957
CACNA1C,6036.001691,0.014201301,0.085344424,0.850443151,0.936737465
C1QTNF9,9.809199586,0.084397776,0.197840163,0.126553046,0.33584444
SPATA13,648.9048335,-0.127921622,0.094252885,0.111487715,0.310604479
AMER2,25.36395281,0.02745072,0.156133249,0.748261602,0.888355578
LOC119061432,114.001393,0.646570162,0.167972958,8.93E-06,0.000197392
LOC128627030,1.551369826,-0.003772152,0.176968577,0.913335438,NA
UGT2A1,178.044021,-0.036496302,0.112557905,0.675515488,0.847508724
LOC119043925,2.952030172,-0.081419033,0.203254302,0.017962411,NA
ARHGEF5,7.906992984,0.103610372,0.208164616,0.100687844,0.291224742
NOBOX,2.806320118,-0.05295819,0.18631515,0.10269053,NA
TPK1,254.0646076,0.016832981,0.097238933,0.836631994,0.931040028
LOC128627072,53.00435271,0.068888418,0.156065853,0.432886001,0.68658101
ZNF354A,1958.346782,0.044908435,0.041846933,0.269672535,0.530328444
MINAR2,0.296648758,-0.00142327,0.177547127,0.96673691,NA
ADAMTS19,1.675356396,0.047660039,0.184538335,0.119918492,NA
SMURF1,665.0952849,-0.051143605,0.069867514,0.424917613,0.680448933
KPNA7,0.794284835,-0.013308157,0.177355411,0.411344905,NA
TRRAP,9643.296591,-0.054990781,0.065253173,0.363676261,0.626774765
LOC119052713,342.383735,-0.087817015,0.139932145,0.349639903,0.613396778
HIGD2A,155.9086781,-0.102879734,0.124814425,0.267665234,0.528210379
CLTB,1279.875421,-0.087421048,0.086658432,0.24723204,0.503224406
FAF2,1204.168879,-0.083938109,0.058389195,0.126533459,0.33584444
LOC119062978,0.119963741,-0.000280975,0.177578582,0.98743471,NA
RNF44,1238.06869,-0.174521249,0.063936889,0.003378398,0.027091413
CDHR2,1014.559262,-0.088503759,0.059799749,0.11460724,0.316429154
GPRIN1,4.476121605,0.019939077,0.175934078,0.543810842,0.768477023
SNCB,12.04226549,-0.025844541,0.171017827,0.660345567,0.840113893
EIF4E1B,0.228905431,0.009075527,0.177816867,0.76851465,NA
TSPAN17,563.8541175,-0.03608339,0.083626121,0.623853954,0.819172455
UNC5A,5.567572323,0.052599268,0.183023916,0.225356848,0.477117904
HK3,61.66207856,0.192075684,0.207373042,0.086825843,0.266332129
UIMC1,703.9619344,-0.014151979,0.061174303,0.804974546,0.916397226
LOC119062961,4.224806369,0.027045069,0.17620284,0.550987376,NA
ZNF346,358.3909492,-0.02391306,0.080345517,0.738194854,0.882398254
FGFR4,175.9376103,-0.307251659,0.130659232,0.003829384,0.029691808
LOC119035150,43.19620743,0.354249254,0.295659394,0.019558182,0.098984383
LOC119035162,16.73232697,0.031399157,0.168220818,0.610986695,0.810421975
NSD1,3144.433887,0.001461785,0.067618073,0.981935715,0.993306631
RAB24,418.7228758,-0.142485406,0.109728984,0.108124387,0.304627455
PRELID1,1672.758275,-0.187265267,0.082594624,0.010927067,0.064916015
MXD3,92.58868455,-0.062623552,0.133259876,0.493349932,0.733831797
LOC128627128,46.02435814,0.074768734,0.153892666,0.418637895,0.676261215
LMAN2,1467.112179,-0.174475535,0.062583515,0.002830709,0.023736607
RGS14,53.20560366,-0.131226415,0.168009681,0.18853891,0.431000298
SLC34A1,6.189560209,-0.031993759,0.177522072,0.409770392,0.668331482
PFN3,2.270856488,0.028130903,0.179087385,0.250483563,NA
F12,3.169319508,-0.01434744,0.175700679,0.647869672,NA
GRK6,983.3772286,-0.163180683,0.061347222,0.004479328,0.03352976
PRR7,93.99050026,-0.616355386,0.189091268,7.25E-05,0.00122951
DBN1,5662.581998,-0.158929508,0.055067819,0.002321027,0.020530449
PDLIM7,9824.516324,-0.250654479,0.06370839,2.80E-05,0.000540345
DOK3,35.34269381,-0.063448605,0.160612137,0.456161789,0.704470869
DDX41,611.3617523,-0.1470673,0.075881031,0.032053599,0.139222974
FAM193B,1058.519574,-0.035892327,0.076294078,0.601588122,0.803947541
LOC119035147,1.670880917,-0.002703189,0.176127739,0.908665773,NA
TMED9,1526.796119,-0.072818253,0.077038442,0.292969255,0.555497703
B4GALT7,508.7383379,-0.177182501,0.09396429,0.029748545,0.132322316
N4BP3,27.35237512,-0.068671444,0.167574495,0.34044462,0.603971737
RMND5B,314.6892726,0.092453315,0.081164809,0.199885197,0.446092996
NHP2,528.7932359,-0.063530464,0.104938183,0.454332952,0.702852076
HNRNPAB,2306.517656,-0.054471216,0.055766296,0.302693203,0.566011368
PHYKPL,219.1764009,-0.144512497,0.110600402,0.10507979,0.299650945
COL23A1,1321.101921,-0.195323207,0.070388876,0.002546531,0.021972203
CLK4,1492.406705,0.076492869,0.055084385,0.143358156,0.364079901
LOC119062964,13.79920136,-1.111085719,0.569463151,0.001598941,0.015365446
LOC119055211,243.5987005,1.129838999,0.105087842,3.70E-28,4.26E-26
RACK1,9558.658022,-0.044322349,0.067192177,0.475253169,0.719167261
TRIM41,1010.261507,-0.077161612,0.054443729,0.135354473,0.351245929
TRIM7,7.331766517,0.020250733,0.172523603,0.648474471,0.832689276
SMAP1,1565.885463,0.056890768,0.048663093,0.223992962,0.475799727
B3GAT2,48.33083823,0.374139416,0.276540778,0.015354488,0.083123689
LOC119040714,0.127358611,-0.000437737,0.177581814,0.928660114,NA
OGFRL1,309.1964773,0.181056278,0.097092621,0.029004616,0.129908176
LOC119040711,212.443647,-0.06334426,0.093756896,0.42619657,0.681625496
RIMS1,1676.218127,-0.007480211,0.099116716,0.926801712,0.969850012
LOC119050611,0.196580362,-0.000648386,0.177580331,0.912391929,NA
KCNQ5,383.9801706,-0.025358734,0.107886876,0.767355635,0.898728381
KHDC3L,1.661292787,0.019603186,0.177513256,0.42275295,NA
LOC119050929,0.235017033,-0.000806121,0.177565004,0.977818765,NA
CGAS,1.259722803,0.030157895,0.180103426,0.186689272,NA
MTO1,370.2437889,0.198361317,0.088107108,0.010592253,0.063540605
EEF1A1,117742.331,0.067697596,0.057858027,0.215323899,0.466137614
SLC17A5,970.9495199,0.010203798,0.053790259,0.842673163,0.933192101
