"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"LOC128626932",0.211241345053146,-2.17842058244527e-09,0.00144269503596421,0.997310943230608,0.999788421594547
"LOC119041959",10.5013499976702,-1.25576695648844e-06,0.00144269075891769,0.486708988882658,0.999788421594547
"LOC119041957",13.3689812793219,-1.21951243984041e-06,0.00144269393103027,0.217006534293571,0.999788421594547
"LOC119041976",21.9012807202576,-6.11070602339269e-06,0.0014426960999927,0.00269973087010562,0.999788421594547
"LOC119041968",74.923640476577,-5.79693860879892e-06,0.00144267087960875,0.210162468809069,0.999788421594547
"SP140",35.6408951650419,-1.55458756319311e-06,0.00144267344024621,0.697598654797634,0.999788421594547
"SP110",444.507369499856,1.64716653858222e-05,0.00144255390945746,0.157528116076324,0.999788421594547
"LOC119041977",0.563868472699563,-1.08545374215489e-07,0.00144269477392752,0.665008583032871,0.999788421594547
"SLC16A14",15.8544360584436,-7.29851431431486e-07,0.00144268483170757,0.786580351922435,0.999788421594547
"FBXO36",133.133671869654,-7.66266784448208e-06,0.0014426347571364,0.278841398391711,0.999788421594547
"TRIP12",11195.4501234621,-3.51123408282964e-06,0.00144195259536955,0.873905569284421,0.999788421594547
"DNER",197.425475813698,6.28453719826275e-06,0.00144261497464122,0.414908178183571,0.999788421594547
"PID1",23.9832419791102,-3.76529218559796e-06,0.00144268161922702,0.264420681279059,0.999788421594547
"SPHKAP",7.67053077188669,3.86115268076507e-07,0.00144269112363415,0.81857176367993,0.999788421594547
"DAW1",10.5562709794758,2.87879764492515e-06,0.00144268962286769,0.216942510033753,0.999788421594547
"CCL20",1.34190910872017,-1.10360747481999e-06,0.00144269459883136,0.0995161275885528,0.999788421594547
"LOC128627384",3.26833306226942,1.14624606430429e-06,0.00144269385520731,0.255062243178076,0.999788421594547
"SLC19A3",234.962152494244,-1.15669128148145e-05,0.00144262704280586,0.153968214924046,0.999788421594547
"AGFG1",2462.00540493374,3.7632665149136e-06,0.00144181286142162,0.883004738336644,0.999788421594547
"TM4SF20",16.2279118776409,-5.86332163331447e-07,0.00144268488016411,0.823035935324426,0.999788421594547
"MFF",1966.26918556975,2.8945342019836e-05,0.00144225136463395,0.160226027960434,0.999788421594547
"LOC119044744",65.2154700951495,-2.52130348517765e-06,0.00144266258364203,0.610111484531572,0.999788421594547
"COL4A3",43.7767409076831,1.94076559613558e-06,0.00144267319274418,0.610599950252651,0.999788421594547
"COL4A4",25.9710580638754,-1.04596369847549e-06,0.00144267913933489,0.755947744352709,0.999788421594547
"RHBDD1",439.525183735018,-2.20686283692894e-05,0.00144253169605656,0.100106856693077,0.999788421594547
"LOC119044738",211.000921524606,-1.67658518727914e-06,0.00144260917980402,0.820268192129324,0.999788421594547
"IRS1",11334.6898186321,-6.57214330533431e-06,0.0014420926198458,0.753813788064515,0.999788421594547
"LOC119044736",2.36629361550563,-5.98179649788151e-07,0.00144269389590005,0.518584601476309,0.999788421594547
"LOC119044754",0.233208385188907,-9.14492124358814e-08,0.00144269502913808,0.891214535365806,0.999788421594547
"NYAP2",180.022783463704,2.56817246993266e-07,0.00144261995932255,0.975924644124363,0.999788421594547
"DOCK10",0.339239795058871,-9.86940920473687e-08,0.00144269501945572,0.994018587379007,0.999788421594547
"LOC128627588",30.1763337201257,1.7185157553776e-06,0.00144267895131051,0.628434961684308,0.999788421594547
"CUL3",2598.56983100558,2.79986929791217e-05,0.00144187562641576,0.287592974063307,0.999788421594547
"SERPINE2",300.059452650463,-8.24049594505993e-06,0.00144256812082844,0.408754121781213,0.999788421594547
"MRPL44",259.295902775652,-3.5407159942094e-06,0.00144260618920885,0.653967677869642,0.999788421594547
"WDFY1",1942.85320662565,3.19229026867651e-05,0.00144198264306856,0.207875174607101,0.999788421594547
"AP1S3",822.082315574098,-6.04376510378973e-06,0.00144236796091289,0.696324042304212,0.999788421594547
"SCG2",0.596099382662621,-1.28777962633741e-07,0.00144269469974405,0.661160085309803,0.999788421594547
"LOC119061933",1146.71283826614,-3.64044027245484e-07,0.00144267047260356,0.938622041460156,0.999788421594547
"KCNE4",0.0868655763035126,1.54020531766018e-07,0.00144269499502962,0.943417952765542,0.999788421594547
"ACSL3",1128.46056649345,2.20537662848909e-05,0.00144216285207715,0.295783855873107,0.999788421594547
"MOGAT1",42.5770745395657,2.29928927726676e-07,0.00144267413557617,0.955154528585863,0.999788421594547
"FARSB",1784.20191867002,2.86427494598396e-06,0.001442075918428,0.885645194168036,0.999788421594547
"SGPP2",2.73591257459058,4.30886283959806e-07,0.00144269321973395,0.709377283384152,0.999788421594547
"LOC128626908",0.697086960411415,6.47276860674802e-07,0.00144269482258456,0.250407091646562,0.999788421594547
"EPHA4",7525.55582326858,1.47457093155059e-05,0.00144191970111009,0.532621524721327,0.999788421594547
"LOC128626614",0.161676851174357,-1.50798467913112e-08,0.00144269503842005,0.938696728328526,0.999788421594547
"LOC119047933",0.228120801642128,1.53922846309196e-07,0.00144269493468174,0.888007073216241,0.999788421594547
"SLC4A3",108.708991855508,-6.5376733356988e-08,0.00144263779091447,0.991686931437858,0.999788421594547
"STK11IP",221.848037565466,-7.68539567041179e-06,0.00144261545924147,0.314761461900531,0.999788421594547
"INHA",0.106735542353944,1.94052254475831e-07,0.00144269499090719,0.892607717170602,0.999788421594547
"OBSL1",3.45326586579168,-1.86594185936375e-08,0.001442693220216,0.995324722256201,0.999788421594547
"TMEM198",7.29874648140903,2.90973808804406e-07,0.00144269100904077,0.862171565509672,0.999788421594547
"CHPF",862.244563187858,6.24985623707158e-06,0.00144258237657798,0.508069806204985,0.999788421594547
"ASIC4",0.434934344433796,-2.12157190636677e-08,0.00144269490993914,0.774684760131188,0.999788421594547
"GMPPA",321.59007131063,4.70661899146658e-06,0.00144257093037366,0.624629744070267,0.999788421594547
"SPEGNB",0.826847075579252,-1.46814802070408e-07,0.00144269457003554,0.738995010110824,0.999788421594547
"SPEG",698.292639244203,6.84152133496207e-07,0.00144253146866078,0.949903815833704,0.999788421594547
"DES",1.54187056342811,9.33121255318396e-07,0.00144269458411713,0.147516144660036,0.999788421594547
"DNPEP",172.889414232281,-2.14154475985288e-06,0.00144261858712278,0.773647150504497,0.999788421594547
"PTPRN",322.524758546667,7.85214624562106e-06,0.001442555001169,0.454898286205901,0.999788421594547
"DNAJB2",599.516075891928,8.27282505431487e-06,0.00144253604207343,0.458191975095794,0.999788421594547
