Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj
LOC119056095,5.981002747,9.827902791,2.058155622,1.11E-12,2.98E-11
APOL6,430.0394788,8.630707955,0.316186452,7.02E-165,2.86E-162
LOC119058800,5.765052117,8.302607571,1.386872038,2.28E-10,5.00E-09
LOC119037600,6.202116579,7.843760186,1.262783224,6.02E-11,1.39E-09
PARP15,55.61511286,7.790008017,0.468791175,1.03E-60,1.26E-58
LOC119042748,25.00668434,7.733001934,0.536988892,5.56E-46,4.92E-44
LOC119056100,10.54774051,7.732737424,0.990930853,1.75E-13,5.02E-12
UBA7,69.5635437,7.71960705,0.358051053,2.36E-102,6.29E-100
LOC119056102,123.0309747,7.625429739,0.256297051,1.52E-193,7.99E-191
ETV7,163.5074674,7.605107943,0.372528267,4.50E-93,9.91E-91
LOC119039254,5.788390311,7.514922957,1.045715758,5.32E-12,1.35E-10
LOC119056101,332.6734345,7.270414663,0.238300137,2.02E-205,1.27E-202
LOC128626159,5.696147009,7.202325096,1.090108006,1.41E-10,3.16E-09
ZBP1,3.476097704,7.017791923,1.406166131,5.54E-08,9.23E-07
LOC119058968,20.97918222,6.898036038,0.672384938,2.57E-25,1.35E-23
BST2,32.06072863,6.806544893,0.432063155,8.99E-56,9.63E-54
SERPING1,26.4707304,6.772546733,0.481886871,4.54E-44,3.86E-42
CXCL10,75.71088166,6.592173653,0.539129767,3.35E-35,2.35E-33
LOC128626953,5.019146664,6.526840211,1.10418321,6.00E-09,1.11E-07
LOC119054330,25.71557786,6.47158115,0.435291937,6.33E-50,5.93E-48
GIMAP8,10.7419766,6.424067654,0.636054371,3.73E-24,1.90E-22
LOC128628317,1.476654493,6.400627971,3.126716749,0.002998376,0.017611944
FOXS1,17.11726859,6.204785326,0.587653964,6.65E-26,3.59E-24
CIITA,2.397434345,6.140462936,1.825462208,1.32E-06,1.76E-05
SAMD9L,4.656645243,6.084117722,0.973491197,3.76E-10,8.07E-09
LOC119041976,21.90128072,6.026641752,0.426745989,1.45E-45,1.27E-43
PSMB8,82.01408699,5.97084135,0.284686487,1.97E-98,4.85E-96
LOC119041957,13.36898128,5.955371472,0.90013391,5.44E-12,1.37E-10
MX2,179.7773753,5.898893475,0.188327421,3.54E-216,2.51E-213
LOC119041954,12.08401475,5.830815818,0.5351987,5.26E-28,3.08E-26
NLRC5,256.1709505,5.819351139,0.156289902,1.09E-303,1.19E-300
LOC119060799,6.735362871,5.650396759,0.792877661,5.19E-13,1.43E-11
PSMB9,76.56433581,5.58837142,0.268488644,6.20E-97,1.46E-94
LOC119041955,19.35906805,5.565577154,0.448620217,9.07E-36,6.48E-34
IL15RA,28.36490019,5.539770222,0.405632205,7.34E-43,5.95E-41
PARP14,827.1854381,5.516458444,0.090800639,0,0
IDO1,2.31306356,5.443802228,1.63447564,0.000234843,0.002017146
TNFSF10,6.499094052,5.438647241,0.927964575,3.19E-09,6.12E-08
XDH,40.94955433,5.419152831,0.27636883,5.84E-86,1.11E-83
LOC119047726,45.89375961,5.331462667,0.33625611,3.28E-57,3.66E-55
IFIH1,32.53079181,5.248465647,0.359934515,1.16E-48,1.05E-46
IRF1,547.7290296,5.196263329,0.110675493,0,0
LOC119048221,15.1365062,5.107063285,0.522766625,4.74E-23,2.29E-21
TNFRSF14,47.74158379,4.999558716,0.265799871,1.93E-79,3.14E-77
IRF7,22.27648233,4.939206506,0.419719874,8.01E-33,5.26E-31
ISG20,2.811622998,4.892155023,1.206897744,1.47E-05,0.000164103
PXT1,1.579409261,4.814209885,1.834797657,0.000813275,0.005910573
CASP1,8.149489024,4.73667065,0.634378598,1.48E-14,4.52E-13
IFI44L,77.17217773,4.709066,0.218988658,1.95E-103,5.39E-101
LOC119041959,10.50135,4.665661328,0.512870064,1.46E-20,6.35E-19
CLEC2B,13.36760772,4.662992121,0.517108948,3.25E-20,1.38E-18
SAMD9,46.66870477,4.660055652,0.254801976,1.94E-75,2.92E-73
MX1,58.22961411,4.592629751,0.248416818,2.24E-77,3.50E-75
TAP1,791.6527488,4.571085545,0.082067553,0,0
HERC6,48.48241424,4.557236839,0.236889441,3.30E-83,5.91E-81
PARP9,583.8519707,4.505973181,0.080170257,0,0
BCL2L14,11.06522655,4.492195376,0.497736795,2.64E-20,1.13E-18
CXCL9,1.195370482,4.477829849,4.637128981,0.01262532,NA
BATF2,569.5461595,4.47311079,0.094793444,0,0
NEURL3,68.88736997,4.470938197,0.257409024,1.71E-68,2.26E-66
LOC119041179,14.11836486,4.469157916,0.489859705,8.89E-21,3.89E-19
STAT1,4069.990831,4.443882217,0.041828455,0,0
LOC119037952,4.661853539,4.363794327,0.775485158,2.60E-09,5.00E-08
PARP12,140.6813709,4.327164828,0.148831975,1.02E-186,4.91E-184
DRAM1,4.462064844,4.299385852,0.875197824,1.38E-07,2.18E-06
LOC119039222,1.399189385,4.258644842,1.604418533,0.000520473,0.004059639
C1R,2.853441571,4.243484934,1.010997194,4.19E-06,5.17E-05
LOC119064774,9.143076274,4.242023087,0.630807023,1.76E-12,4.68E-11
TAP2,276.5469709,4.184051151,0.139543181,1.21E-198,6.82E-196
LGALS3BP,35.00266039,4.171043279,0.30371661,8.48E-44,7.16E-42
ANGPTL6,1.149936653,4.086206557,2.215358665,0.001081921,NA
ERAP2,179.2184496,4.072284162,0.133656161,7.91E-205,4.77E-202
LOC119060295,10.27896841,4.037538302,0.539911129,1.24E-14,3.82E-13
GIMAP5,1.821250449,3.959956018,1.482588708,0.000962779,0.006808822
DHX58,9.797225274,3.938506635,0.517428753,3.31E-15,1.06E-13
CARD16,30.18234699,3.931031524,0.321989296,3.47E-35,2.42E-33
LOC119059520,10.43100636,3.868370891,0.534726853,4.87E-14,1.45E-12
DTX3L,441.3827148,3.835962102,0.090137426,0,0
INKA1,1.913501768,3.796771845,1.153036065,0.000148787,0.001348352
LOC119060770,50.98678368,3.773847011,0.245732555,3.07E-54,3.22E-52
FYB1,0.710906726,3.75193135,3.379690579,0.008286301,NA
RNF213,1113.555243,3.729002901,0.09956087,0,0
VAMP5,13.59286994,3.694365681,0.455309399,6.78E-17,2.44E-15
RBM43,42.91759221,3.690394615,0.269613117,1.62E-43,1.35E-41
C1S,13.11695626,3.614319117,0.433119264,9.62E-18,3.65E-16
RNASEL,82.24849231,3.588689052,0.188056257,3.90E-82,6.84E-80
UBD,8.947953057,3.531939315,0.582613971,1.13E-10,2.56E-09
CADPS2,21.59078175,3.448698059,0.337770836,2.04E-25,1.08E-23
TRIM21,112.865357,3.425064324,0.157424302,6.12E-106,1.75E-103
LOC119063223,2.185598945,3.405948986,1.278859649,0.000872265,0.006258339
NMI,100.488321,3.353099746,0.184593433,8.39E-75,1.22E-72
SOCS1,3.280185971,3.31286569,0.917860814,2.40E-05,0.000258052
LOC119060990,23.80141614,3.307309989,0.351057028,4.44E-22,2.03E-20
LOC119041968,74.92364048,3.28341354,0.216556675,3.62E-53,3.67E-51
OAS3,133.4556677,3.238835071,0.158957014,2.34E-93,5.22E-91
IFI35,116.1689165,3.222554123,0.165061524,6.09E-86,1.14E-83
LOC119036306,2.458379444,3.220913944,0.953918239,7.53E-05,0.000727395
WARS1,6712.178148,3.172467412,0.054733288,0,0
LOC119054886,31.39445576,3.161519355,0.30334983,1.51E-26,8.38E-25
SP110,444.5073695,3.153229145,0.080866209,0,0
TMEM140,61.4953373,3.128021703,0.217414182,5.62E-48,5.05E-46
LOC119054885,4.892624699,3.12658841,0.790293049,5.32E-06,6.43E-05
LOC119044649,82.41371115,3.121420995,0.189708735,5.86E-62,7.34E-60
STAT4,3.765267034,3.058101725,0.890673591,4.38E-05,0.000444927
CDHR4,2.271792862,3.038656239,2.444289985,0.008225108,0.040029842
OAS1,3.232638011,3.031610167,1.12676877,0.001025164,0.007193808
LOC119050143,198.6840143,3.030092514,0.109634019,3.43E-169,1.43E-166
IFIT2,555.4793116,3.024668706,0.078411101,0,0
SHFL,30.33761527,2.996595388,0.26678047,2.88E-30,1.79E-28
NTN1,3.511594614,2.990666293,0.913577513,8.28E-05,0.000793292
LOC119058220,218.0000722,2.979965904,0.170390564,1.08E-69,1.46E-67
LOC128626817,2.598570554,2.877035397,1.296647891,0.002181184,0.013555863
SLC7A14,4.855327258,2.848199756,1.009843552,0.000448835,0.003560526
SLC15A3,11.45558167,2.829017987,0.426495435,2.78E-12,7.26E-11
TAPBP,1024.163163,2.800694527,0.064889733,0,0
LY6E,249.0321163,2.797204688,0.146719173,3.26E-82,5.78E-80
NEFL,15.61187721,2.77365971,0.373790898,1.03E-14,3.17E-13
ICAM1,53.77553248,2.744538166,0.23157544,1.52E-33,1.02E-31
HK3,61.66207856,2.740525698,0.217501673,1.63E-37,1.21E-35
LOC128626974,171.1651944,2.729702328,0.131887941,3.13E-96,7.29E-94
LOC128627392,67.99679438,2.723413713,0.197851466,3.30E-44,2.83E-42
LOC119039787,28.69786928,2.698224929,0.311766306,3.93E-19,1.58E-17
PIK3IP1,170.5606506,2.697313474,0.134226207,7.38E-91,1.58E-88
CBLN3,28.15538516,2.649790639,0.285529387,1.46E-21,6.57E-20
IL33,11.17677052,2.649412179,0.444106755,1.86E-10,4.10E-09
CD274,840.6569249,2.623943919,0.065158447,0,0
ERAP1,942.7888025,2.619000381,0.06720669,0,0
LOC128626334,79.14990985,2.609269144,0.179887416,9.67E-49,8.85E-47
NEFM,239.1652548,2.602317181,0.121696107,1.66E-102,4.50E-100
SLC4A10,2.833657659,2.586879815,1.060631234,0.000790393,0.005772595
ASB15,24.06755736,2.562839138,0.341733467,4.18E-15,1.33E-13
LOC119055910,412.8448066,2.561503991,0.079402,2.07E-229,1.69E-226
LY6H,1.689240878,2.550801536,1.350934802,0.003459208,0.019804756
TLR4,129.8879728,2.550542366,0.148365366,2.63E-67,3.46E-65
DENND2D,15.06464325,2.535197625,0.356716726,9.43E-14,2.76E-12
IRAG2,5.421312795,2.529635371,0.632966698,4.53E-06,5.56E-05
LOC119063929,15.38621097,2.502023106,0.434878432,6.22E-10,1.30E-08
LOC119060424,98.39350125,2.49454746,0.163313231,9.49E-54,9.85E-52
LOC128628419,2.614086672,2.488026458,1.053299722,0.00101737,0.007157614
KIAA0040,16.45697811,2.459729515,0.452133427,4.15E-09,7.88E-08
LOC119036833,52.62710335,2.448762703,0.20676615,1.76E-33,1.17E-31
LOC119060284,157.0863929,2.421269819,0.155041519,3.71E-56,4.06E-54
PARP10,239.5459694,2.393053428,0.127464105,7.86E-80,1.29E-77
MOV10,585.5491019,2.387708646,0.06830379,7.95E-269,7.19E-266
LGALS9,4.278200633,2.369982191,0.786477233,0.000156516,0.001406661
MYRFL,13.40880971,2.368401662,0.445999718,7.18E-09,1.32E-07
LOC119060976,709.471603,2.359426972,0.107327738,2.58E-108,7.52E-106
CTXN3,8.219428099,2.355415194,0.571637515,1.38E-06,1.83E-05
FLT3LG,26.80480205,2.334912298,0.282311787,8.39E-18,3.21E-16
HELZ2,322.3506752,2.297338919,0.128396825,1.63E-72,2.29E-70
STMN3,5.318862052,2.247509793,0.748387729,0.000143941,0.001312466
PDCD1LG2,519.7121787,2.240060969,0.076414582,3.86E-190,1.90E-187
USP43,13.77044394,2.238439943,0.452350386,4.97E-08,8.34E-07
LOC128627585,6.937174321,2.230189663,0.620556061,1.84E-05,0.000201603
TLR3,138.0637595,2.216716846,0.136924436,3.68E-60,4.32E-58
B2M,3665.560057,2.192914423,0.110456536,6.41E-89,1.31E-86
TRIM14,21.77840655,2.131538184,0.304460357,2.06E-13,5.84E-12
CUNH16orf74,32.781777,2.120656198,0.258140263,1.55E-17,5.77E-16
LOC119060296,16.15100353,2.108720009,0.408343106,1.73E-08,3.05E-07
SP100,331.0730411,2.106374999,0.090588617,9.22E-121,3.01E-118
TRIM25,1020.550672,2.095982945,0.059934258,3.91E-269,3.75E-266
CD38,14.54566202,2.060809578,0.370187689,1.78E-09,3.54E-08
RDH10,277.2947224,2.058296993,0.099574891,4.13E-96,9.48E-94
ZC3H12D,5.754253091,2.041206027,0.688318412,0.000181351,0.001605071
LOC128625758,43.4187353,2.034361466,0.27338745,7.23E-15,2.25E-13
NFIX,72.58958643,2.020080329,0.19513358,3.10E-26,1.70E-24
OASL,54.03918874,2.018667463,0.206359708,9.60E-24,4.81E-22
MLKL,589.6429264,2.008593936,0.070040777,4.87E-182,2.27E-179
LOC119061418,30.53709503,2.007049041,0.266110436,3.59E-15,1.15E-13
LOC119042134,11.07107137,2.000541558,0.574595811,3.33E-05,0.000345641
LOC119056745,4.621246022,1.999504262,0.919818611,0.001998698,0.012593498
OAS2,60.1839651,1.995512921,0.226193691,7.19E-20,3.00E-18
ATP13A4,51.31695544,1.989548765,0.25668249,5.81E-16,1.98E-14
CASP7,41.90524377,1.976592516,0.214058426,1.91E-21,8.53E-20
ACSL5,525.9793859,1.965342229,0.064836764,6.35E-203,3.70E-200
SEMA5A,1054.891701,1.964457333,0.079299941,1.13E-136,4.00E-134
LOC119060787,11.88433286,1.962682884,0.514806591,7.58E-06,8.93E-05
TTC31,307.2050508,1.958152833,0.103361949,3.30E-81,5.59E-79
LOC119060978,2.206178341,1.95143353,1.261070759,0.007249926,0.036225174
JADE2,342.6939067,1.94345343,0.096868181,1.04E-90,2.21E-88
IL17RC,127.5526999,1.937448997,0.131525903,2.70E-53,2.75E-51
LOC119056323,23.43126267,1.928879537,0.425542633,3.29E-07,4.89E-06
EIF2AK2,1593.551954,1.919654008,0.0545584,2.00E-272,2.04E-269
STARD8,211.4927912,1.897419249,0.120101661,2.59E-57,2.91E-55
LOC119056412,32.14630146,1.876569245,0.287695527,4.69E-12,1.19E-10
SFMBT2,112.2345379,1.875117541,0.142652334,1.20E-40,9.34E-39
RTP4,109.2247492,1.860696085,0.180508468,4.98E-26,2.71E-24
ANGPT1,960.3027667,1.845844176,0.072102392,8.48E-146,3.14E-143
UNC93B1,88.33844738,1.84170776,0.176768822,1.43E-26,7.98E-25
PSME2,856.4936747,1.838261924,0.102911696,1.54E-72,2.18E-70
TRNAC-GCA_2,5.805925678,1.826001556,0.621646567,0.00018683,0.001645518
SLC19A3,234.9621525,1.819972102,0.119605791,1.92E-53,1.97E-51
LOC119062276,417.4282235,1.814492518,0.09106092,1.57E-89,3.25E-87
NPPA,31.97739554,1.805756458,0.244698321,1.20E-14,3.67E-13
PAK3,98.25353446,1.795254564,0.160895026,5.28E-30,3.23E-28
KLF5,574.0762456,1.792814508,0.066670986,4.90E-147,1.90E-144
LPIN1,1667.628222,1.786643828,0.055655901,2.65E-227,2.06E-224
PSME1,644.2978437,1.781188031,0.114220136,5.31E-56,5.77E-54
LOC119055211,243.5987005,1.776202991,0.104375387,4.16E-66,5.38E-64
IRF9,222.3590434,1.771297387,0.116095967,1.05E-53,1.08E-51
ANO3,25.93308318,1.763860876,0.333485399,7.80E-09,1.43E-07
LOC119045505,376.9905651,1.742969754,0.116118201,4.31E-52,4.26E-50
ANXA10,4.689497815,1.738111673,0.930450396,0.002363086,0.014464358
IRF2,248.8621504,1.731877784,0.106066077,4.32E-61,5.33E-59
TNFRSF1B,125.5050505,1.712390156,0.134465356,2.91E-38,2.21E-36
LOC119047397,511.1017652,1.708639497,0.127119612,3.18E-51,3.08E-49
LOC119057768,228.4627024,1.702863833,0.12893453,4.50E-41,3.54E-39
LOC119050144,39.03104984,1.700214774,0.249232921,6.58E-13,1.80E-11
EDN2,24.3387495,1.695072178,0.308841718,2.72E-09,5.23E-08
FMO5,794.7040094,1.694526217,0.057014136,3.33E-195,1.81E-192
LOC119038977,340.9500664,1.693662916,0.104331548,1.82E-60,2.18E-58
LHFPL2,399.5185035,1.676937166,0.078013764,1.22E-103,3.44E-101
JAM3,505.7298139,1.668787021,0.079157786,8.87E-100,2.26E-97
SBNO2,705.4817533,1.667923551,0.072031242,8.44E-120,2.70E-117
LOC119045901,382.5551182,1.659628334,0.094490771,3.30E-70,4.60E-68
UBE2L6,14.91216392,1.649205231,0.400035423,2.37E-06,3.03E-05
IL15,75.4758305,1.643763473,0.187819831,1.37E-19,5.69E-18
IFI44,55.01172738,1.643304084,0.185615274,6.26E-20,2.62E-18
LOC119058998,1630.321465,1.633102695,0.125810772,1.02E-39,7.81E-38
RIPK2,654.8099698,1.627855147,0.078354102,4.63E-97,1.11E-94
DPYD,310.216542,1.627485892,0.092815557,6.26E-70,8.57E-68
ATF3,269.3454508,1.623411203,0.09828445,2.07E-62,2.62E-60
CUNH11orf52,18.97562405,1.616721777,0.374051713,1.34E-06,1.78E-05
UNC5D,590.1366568,1.610253688,0.083884269,2.83E-83,5.12E-81
UPP1,17.57398967,1.605809229,0.398217396,3.64E-06,4.53E-05
DNPEP,172.8894142,1.60362905,0.130542211,8.09E-36,5.86E-34
KDR,964.4824911,1.601279957,0.064361864,7.75E-138,2.81E-135
GATA6,9.905611258,1.572025638,0.575542023,0.000219167,0.001894486
SLCO5A1,93.61301,1.567514783,0.153992451,1.83E-25,9.67E-24
PCSK5,12.60894956,1.561351849,0.440131081,2.34E-05,0.000251636
LOC119041899,5.942344084,1.555899893,0.813617605,0.002683006,0.016066481
ITPKA,2.055442481,1.552631272,2.784628887,0.011676131,0.052367432
LBH,2179.226961,1.55142842,0.04602084,2.72E-250,2.33E-247
LOC119051619,35.57075968,1.55004856,0.282617861,3.06E-09,5.87E-08
ATP10D,362.8296159,1.546079396,0.088650205,2.90E-69,3.87E-67
PLCH1,12.31184991,1.54305686,0.437074981,3.56E-05,0.000367495
NUB1,604.8351539,1.538444485,0.068577331,1.51E-112,4.66E-110
LOC119052518,14.65280361,1.536686382,0.452408552,3.96E-05,0.000405675
ADARB2,4.311598114,1.535849147,1.299256665,0.006949278,0.035071746
TNFSF13B,7.947245383,1.531070266,0.589380493,0.000478175,0.003762138
LOC119050146,91.6929434,1.531002152,0.186768738,1.83E-17,6.76E-16
ARID5A,18.66982394,1.527438238,0.401503285,8.34E-06,9.75E-05
LY75,775.8567719,1.519661271,0.055754158,9.70E-165,3.85E-162
UST,145.2193956,1.513563849,0.134600518,1.82E-30,1.15E-28
COL16A1,6.432947844,1.512669773,0.656331707,0.001051542,0.007328415
LOC119056406,540.5773731,1.505340779,0.140840412,7.87E-28,4.58E-26
LOXL4,41.04164411,1.504690847,0.238597126,2.04E-11,4.90E-10
STAT2,440.8124184,1.495344551,0.071916278,4.01E-97,9.75E-95
HEPHL1,8.763424606,1.474705947,0.544147103,0.000377584,0.003077714
CLDN4,370.2108225,1.470048356,0.111612173,9.08E-41,7.12E-39
SOCS3,168.4476633,1.452299035,0.139025824,1.10E-26,6.17E-25
LOC128626315,3.278928944,1.443650568,0.990166374,0.005049439,0.027002154
LOC128626435,3.365225627,1.440335246,1.822063431,0.008433689,0.040912571
SLC22A16,10.68780378,1.431686782,0.54477012,0.00044818,0.00355706
IFI6,467.4126966,1.429783956,0.118349879,7.67E-35,5.30E-33
CASP8,480.0772937,1.423722921,0.083448991,2.08E-66,2.71E-64
IL7,1351.812719,1.422458597,0.063592256,5.48E-112,1.62E-109
LOC128626314,6.364340139,1.421752316,0.756567569,0.002408556,0.014691395
LOC119042380,697.1203413,1.411057717,0.147171615,6.18E-23,2.97E-21
PPM1K,608.2399249,1.410043766,0.07462036,8.78E-81,1.46E-78
ITPKC,359.2793173,1.400423729,0.100992983,7.27E-45,6.27E-43
SP140,35.64089517,1.387304898,0.249568037,2.06E-09,4.03E-08
IFI30,378.8988322,1.380422595,0.123589402,4.29E-30,2.64E-28
DUSP10,78.24895406,1.373622077,0.180153071,1.87E-15,6.18E-14
CLCA4,10.46798719,1.372905579,0.654010442,0.001656898,0.010799
GSDMD,245.2868431,1.36931243,0.126588456,2.09E-28,1.24E-26
MAG,6.510772389,1.36010251,0.641249226,0.001592874,0.01043179
LOC119056410,178.1133196,1.359944535,0.27929066,7.18E-08,1.18E-06
LOC119048895,55.52499996,1.3548585,0.220846001,6.10E-11,1.41E-09
TRAFD1,1654.010223,1.349000827,0.043906824,2.44E-208,1.59E-205
DSCAML1,9.182494924,1.341361076,0.668664709,0.00206907,0.01295176
GREP1,9.862734828,1.337679811,0.683095202,0.002285226,0.014040525
TMEM50B,511.4520154,1.329892766,0.068089603,3.38E-75,4.97E-73
ANK3,2989.536128,1.325547822,0.056937626,5.16E-121,1.72E-118
TRIM38,279.8705723,1.313911642,0.112998068,1.66E-32,1.07E-30
DAGLA,11.92531328,1.307335497,0.556811663,0.000989743,0.006975294
SYNE2,3049.119439,1.304392335,0.096643919,1.24E-42,1.00E-40
KRT20,8.993791135,1.295991224,0.63846166,0.001847367,0.011822859
MORC3,1343.390195,1.294547941,0.046241597,1.41E-173,6.03E-171
BTBD18,4.544403282,1.28869069,0.848832012,0.003288596,0.019001557
ATP10A,631.1752509,1.287618035,0.082328305,2.93E-56,3.22E-54
TENT5A,33.07507232,1.287535726,0.311050942,2.32E-06,2.97E-05
LOC119040117,20.62905575,1.281383244,0.364275804,2.81E-05,0.000297498
PLA1A,70.16148676,1.276998535,0.170728437,5.96E-15,1.87E-13
INHBB,68.35773358,1.263218108,0.186386476,9.64E-13,2.60E-11
MITD1,254.6165168,1.254133779,0.109127975,1.17E-31,7.57E-30
TMEM232,34.22583866,1.252264456,0.257511136,8.15E-08,1.33E-06
MAP2K3,3088.755068,1.248036448,0.038905899,7.51E-227,5.56E-224
ZNFX1,1280.407302,1.246645,0.059856979,1.60E-94,3.63E-92
IFIT3,4214.314688,1.246024871,0.042282557,4.70E-191,2.39E-188
STAT3,2354.112263,1.236368854,0.03669723,2.17E-211,1.47E-208
LOC119064599,33.06135621,1.236265073,0.296402173,2.13E-06,2.74E-05
ZFP36,116.543695,1.235024327,0.154032186,8.90E-17,3.19E-15
LOC119053795,25.28822573,1.225986837,0.34276099,2.33E-05,0.000251193
FRK,62.65938067,1.221982271,0.209959435,4.58E-10,9.75E-09
RICTOR,1230.387465,1.216301902,0.135488558,2.13E-20,9.14E-19
SLC25A28,319.9900205,1.215505956,0.081752906,4.51E-51,4.35E-49
RGCC,611.6724667,1.214397842,0.078919937,1.58E-54,1.67E-52
NR3C2,535.306139,1.210217738,0.095973771,1.46E-37,1.09E-35
RSPH10B,692.1971787,1.205779694,0.072099182,3.12E-58,3.58E-56
POU2F3,19.60586969,1.188762583,0.436060903,0.000379901,0.003095054
SLFN5,581.9356562,1.183450948,0.067744288,1.97E-69,2.65E-67
KCNH7,17.78401705,1.175007197,0.547999198,0.001541459,0.010156302
ITGA9,45.64390717,1.172642038,0.215339267,4.31E-09,8.16E-08
RHBDD1,439.5251837,1.171192601,0.071931696,1.12E-60,1.37E-58
LOC128625973,12.01116993,1.163071635,0.537873982,0.001578289,0.010350857
MROH6,10.16798461,1.161689671,0.597786525,0.002464897,0.014997398
LOC128626449,5.200031527,1.161664144,0.834376454,0.005911716,0.030667143
STK32A,918.4895022,1.161434309,0.05765469,2.48E-91,5.39E-89
LOC119034841,2701.12078,1.159378431,0.040583312,1.62E-180,7.12E-178
CASP10,433.4266715,1.153885367,0.152236218,2.76E-15,8.98E-14
LOC119054741,822.4009915,1.150455837,0.058193886,4.22E-88,8.48E-86
LOC119042801,45.1169648,1.145861221,0.257011345,6.14E-07,8.72E-06
ACP3,13.37356122,1.144929089,0.513640638,0.001345665,0.009023156
ST8SIA1,363.8396381,1.14338572,0.093300576,1.36E-35,9.64E-34
GSAP,3340.744995,1.131621968,0.044043306,1.18E-146,4.46E-144
LOC119042717,11.6794428,1.131076229,0.49717456,0.002182332,0.013556586
DYNAP,197.3669763,1.130698193,0.116371276,2.18E-23,1.07E-21
USP18,7.002204523,1.126580337,0.772108913,0.005377192,0.028373045
RASGEF1B,104.305248,1.123089253,0.165477257,9.50E-13,2.57E-11
ANKRD33B,192.9601351,1.122981128,0.119383089,4.25E-22,1.96E-20
IL34,63.61972068,1.122081245,0.192682851,4.82E-10,1.02E-08
TAF4B,1388.14737,1.12044031,0.085047303,1.03E-40,8.05E-39
TMEM47,1118.427258,1.119751374,0.052958954,2.47E-100,6.38E-98
SEMA4B,375.7508253,1.119460114,0.112465496,2.01E-24,1.04E-22
ADRA1B,31.27055205,1.116155372,0.306966622,2.03E-05,0.000220617
GGT1,11.74632816,1.115432574,0.699068523,0.004933123,0.026500447
BAK1,582.367882,1.110141645,0.090308672,8.57E-36,6.18E-34
KCNC4,7.667889189,1.10740281,0.699229598,0.004677376,0.025311578
PDZRN4,33.62514286,1.102606106,0.2821189,7.13E-06,8.44E-05
LOC119051777,25.45108443,1.10246242,0.325122918,4.59E-05,0.000464627
MKRN2OS,62.01187188,1.102272484,0.211464058,1.53E-08,2.73E-07
LOC119044400,3.302164483,1.092499393,1.516575094,0.01004021,0.046929197
DAB2,737.2341864,1.091859231,0.07607948,8.53E-48,7.63E-46
MUL1,587.9226553,1.090572311,0.073804683,1.89E-50,1.79E-48
IFNAR2,310.8047888,1.081989492,0.097583205,8.27E-28,4.80E-26
GABRG3,22.19431675,1.071303366,0.328884854,6.44E-05,0.000632967
RNF19B,878.8146323,1.067703061,0.059626235,9.40E-73,1.36E-70
RIGI,327.600789,1.065980912,0.102780746,2.92E-26,1.60E-24
SLC25A42,642.1931841,1.065523527,0.085359179,8.22E-37,6.09E-35
ZNF710,93.22871015,1.061229201,0.1632395,6.94E-12,1.73E-10
KLHL1,16.72019541,1.05715428,0.481720857,0.001699883,0.011013079
DPP4,273.6640502,1.053517973,0.0993264,2.47E-27,1.41E-25
CASZ1,10.61686098,1.048565268,0.47405725,0.001637803,0.010703354
FLVCR2,10.40530036,1.035502184,0.656786198,0.00501699,0.026846251
FAM13C,246.8266278,1.027547398,0.13573366,3.31E-15,1.06E-13
CDH1,480.2437131,1.027279682,0.075200481,1.64E-43,1.36E-41
IGSF9,1059.097678,1.026665724,0.068431818,6.40E-52,6.28E-50
ITGB6,2059.65285,1.024624866,0.055808245,2.56E-76,3.97E-74
TNS4,25.46598157,1.023472573,0.348731054,0.000237305,0.002036147
KYAT3,1476.988645,1.019906629,0.04547544,2.13E-112,6.44E-110
LAP3,3016.212585,1.017414915,0.05224498,4.79E-86,9.29E-84
SLC2A6,31.68304094,1.005171061,0.321961144,0.000129923,0.001200091
PANX1,1070.126246,1.001922315,0.061795115,4.88E-49,4.52E-47
BFAR,1066.563438,1.000528128,0.051749732,2.81E-84,5.15E-82
SHH,318.1798843,1.000392369,0.106213083,4.38E-22,2.01E-20
NBN,1336.665832,0.999700334,0.054846327,2.87E-75,4.24E-73
LSM6,559.9169279,0.996489488,0.090910731,7.64E-29,4.58E-27
SLC37A1,363.7770908,0.996234269,0.084864603,7.76E-33,5.12E-31
SLC13A1,384.9356886,0.993907893,0.124549962,1.32E-16,4.69E-15
NUAK2,1899.062415,0.992053216,0.051295255,2.28E-84,4.22E-82
HCLS1,204.1996421,0.990586492,0.106723718,1.62E-21,7.29E-20
MPV17L2,355.7359181,0.984419537,0.093265047,4.65E-27,2.63E-25
STXBP1,1606.81556,0.980648549,0.047130107,1.21E-98,3.02E-96
ALS2CL,9.884077923,0.974721364,0.685389943,0.00662914,0.033670636
GATM,97.8352312,0.968905979,0.144655721,3.45E-12,8.93E-11
ABRA,30.37847635,0.96786902,0.359343966,0.000524837,0.004081841
LOC119050398,36.39273996,0.965169613,0.271428127,3.13E-05,0.000327422
BCL3,25.24832303,0.963980648,0.296610763,9.35E-05,0.000884476
SYNGAP1,942.4234817,0.961927761,0.085856837,3.80E-30,2.34E-28
NLRP12,4.89244802,0.961272314,1.29998351,0.011582013,0.052045592
MAP3K6,22.86989822,0.959838102,0.367993549,0.000659241,0.004943246
TFAP2A,20.50549911,0.95654943,0.347290841,0.000445837,0.003540186
AGFG2,567.8937691,0.956302382,0.071696264,4.49E-42,3.55E-40
LOC119036438,113.0325017,0.954853895,0.15859278,1.64E-10,3.62E-09
