"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"LOC119041959",12.1558684027246,-0.000203035289127196,0.0212096899374189,0.776600205092619,0.999693553037721
"LOC119041957",6.23460361222246,0.000519331902533096,0.021220779962981,0.448101824605958,0.999693553037721
"LOC119041976",9.69487806626205,0.000891417819893889,0.0212349598770796,0.233762980207955,0.999693553037721
"LOC119041968",53.7429992710257,0.665429839009406,0.29616690569008,0.000667017328262923,0.235665559791894
"LOC119041970",1.03383485192866,-0.000218035875353536,0.0212202407016989,0.403781972601578,0.999693553037721
"SP140",30.5462251425664,0.000671717566403044,0.021187339230278,0.640236666398553,0.999693553037721
"SP140L",117.896926772062,0.00459725792234419,0.0218173210962805,0.0642293719958669,0.999693553037721
"SP110",271.661392215442,0.362771812773545,0.129898858002086,0.000170610963327266,0.0835691614819049
"SLC16A14",10.0583857277133,0.00123642306266223,0.021255728768495,0.162853164168566,0.999693553037721
"FBXO36",20.8874392868831,0.000747332855588518,0.02121071638431,0.499364176633908,0.999693553037721
"LOC128627282",2.99426007853186,-5.32199626726556e-05,0.0212159921508009,0.877509324328205,0.999693553037721
"TRIP12",10462.6024887742,0.00438154732351778,0.020878868928244,0.54085012416181,0.999693553037721
"DNER",230.299700087465,3.048633740096e-05,0.0210778401025714,0.990981704330908,0.999693553037721
"PID1",23.727419776141,-0.00125695478975378,0.0212446395125328,0.264564777041302,0.999693553037721
"SPHKAP",7.43982385730978,7.72054336082594e-06,0.0212119980051994,0.991725318003811,0.999693553037721
"DAW1",11.0613315796117,0.00114612955684344,0.0212522589044341,0.143430849404598,0.999693553037721
"LOC128627384",1.29510877728005,8.1242259625425e-05,0.021218741238714,0.769942997854505,0.999693553037721
"SLC19A3",73.7529262244676,0.000642535680879533,0.0211898453974095,0.613825812588546,0.999693553037721
"AGFG1",2134.33819784185,-0.002972367919807,0.0202529574380482,0.660695244508445,0.999693553037721
"TM4SF20",5.69103359715716,-0.000342808303043218,0.0212162322615945,0.450002882869579,0.999693553037721
"MFF",1191.44953276898,0.00360446691345237,0.0207590915884791,0.582377124603492,0.999693553037721
"LOC119044744",26.1315614990617,-0.00132291151671915,0.0212416075867714,0.309349044492669,0.999693553037721
"COL4A3",269.347257408796,-0.00299198569122913,0.0214083708981502,0.188988040954114,0.999693553037721
"COL4A4",12.1690290846294,-3.25836019024583e-05,0.0212031373163945,0.993287748074741,0.999693553037721
"RHBDD1",240.767378605224,0.00634322504140291,0.0223268867676658,0.0732920282919332,0.999693553037721
"LOC119044740",5.54607086045712,-7.60259548792875e-05,0.021213539754533,0.970271378524101,0.999693553037721
"LOC119044738",23.2723680038817,0.00144830126420227,0.0212505962078999,0.267319931434617,0.999693553037721
"IRS1",8818.78169517445,4.74927719062516e-05,0.0207540681922611,0.992352139610658,0.999693553037721
"LOC119044736",1.43390534939426,-0.000269953057891045,0.0212208979079764,0.33412511006679,0.999693553037721
"NYAP2",9.87736801030433,2.66805488732065e-06,0.0212009599744012,0.983923845014452,0.999693553037721
"LOC128627588",33.5253126532371,0.000616594941163494,0.0211779847705448,0.832276441878561,0.999693553037721
"CUL3",2410.76559044959,0.00806096131551419,0.0221682745346142,0.32827611346058,0.999693553037721
"SERPINE2",328.008791011418,0.00013226474247375,0.0210871900808227,0.962997700550244,0.999693553037721
"MRPL44",264.90562009645,-0.000579213380213436,0.0208573829447961,0.881192082645684,0.999693553037721
"WDFY1",2099.23467194614,0.01487405175387,0.0261656535169234,0.0775612538548274,0.999693553037721
"AP1S3",552.628594196182,0.00424813498209804,0.0214055978180481,0.309053313277657,0.999693553037721
"SCG2",0.98519710759503,0.000120361951308618,0.0212201662231786,0.679363334340664,0.999693553037721
"LOC119061933",1147.8763821033,-0.00351758087209559,0.0214812872723135,0.181009907763782,0.999693553037721
"ACSL3",1021.44897512598,0.00152730821451088,0.0207197132598568,0.732535610736041,0.999693553037721
"LOC119050975",1.9133635104281,6.88081918728811e-05,0.0212175720848518,0.841813684684526,0.999693553037721
"MOGAT1",41.5099717528327,-0.00188319236047042,0.0212792790492492,0.254370478876559,0.999693553037721
"FARSB",1401.24168537964,0.00588736139523642,0.0217645825534371,0.191102133638548,0.999693553037721
"EPHA4",6948.00159114644,-0.0021213951798038,0.0207391058754161,0.979052351514408,0.999693553037721
"SLC4A3",110.764048345839,-0.000676911332459207,0.0211000898619021,0.743577319990314,0.999693553037721
"STK11IP",190.065506910634,-0.00219902359130167,0.0211435346108416,0.508222438159634,0.999693553037721
"OBSL1",4.28528530604552,9.69621925135833e-05,0.0212130258663471,0.887502162407449,0.999693553037721
"TMEM198",6.61898875192227,-0.000280772234848928,0.0212141238064763,0.637441209294407,0.999693553037721
"CHPF",992.65190268837,-0.00867314154876102,0.0235474550060757,0.0323599291405009,0.999693553037721
"GMPPA",247.846108397397,-0.000295126939379387,0.0208893135553816,0.856755478197562,0.999693553037721
"SPEGNB",0.846403290858929,6.35002007583821e-05,0.0212195128327419,0.777707366144092,0.999693553037721
"SPEG",675.598068220769,-0.000277030494178474,0.0211576805289073,0.842267467635162,0.999693553037721
"DES",1.56335146231099,-0.000107120780274697,0.0212187013272276,0.705656717808931,0.999693553037721
"DNPEP",183.219613825033,0.00127015746190947,0.0210629467220197,0.672264111155782,0.999693553037721
"PTPRN",312.839668099656,-0.0018009619044581,0.0212295030616526,0.340702940064386,0.999693553037721
"DNAJB2",491.448617710492,0.000624020031389247,0.0208595448060531,0.632859725651775,0.999693553037721
"LOC119056902",10.420328856133,-0.00195666790959019,0.0213317130658893,0.0491564489986057,0.999693553037721
"LOC119056884",743.343305434144,2.14772432448337e-05,0.0209855308224505,0.998411779984373,0.999693553037721
"STK16",566.9819287807,-0.00140890776751396,0.0206152678663382,0.257066480178822,0.999693553037721
"GLB1L",347.425979930871,-0.00246539743805747,0.0210635259714464,0.514007658062016,0.999693553037721
"ANKZF1",616.977588505794,0.000346815546788332,0.0207499681454014,0.935284875173959,0.999693553037721
"ATG9A",1253.96492518186,-0.00669584766017551,0.0220103556639452,0.232126426858008,0.999693553037721
"ABCB6",630.022353191274,-0.00676261538385271,0.0224002372164132,0.127187928603069,0.999693553037721
"ZFAND2B",397.656003294971,-0.00556443744186567,0.021738327595417,0.23653860949005,0.999693553037721
"RETREG2",1323.56819156699,-0.0134800064842102,0.026267913364523,0.0711020157961381,0.999693553037721
"CNPPD1",649.773328148409,-0.0103084244986317,0.0242483548948515,0.0570429992515968,0.999693553037721
"SLC23A3",17.6389101949598,0.000236972380310489,0.0211989633890888,0.860603897972512,0.999693553037721
"NHEJ1",37.3676373469097,-0.00109492480069479,0.0211965774059575,0.525487813281977,0.999693553037721
"CFAP65",7.6698264144208,4.10871877324931e-05,0.0212082406127903,0.969019298101395,0.999693553037721
"CDK5R2",0.483511206525605,7.13501920789992e-05,0.0212195796936081,0.756007712128331,NA
"WNT6",3.85286523397622,-0.000389477920912512,0.0212198594300498,0.424951327071863,0.999693553037721
"LOC119056899",2.31520157231225,0.000597459072429641,0.0212281879638499,0.180038265510816,0.999693553037721
"TTLL4",492.859643662226,0.00170362962688315,0.0207470996601209,0.705998815369332,0.999693553037721
"STK36",560.221888973819,-0.00423577941722642,0.0212974960914084,0.366424381510444,0.999693553037721
"RNF25",619.510748160015,-0.00208168514315028,0.0207756423461064,0.619815045407651,0.999693553037721
"LOC119039496",387.192529372353,0.0016159454160258,0.02094367221043,0.6743327637917,0.999693553037721
"ZNF142",513.242821174463,0.000995345820754576,0.0205282836772849,0.863542980882861,0.999693553037721
"PLCD4",104.475705754612,-0.00202907239067643,0.0211666894313979,0.458186710607055,0.999693553037721
"LOC128628050",1.50996112667533,0.000299917993888287,0.0212211768202198,0.325432429621188,0.999693553037721
"CNOT9",703.151475871661,0.0154593697215702,0.0291610783772176,0.0188054190191495,0.91908098312898
"LOC119039547",8.30727525840386,-0.000291265995224149,0.0212098852797345,0.69046502874177,0.999693553037721
"USP37",852.310956453998,0.00261219603266623,0.0208609117912796,0.578583387630127,0.999693553037721
"CTDSP1",534.866374794425,-0.00744394147581949,0.0226897170742901,0.0891687417647339,0.999693553037721
"SLC11A1",1.36309529454492,0.000521790136969382,0.0212281208717931,0.0455801165169034,0.999693553037721
"CATIP",6.17155075250589,0.000824245423324133,0.0212366062445774,0.140482938314978,0.999693553037721
"LOC119039533",280.894207177004,-0.000847693892857316,0.02088110079953,0.813342021167806,0.999693553037721
"TMBIM1",6415.81519896827,-0.0112301033593671,0.0239332508651076,0.285148347400967,0.999693553037721
"LOC119039537",365.847974323517,0.000350720867370348,0.0208355452836412,0.913007246534249,0.999693553037721
"AAMP",2813.32523005267,-0.0107675627707093,0.0238731691759664,0.122256238584608,0.999693553037721
"GPBAR1",9.32914051804586,-6.59257376606687e-05,0.021209939009999,0.900278217181874,0.999693553037721
"ARPC2",13529.1464197265,-0.00241907791316483,0.0209450224889655,0.577458093717621,0.999693553037721
"CXCR1",67.6252814314905,0.00014993582946242,0.0212019243140075,0.869238513301955,0.999693553037721
"LOC119039529",572.296932571094,-0.000753523365724181,0.0212030585749759,0.54407302597988,0.999693553037721
"RUFY4",489.928195660383,-4.55380174259843e-06,0.0211939750509081,0.993629573756455,0.999693553037721
"TNS1",6995.31626701903,-0.00128770209248158,0.0210582405875035,0.666807856672975,0.999693553037721
"LOC119039493",2.583430770837,-0.00014703498700969,0.0212178109638739,0.690733147460529,0.999693553037721
"IGFBP5",68219.3240202124,0.000240861591658121,0.0210959321456239,0.918452768139712,0.999693553037721
"IGFBP2",3.39567978282988,-0.000403644743817737,0.0212201404826231,0.388633603864483,0.999693553037721
"RPL37A",5771.55381962588,-0.00164616469450857,0.0200184642019929,0.684170895631722,0.999693553037721
"SMARCAL1",572.500399924685,-0.00270271937382796,0.0209362739623405,0.552097955367029,0.999693553037721
"XRCC5",1000.0644459059,0.0150652298365183,0.0281497691218214,0.033717098878887,0.999693553037721
"TMEM169",67.4193699141109,0.00121282849147872,0.0211956638460065,0.497922145989293,0.999693553037721
"PECR",160.681175739917,0.253400256570567,0.327285520687879,0.0048020522320894,0.662097591902473
"MREG",28.8820066843776,0.000253872986772555,0.0211670339123686,0.869001632021776,0.999693553037721
"FN1",6653.66921774599,-0.00149161516251474,0.021257485758719,0.255183318060898,0.999693553037721
"ATIC",1286.59012524,-0.00116123094532992,0.0206290399667588,0.869987965706134,0.999693553037721
"LOC128628364",6.35151572329043,0.000252316188648737,0.0212105664639587,0.763763125143439,0.999693553037721
"ABCA12",247.641593535267,0.00229653685754241,0.0211786198540371,0.452730910136364,0.999693553037721
"BARD1",265.696542250855,0.00109196211157014,0.0210417748725076,0.718799040141403,0.999693553037721
"SPAG16",29.889104626799,-0.00109153921275735,0.0212319340244717,0.33278681685079,0.999693553037721
"IKZF2",809.295694977502,0.00362674269468058,0.0213513895972864,0.376614236200224,0.999693553037721
"ERBB4",5120.7653250289,0.00591644949020257,0.0221278200213902,0.10309661361953,0.999693553037721
"LOC128628494",2.69480902662109,0.000444134615498488,0.0212224301113879,0.32587025054625,0.999693553037721
"CPS1",1.5012742353128,0.000383235425666207,0.0212234716431545,0.191262641913129,0.999693553037721
"LOC128628506",0.423372669848222,5.21882394705825e-05,0.021219727477726,0.799793338002948,NA
"LANCL1",1675.01340052897,0.00145679613798059,0.0205835476149839,0.768556941026961,0.999693553037721
"MYL1",1.01648629220504,-0.00019387806881381,0.0212201978814874,0.423361041787667,0.999693553037721
"ACADL",381.842886984221,-0.000864474001646893,0.0210616227448218,0.753972085138837,0.999693553037721
"KANSL1L",1104.97176396366,0.00255897873219259,0.0210129407551613,0.551618402078235,0.999693553037721
"RPE",1051.10824476253,0.00322973869760063,0.020912842967616,0.504729364747567,0.999693553037721
"UNC80",1.6118236416254,0.000286643751039167,0.0212199703051092,0.435505531471342,0.999693553037721
"MAP2",60.5252560244944,0.000662381563429539,0.0211713562315905,0.686194418861174,0.999693553037721
