"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"LOC119041959",12.1558684027246,-1.23026168561821e-06,0.00144269144052021,0.459728791480813,0.999988712587233
"LOC119041957",6.23460361222246,-1.23665909636325e-06,0.00144269270024318,0.364673397410713,0.999988712587233
"LOC119041976",9.69487806626205,-7.04946983840946e-07,0.00144269136345415,0.667682056016025,0.999988712587233
"LOC119041968",53.7429992710257,2.25604425458086e-06,0.00144267321403161,0.577660983879171,0.999988712587233
"LOC119041970",1.03383485192866,3.22259841176061e-08,0.00144269463138386,0.947295928432878,0.999988712587233
"SP140",30.5462251425664,2.46046103715939e-06,0.00144267995925556,0.47230797490374,0.999988712587233
"SP140L",117.896926772062,4.37897641947357e-06,0.00144265133521736,0.45296252287849,0.999988712587233
"SP110",271.661392215442,1.35236736002255e-05,0.00144261913435158,0.124905001700748,0.999988712587233
"SLC16A14",10.0583857277133,-9.36541168345045e-07,0.00144268839832233,0.668531049477935,0.999988712587233
"FBXO36",20.8874392868831,-4.51653961155661e-06,0.0014426901492793,0.067439592088595,0.999988712587233
"LOC128627282",2.99426007853186,-7.18511014811154e-07,0.00144269425583162,0.372319529699956,0.999988712587233
"TRIP12",10462.6024887742,1.28056059928032e-05,0.00144240944005977,0.395465534208505,0.999988712587233
"DNER",230.299700087465,-1.93802728834164e-06,0.00144264949564215,0.735337908265425,0.999988712587233
"PID1",23.727419776141,-6.46226688819127e-07,0.00144268717721472,0.786563843490524,0.999988712587233
"SPHKAP",7.43982385730978,1.10961928480633e-06,0.00144269284308023,0.400319445544862,0.999988712587233
"DAW1",11.0613315796117,-1.76157243115455e-07,0.00144269064154876,0.919796824769212,0.999988712587233
"LOC128627384",1.29510877728005,-4.16857539596942e-08,0.00144269501513581,0.891542753190319,0.999988712587233
"SLC19A3",73.7529262244676,-3.82461865227757e-06,0.00144268375906198,0.225188164443277,0.999988712587233
"AGFG1",2134.33819784185,-1.11245098597403e-05,0.00144229440500996,0.523307209297351,0.999988712587233
"TM4SF20",5.69103359715716,-7.28376688337524e-07,0.00144269280467258,0.573637864074091,0.999988712587233
"MFF",1191.44953276898,2.59165838084855e-06,0.00144240685057386,0.858246660973812,0.999988712587233
"LOC119044744",26.1315614990617,1.57399036431539e-06,0.0014426821299283,0.613042136153993,0.999988712587233
"COL4A3",269.347257408796,-2.80849691413591e-06,0.00144265668818101,0.598361248356514,0.999988712587233
"COL4A4",12.1690290846294,-3.13201410920674e-06,0.00144269138140224,0.112127751242857,0.999988712587233
"RHBDD1",240.767378605224,2.95946764490958e-06,0.0014426062215086,0.714474351241497,0.999988712587233
"LOC119044740",5.54607086045712,-3.19950843024118e-06,0.00144269381526899,0.0314257950900683,0.999988712587233
"LOC119044738",23.2723680038817,8.30717167345019e-06,0.00144269397526495,0.00697087840195598,0.999988712587233
"IRS1",8818.78169517445,4.2959554436682e-06,0.00144254704722652,0.681877893170089,0.999988712587233
"LOC119044736",1.43390534939426,1.23574311667944e-07,0.00144269449408627,0.842518029123653,0.999988712587233
"NYAP2",9.87736801030433,8.59735621368125e-07,0.00144269012798887,0.653942984184535,0.999988712587233
"LOC128627588",33.5253126532371,-3.66041643805234e-06,0.00144268122819529,0.282987618716203,0.999988712587233
"CUL3",2410.76559044959,1.00150662825797e-05,0.00144234833662106,0.537228516217972,0.999988712587233
"SERPINE2",328.008791011418,-5.4621868014631e-06,0.00144265779524884,0.322638846706711,0.999988712587233
"MRPL44",264.90562009645,-1.20684646878922e-06,0.00144257597874302,0.895721588279926,0.999988712587233
"WDFY1",2099.23467194614,2.27430668619619e-05,0.00144222468645855,0.258184754977922,0.999988712587233
"AP1S3",552.628594196182,3.58430761443132e-06,0.00144256031861161,0.719511063188028,0.999988712587233
"SCG2",0.98519710759503,-1.40066347556866e-07,0.00144269471211889,0.781609024049367,0.999988712587233
"LOC119061933",1147.8763821033,1.19432681040283e-05,0.00144266659936958,0.0544933474808869,0.999988712587233
"ACSL3",1021.44897512598,7.79699846116767e-06,0.00144251720451276,0.504421575629677,0.999988712587233
"LOC119050975",1.9133635104281,-5.02543858485622e-07,0.0014426941974665,0.529622269575068,0.999988712587233
"MOGAT1",41.5099717528327,-6.12306327003178e-06,0.00144268164649522,0.105633159441163,0.999988712587233
"FARSB",1401.24168537964,6.35262971323437e-06,0.00144250453959445,0.595515694225037,0.999988712587233
"EPHA4",6948.00159114644,-2.21217816573019e-06,0.00144249062607007,0.854934750980061,0.999988712587233
"SLC4A3",110.764048345839,-3.26635579829733e-06,0.00144265577539977,0.547088006694397,0.999988712587233
"STK11IP",190.065506910634,2.13952993011437e-06,0.00144262194285177,0.77001114351991,0.999988712587233
"OBSL1",4.28528530604552,2.43823542250679e-08,0.00144269358007043,0.976804800860747,0.999988712587233
"TMEM198",6.61898875192227,9.17793391318592e-07,0.00144269269949578,0.493276092220016,0.999988712587233
"CHPF",992.65190268837,-1.20445413543239e-05,0.00144261969390544,0.15685263061195,0.999988712587233
"GMPPA",247.846108397397,2.34862681666888e-06,0.00144258923455346,0.789623558961118,0.999988712587233
"SPEGNB",0.846403290858929,-4.65601027649312e-08,0.00144269473374757,0.920077731746844,0.999988712587233
"SPEG",675.598068220769,2.3153691043781e-06,0.00144267563865621,0.546891618931354,0.999988712587233
"DES",1.56335146231099,5.74702511511297e-08,0.00144269449138648,0.921340550254231,0.999988712587233
"DNPEP",183.219613825033,-8.87991820396005e-07,0.00144262898723951,0.896722949746818,0.999988712587233
"PTPRN",312.839668099656,-7.56919757008438e-06,0.00144267245899413,0.118219211241958,0.999988712587233
"DNAJB2",491.448617710492,8.39693272538223e-06,0.00144258820256071,0.365122777458528,0.999988712587233
"LOC119056902",10.420328856133,2.56509473009918e-07,0.00144268866000665,0.906961115723214,0.999988712587233
"LOC119056884",743.343305434144,-1.86772470215569e-07,0.00144261950873694,0.978144193106539,0.999988712587233
"STK16",566.9819287807,-1.2160094220272e-05,0.00144250337713167,0.33115547827749,0.999988712587233
"GLB1L",347.425979930871,-1.03323432320535e-05,0.0014426009740577,0.250789358766548,0.999988712587233
"ANKZF1",616.977588505794,-7.27278013035928e-06,0.00144255278930264,0.485514741730538,0.999988712587233
"ATG9A",1253.96492518186,-1.19899762010731e-05,0.00144250307281487,0.337190664930042,0.999988712587233
"ABCB6",630.022353191274,-7.2805934915744e-06,0.00144257947984959,0.442000788835848,0.999988712587233
"ZFAND2B",397.656003294971,1.33515232784777e-05,0.00144256928641579,0.423034442090086,0.999988712587233
"RETREG2",1323.56819156699,2.14497101692841e-06,0.00144237012626914,0.889212402777754,0.999988712587233
"CNPPD1",649.773328148409,6.89986734056865e-06,0.00144251082369034,0.558728361266124,0.999988712587233
"SLC23A3",17.6389101949598,2.0859395724347e-06,0.00144268833589488,0.381800623343742,0.999988712587233
"NHEJ1",37.3676373469097,-6.87086599198466e-06,0.00144268273598931,0.0751630249302579,0.999988712587233
"CFAP65",7.6698264144208,-1.56342774608767e-06,0.00144269106401678,0.378880183680237,0.999988712587233
"CDK5R2",0.483511206525605,-2.3651503913009e-07,0.00144269493356594,0.782545625755393,0.999988712587233
"WNT6",3.85286523397622,-3.42623437412993e-07,0.00144269362568904,0.737694439326975,0.999988712587233
"LOC119056899",2.31520157231225,-7.01295735157966e-08,0.00144269363739993,0.939212937658461,0.999988712587233
"TTLL4",492.859643662226,-1.17840630253725e-05,0.00144252750589767,0.315857686179085,0.999988712587233
"STK36",560.221888973819,-3.82409113268185e-06,0.00144253828678776,0.720800139239736,0.999988712587233
"RNF25",619.510748160015,-1.62293808842239e-06,0.001442510490978,0.887690660784935,0.999988712587233
"LOC119039496",387.192529372353,-3.51290427829751e-06,0.00144257815346806,0.703753842534881,0.999988712587233
"ZNF142",513.242821174463,-8.30422820475894e-08,0.00144245198789642,0.994550181389705,0.999988712587233
"PLCD4",104.475705754612,-5.19446341052946e-06,0.00144263946053586,0.451565845990785,0.999988712587233
"LOC128628050",1.50996112667533,-5.48091098062177e-07,0.00144269433374831,0.461664992778137,0.999988712587233
"CNOT9",703.151475871661,1.13224420404472e-05,0.00144247985138707,0.387820178775961,0.999988712587233
"LOC119039547",8.30727525840386,1.25724949035793e-07,0.00144269132493042,0.939929051214604,0.999988712587233
"USP37",852.310956453998,-1.11820544214809e-05,0.00144252534443208,0.341132019516464,0.999988712587233
"CTDSP1",534.866374794425,-1.16079642309511e-06,0.00144255957157532,0.905796627276388,0.999988712587233
"SLC11A1",1.36309529454492,-3.13873291538933e-07,0.00144269445167745,0.62785801518862,0.999988712587233
"CATIP",6.17155075250589,-1.29517076501085e-06,0.00144269341355188,0.274579419494888,0.999988712587233
"LOC119039533",280.894207177004,-3.77970233669665e-06,0.00144258171361112,0.678455617334356,0.999988712587233
"TMBIM1",6415.81519896827,2.33570720215565e-05,0.00144238245204243,0.173151143943533,0.999988712587233
"LOC119039537",365.847974323517,-6.71300963909708e-07,0.00144257140982203,0.942578298286667,0.999988712587233
"AAMP",2813.32523005267,8.16211941497435e-06,0.001442360042957,0.606168805195652,0.999988712587233
"GPBAR1",9.32914051804586,-3.95817193026457e-07,0.00144269220855644,0.783434129376255,0.999988712587233
"ARPC2",13529.1464197265,2.06938178512602e-06,0.00144254351330031,0.84492985074461,0.999988712587233
"CXCR1",67.6252814314905,-4.51704909713313e-07,0.00144268920023627,0.825042380189681,0.999988712587233
"LOC119039529",572.296932571094,2.83527317490621e-07,0.00144268333210747,0.925179953591359,0.999988712587233
"RUFY4",489.928195660383,1.43940220662093e-06,0.00144268725646061,0.554500689575967,0.999988712587233
"TNS1",6995.31626701903,-1.3846390081636e-07,0.00144262529129382,0.982898902397674,0.999988712587233
"LOC119039493",2.583430770837,1.75468924156682e-07,0.0014426936447365,0.808049321193295,0.999988712587233
